organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
816584272,AMMEHJELPEN TROMSØ OG OMEGN,www.ammehjelpen.no,,,,False,,False
816735742,AC/DC FOTBALL,,fotballacdc@gmail.com,,,False,,False
816825822,ALVERSUND MÅLLAG,,,,,False,,False
816829232,ASKER OG BÆRUM POLITIIDRETTSLAG,,,,,False,,False
816967252,AABEL SØNDAGSSKOLE,,,,,False,,False
816979242,AGDENES KLATREKLUBB,,,,,False,,False
817065562,ASKER VANNSPORTKLUBB,,,,,False,,False
817153712,ARAPAHO LOUNGE,,,,,False,,False
817260772,ARINES BOLIGOMRÅDE,,,,,False,,False
817280552,ARLADI FORENINGSSAMFUNN,,avladifos@hotmail.com,,,False,,False
817445942,ALDEN KYSTLAG,,,,,False,,False
817495192,ARENDAL VEL,,bjorge.karlsen@getmail.no,,,False,,False
817825052,AKTIV BISTAND,,,,,False,,False
817892582,AMMEHJELPEN BODØ,,guro.oydgard@ammehjelpen.no,,995 41 104,False,,False
818024002,ALVE VEL,,,,,False,,False
818541392,AUSTBØ BYGDESAMLING,,finngronnevik@hotmail.com,,90563985,False,,False
818611102,AGDER GARDISTFORENING,,,,,False,,False
818763492,ALVERSUND KAMMERKOR,,alversundkammerkor@gmail.com,,915 72 218,False,,False
818886802,ARRANGEMENTSGRUPPEN,,pethan@equinor.com,,481 87 734,False,,False
818904282,AME LE ROM,,,,,False,,False
818952392,ASPEMYRABRINKEN VELFORENING,,,,,False,,False
819005672,ADLE,www.adle.no/,misraanu@gmail.com,,459 24 643,False,,False
819029482,ADVOKATFIRMAET THOMMESSEN BEDRIFTSIDRETTSLAG OSLO,,,,,False,,False
819075182,AVDELING 148 TYRI ARBEIDERFORENING,,,,,False,,False
819081972,ARBEIDERBEVEGELSENS KULTURNETTVERK I HEDMARK,,bjrl@bjrl.no,,404 66 384,False,,False
819135002,ALMVEGEN VEIFORENING,,,,,False,,False
819223262,ANDVORD GRAFISKE KLUBB,,elin.stromsnes@yahoo.no,,406 11 815,False,,False
819341532,ARENA FOR UNGE HINDUER,,post.afuh@gmail.com,,458 50 849,False,,False
819364532,ANOTHER SPACE,,,,,False,,False
819364672,AGDER HALL- OG BANEMESTERLAUG,,jurgen.orf@vennesla.kommune.no,,,False,,False
819407002,AFS ROMERIKE,,ingun_raastad@hotmail.com,,901 44 683,False,,False
819555982,ASKIM BYGDEUNGDOMSLAG,NBU.no,martin_h_96@hotmail.com,,481 77 922,False,,False
819716412,ANKERPLASSEN EIDSVOLL VERK,,,,,False,,False
819755922,ANDERSBY OG JOLMAVANN HYTTEFORENING,,,,,False,,False
819973652,AMBJØRNRØD KRABBERØD NORD LI VELFORENING,,,,,False,,False
819982562,ARENDAL REBALL&PAINTBALL ARENA,,steffen@splatmaster.no,,948 74 011,False,,False
820316932,AALESUND SUPPORT,,,,,False,,False
820524942,AGDENES ARBEIDERLAG,,,,,False,,False
820537092,AFRICAN BUSINESS COMMUNITY NORWAY,,chimeonuegbu@gmail.com,99 50 67 21,401 47 970,False,,False
820597192,AKTIVITETSHUSET I RANDABERG,,,,,False,,False
820722752,ACCEPTUS,,,,,False,,False
820765362,ARONNES GRENDELAG,,,,,False,,False
820870832,ASKERKALLENE,,,,,False,,False
820970802,ALREK KULTURFORENING,,,,,False,,False
821191262,APF AVDELING TROMSØ,,,,,False,,False
821365872,ALMÅSHAUGANE VEGLAG,,,,,False,,False
821403332,ALMESKOGSVEGEN,,,,,False,,False
821553822,ASKESTAD MINIRENSEANLEGG,,,,,False,,False
821594022,ANSKOT VEL,,jms@haugnett.no,,908 69 138,False,,False
821631882,AEGEAN BOAT REPORT,,,,,False,,False
821721792,AURSKOG-HØLAND ARBEIDERPARTI,,inger.lien@hotmail.no,,957 83 222,False,,False
821822602,ALLIANSEN FOR TRIVSEL,,,,,False,,True
822071112,ASKVOLL/HOLMEDAL LØRDAGSKLUBB,,,,,False,,False
822196462,ALIVE CHURCH NORWAY,,,,,False,,False
822202772,AL-AMAL ARABISK SKOLE,,,,,False,,False
822205372,ANNAI POOPAHTI TAMILSK KULTURSENTER VESTFOLD,,vestfold@annai.no,,,False,,False
822235662,ASKVOLL DATAKLUBB,,,,,False,,False
822319122,ALDERSUND VEILYSFORENING,,,,,False,,False
822416632,ALFRED BAD OG VELVÆRE,,,,,False,,False
822566642,AALESUND GOSPELKOR,,,,,False,,False
822623042,AURSKOG-HØLAND HAGELAG,,e-m-gran@online.no,,958 25 482,False,,False
822834582,ALLE SAMMEN,,,,,False,,False
822898602,ASKERØY OG OMEGN SEILFORENING,,,,,False,,False
822928412,ALT GÅR - LINJEFORENING FOR ORTOPEDIINGENIØRSTUDENTER,,digernesb99@gmail.com,,466 36 611,False,,False
822951562,AUSTEVOLL LOKALLAG NBF,,,,,False,,False
822959032,ASKØY FEKTEKLUBB,,,,,False,,False
822973132,AUST-AGDER DØLAHESTLAG,,,,,False,,False
823034172,ANTIKRIGS-INITIATIVET,www.antikrigsinitiativet.no,antikrigsinitiativet@gmail.com,,472 70 653,False,,False
823065612,ARNØYSPRINT,,,,,False,,False
823153422,ARBEIDERPARTIETS STUDENTLAG I ÅLESUND,,,,,False,,False
823214472,ARBEIDERNES STUDIEGRUPPE,,,,,False,,False
823241712,ALFONS ALBINSONS MOPEDKLUBB,,,,,False,,False
823259182,ANGSTRINGEN ARENDAL,,,,,False,,False
823458312,AMATØRKULTURRÅDET I ØYGARDEN,,,,,False,,False
823588402,ACE TRAINERS,,,,,False,,False
823596162,AIESEC TROMSØ,,iaeste@uit.no,,,False,,False
823672942,AREMARK SENTERUNGDOM,,,,,False,,False
823775482,ASSOCIATION MPORE MAMA (AMM),,,,,False,,False
824042322,AMBIL,,,,,False,,False
824513392,ANONYME ALKOHOLIKERE HAMAR,,,,,False,,False
824580162,ARENDAL SV,agder.sv.no,arendal@sv.no,,994 83 502,False,,False
824590702,ALLIANSEN MAIRITTET,,,,,False,,False
824661022,ALARMKUNDEFORENINGEN,,,,,False,,False
824786402,ANANDA RAGA MUSIC,,,,,False,,False
824858292,ASKER NEI TIL EU,,,,,False,,False
825068422,AFRICAN INNOVATION WEEK,,,,,False,,False
825171762,AGENDA ÅKREHAMN,,,,,False,,False
825177752,AVERØY FRIVILLIGSENTRAL,,,,,False,,False
825190422,AUST TELEMARK SAU OG GEIT,,,,,False,,False
825341072,ABELVEIEN VEILAG,,,,,False,,False
825413502,AASGARD FUNCTIONAL FITNESS OG VEKTLØFTEKLUBB,,aasgardffk@outlook.com,,907 36 863,False,,False
825439242,ASLAKSMYR VELFORENING,,,,,False,,False
825547622,AFRIKANSKE KVINNER I NORGE,,afrikanskekvinnerinorge@gmail.com,,,False,,False
825731342,AKTIVT ROVDYRVERN,,snekkern-koritzinsky@hotmail.no,,991 58 168,False,,False
825770232,ASKJEMSVEIEN GRENDALAG,,,,,False,,False
825828052,ASIAFOKUS,,,,,False,,False
825933972,AUSTEBØEN VEL,,,,,False,,False
825949232,ABANKESE,,,,,False,,False
825981152,ALSIDDIK SENTER,,,,,False,,False
826197072,ASSEMBLIN PROSJEKT SARPSBORG KLUBBEN,,,,,False,,False
826593792,AFIYA HEALTH LITERACY INITIATIVE,,,,,False,,False
826998172,ADVENTURE TRONDHEIM,,,,,False,,False
827123242,ARIA,,dominaria.aria@gmail.com,,,False,,False
827587192,AKERSELVA SPORTSFISKERFORENING,,,,,False,,False
827596272,AUTISMEFORELDRENE,www.autismeforeldrene.org,autismeforeldrene@gmail.com,,,False,,True
828121952,AKTIVNO VEST-NORGE,,,,,False,,False
828136542,AKTIVITETSSKULEN VOSS,,,,,False,,False
828445642,AIDER RJUKAN SOSIALKOMITE,,,,,False,,False
828684302,AURLAND HØGRE,,frode.bekkestad@readaoilfield.com,,916996061,False,,False
828712942,AFCEA NORWAY CHAPTER,www.afcea.no,go@styrmand.no,,412 97 508,False,,False
828775502,AUSTMARKA BYGDEKOR,,,,,False,,False
828983652,AAKERBRYGGAS VENNER,,,,,False,,False
829066432,ARNAS LOKALMARKED,,marie.r@live.no,,991 27 672,False,,False
829334992,A-TEAM NORWAY,,,,,False,,False
829344092,ADOPSJONSFORUM - AGDER OG SØR-ROGALAND LOKALAVDELING,,,,,False,,False
829386542,AGROKIDZ,,,,,False,,False
829474662,ARRIBATEC CLOUD BEDRIFTSIDRETTSLAG,,,,,False,,False
829671522,ASK NORWAY,,,,,False,,False
829691302,ALT INNEN RENHOLD,,,,,False,,False
829921782,ART FOR ALL,,,,,False,,False
830093052,AUSTEFJORD MUSEUMSLAG,,,,,False,,False
830230092,AURSKOG HØLAND SPILLFORENING,,,,,False,,False
830324402,AUSTER NESLAND INNGYGGERFORENING,,,,,False,,False
830356452,ALTA 4H,,,,,False,,False
830501762,AKVIBA,,,,,False,,False
830736182,AGDER XR,agderxr.no,tore@agderxr.no,,990 34 785,False,,False
830779582,AVINOR SENIORFORENING (ASF) KARMØY,,,,,False,,False
830891412,ANHOLEN VEL,,,,,False,,False
830893032,AUSTRHEIM INP IKKE NAVNGITT PARTI,,,,,False,,False
831467762,AURBUKTA BADSTU- OG BØLGEDEMPARLAG,,,,,False,,False
831558962,ADAMS BARN,,,,,False,,False
831684992,AUST-LOFOTEN VGS BIL,,,,,False,,False
831781912,ALTERNATIVT SPIRITUELT FORBUND,www.alternativspirituell.no,post@alternativspirituell.no,,400 08 120,False,,False
832052582,AZETS PERSONALKLUBB TRONDHEIM,,,,,False,,False
832234702,ARNA FRIVILLIGSENTRAL,arna.frivilligsentral.no,post@arna.frivilligsentral.no,55 24 38 10,910 07 507,False,,False
832338222,ATLANTIC VANNERS VAN OG TRUCK,,,,,False,,False
832361852,ANDAL VEGLAG,,,,,False,,False
832499722,AKERSHUS FRP,,,,,False,,False
832501492,ASKIM PRESTEGÅRDSSKOGENS VENNER,,alfaskim@gmail.com,,698 81 975,False,,False
832562122,AXE BAR,,axebar332@outlook.com,,974 02 897,False,,True
832599832,ATELIERET 2000,,,,,False,,False
832708852,AI SAFETY BERGEN,,,,,False,,False
833055712,ART OF DART VADSØ,,,,,False,,False
833113852,ARBEIDSMILJØGRUPPA A7,,,,,False,,False
833170562,AURSUNDSJØENS FISKEFORENING,,,,,False,,False
833258532,ANNE WADARRAM THAI TEMPEL SØMNA,,,,,False,,False
833547062,ACROYOGA KRISTIANSAND,,r2kareem@outlook.com,,984 23 673,False,,False
833631462,ARRANGEMENTKOMITE,,,,,False,,False
833770632,ALLKOM,,,,,False,,False
833935372,AUSTRINGEN LYS- OG VELFORENING,,,,,False,,False
834098512,ARTNORGE,www.facebook.com/art.life.shop.handmade,artnorge.box@gmail.com,,477 37 258,False,,False
834269732,APD - EGLISE ARMÉE DE PRIÈRE ET DE DÉLIVRANCE EN JESUS CHRIST NORVÈGE,,,,,False,,False
834424452,AKTIVNO ØSTLANDET,,,,,False,,False
834588692,AVGANGSSTYRET RØYKEN VIDEREGÅENDE SKOLE,,,,,False,,False
834602512,ASKIMBYVENN LOKALRÅD FOR ASKIM,,,,,False,,False
835055582,AUKLENDSBERGET HYTTEFORENING,,,,,False,,False
835286312,ARNØYENE PENSJONISTFORENING,,,,,False,,False
835350452,AEGIS,,,,,False,,False
835368882,AUTORISERTE BESØKSSENTRE MARINE NASJONALPARKER I NORGE,,,,,False,,False
835504662,AFRIKANSK STUDENT ASSOSIASJON I TRONDHEIM (ASAT),,,,,False,,False
835537102,AMERICAN CAR CLUB VESTNES,,,,,False,,False
835585212,ARBEIDEREN STYR & STELL,,,,,False,,False
835827062,ANETTS DANCETERIA,,,,,False,,False
835974022,ANTIKORRUPSJONSFORENINGEN,,,,,False,,False
836085922,AKTIVITET OG KULTURHUSET BERGEN,,rashahajjar448@gmail.com,,930 28 576,False,,False
836177622,AMATØRKOKKAN,,,,,False,,False
836406052,ALTRUISTIC INVESTIGATIVE RESEARCH,,,,,False,,False
847088842,ARENDALS VASDRAGS BRUGSEIERFORENING,,andre.loga.gjerde@aenergi.no,38 60 70 00,452 61 501,False,,True
850065322,AREOPAGOS NORGE,www.areopagos.no,areopagos@areopagos.no,23 33 17 00,,False,,False
870009852,ALTA HISTORIELAG,,inger.lise.balandin@gmail.com,,415 58 085,False,,False
870573952,AUST-AGDER VERERING,,,37 04 00 18,,False,,False
871086702,ARBEIDERPARTIET I BERGEN,www.hordalanddna.no,hordaland@dna.no,55 71 50 00,,False,,False
871281602,ARBEIDSGIVERFORENINGEN SPEKTER,www.spekter.no,post@spekter.no,47 65 70 00,90050200,False,56.0,False
871328552,ARENDAL GUTTEMUSIKKORPS,www.agmk.no,,,908 75 498,False,,False
871360022,ASKØY BRASS BAND,www.askoybrassband.no,leder@askoybrassband.no,,,False,,False
871364672,ANGA FOTBALLKLUBB,www.anga-fk.no,janne.karin.apalset@gmail.com,,99695263,False,,False
871368392,ANESTESISYKEPLEIERNE NSF,www.sykepleierforbundet.no,therese.finjarn@gmail.com,22 04 33 04,,False,,False
871368872,AALESUNDS KLUBSELSKAB,,,070122575,,False,7.0,False
871408742,AKSJON BUGØYNES,,,78 99 02 01,97101661,False,,False
871431442,ARENDAL BAPTISTMENIGHET,,a-bapti@online.no,37 02 71 77,,False,,False
871486352,AMBULANSEN,,,61 29 09 20,,False,,False
871490872,ANJUMAN-E-HUSSAINI NORWAY,,anjumanehussaini@gmail.com,67 41 06 19,92817791,False,,False
871547262,ACTA-IMI KIRKENS BIBELSKOLE,,acta@imikirken.no,51842160,,False,17.0,False
874809802,ASKER MANNSKOR,www.askermannskor.no,kaare.kleven@gmail.com,,952 75 968,False,,False
875495992,ANKENES SKIKLUBB,,,,,False,,True
875575902,ASKØY SANG OG MUSIKKSAMSKIPNAD,www.asm-askoy.no,,,,False,,False
875603922,ANDEBU IDRETTSLAG,,,,,False,,False
875777092,AGDENES BYGDEKVINNELAG,,,,,False,,False
876905752,AGDER OG ROGALAND HK STEDSUTVALG ARENDAL,,,37 02 38 85,,False,,False
877254682,AUST-AGDER LEGEFORENING,www.legeforeningen.no/foreningsledd/lokal/aust-agder/,aust-agder.legeforening@legeforeningen.net,,957 09 233,False,,False
878656202,AURDAL MUSIKKORPS,,,,,False,,False
879322782,AUDNA FISKERETTSEIERFORENING,,,,45037178,False,,False
880172042,AL-RAHMA ISLAMIC SENTER,,,38 02 00 87,97806808,False,,False
880706012,ALTA ARBEIDERPARTI,www.alta.arbeiderparti.no,karesimen@gmail.com,,901 87 642,False,,False
881439832,ANONYME FORELDRE AV MOBBEOFRE AFAM,,,55 29 16 20,930 81 504,False,,False
881942992,AKSJER PÅ NETT,,,,,False,,False
882170942,ASPON VEL,,tom.wilhelm.larsen@gmail.com,,,False,,False
882223892,ASSOCIATION OF FOREIGN NATIONAL TOURIST ORGANISATION'S REPRESENTATIVES IN NORWAY,,oslo@tourspain.es,22 83 40 92,,False,,False
882677842,AURDAL OG KRUK LØYPELAG,www.loypelaget.no,post@loypelaget.no,,901 51 412,False,,False
882820912,ALLIANSE IDRETTSLAGET ARNA-BJØRNAR,www.arna-bjornar.no,post@arna-bjornar.no,92653691,93022788,False,26.0,False
883043022,AKTIVE FORELDRE,,,48 07 59 75,99545499,False,,False
883251172,AUREOSEN SKYTTERLAG,dfsgrasrot.no/aureosen-skytterlag,,,,False,,False
883351452,ARNESTAD SKOLEKORPS,,,,,False,,False
883380622,ALLIANSEKLUBBEN HARSTAD BASKETBALLKLUBB,,,,,False,,False
883453182,ASK FRIIDRETT,www.askfriidrett.no,post@aagelavik.no,,93016511,False,,False
883488962,AUSTJORD MUSIKKORPS,austjord.no,rha@hebb.no,61 31 24 89,416 61 061,False,,False
883573382,APES & BABES,www.apesbabes.com,tormar@gmail.com,,928 14 017,False,,False
883588622,ARBEIDERNES MUSIKKORPS STØTTEFORENING,,,74 07 94 57,,False,,False
883660862,AASE HELSELAG,,,70 14 63 77,,False,,False
883678532,ASKIM 4H,www.askim4h.no,post@askim4h.no,69 88 53 29,90762357,False,,False
883862252,ARENDAL BÅTSPORTKLUBB,www.arendalbaatsportklubb.no/,arendalbaatsportklubb@gmail.com,,,False,,False
883883942,ARENDAL UNGDOMSMUSIKKORPS,,aumkpost@gmail.com,,948 74 350,False,,False
884015162,ARENDAL OG GRIMSTAD BRASSBAND,www.agb.no,styret@agb.no,,,False,,False
884196922,ABILDSØ BYGDEKOR,www.abildsobygdekor.no,post@abildsobygdekor.no,,952 19 922,False,,False
884313082,ARBEIDERNES JEGER OG FISKEFORENING SARPSBORG OG OMEGN,,uha@erichsen-horgen.no,69 15 18 22,,False,,False
884414512,ARENDAL OG OMEGN HELSESPORTSLAG,,sigrkv@online.no,,,False,,False
884463122,ASKER STORBAND,,,,,False,,False
884858232,ARENDAL JAZZKLUBB,www.arendaljazzklubb.no,haugaasing@gmail.com,,905 99 251,False,,False
884885922,ARENDAL TAEKWON-DO KLUBB,arendal.ntkd.no,mail@arendal-tkd.no,,905 01 352,False,,False
885131212,AFGHANSK KULTURELLE FORENING I OSLO,,,22 10 33 56,99696498,False,,False
885194532,ASA AIR STEWARD ASSOCIATION,,,,932 84 498,False,,False
885220592,ALMENNING GRENDALAG,,monica.krakenes@sdsl.no,,,False,,False
885249272,ARCTIC ENERGY PARTNERS,www.arcticenergy.net/arctic-energy-partners,post@arcticenergy.net,78 40 62 30,415 44 712,False,,False
885348912,ASKØY MUSEUMSLAG,www.askoymuseumslag.no/,,,,False,,False
885661602,AMCAR HØNEFOSS,www.amcarhonefoss.no,amcarhonefoss@hotmail.com,,916 77 121,False,,False
885726852,AURSUND SANITETSFORENING,,,,,False,,False
885876072,ASKØY RULLEKLUBB,www.facebook.com/groups/68233331868/,post@arkskate.no,99 33 98 99,476 60 131,False,,False
885885292,ASSOCIACAO 4 DE ABRIL - DEN ANGOLANSKE FORENING,,pdsreal@gmail.com,,463 77 991,False,,False
885938132,ATELIER HØDNEBØ KJEDEFORENING,,veila@broadpark.no,51 87 46 56,,False,,False
886208952,ALVDAL ROTARY KLUBB,,,62 48 70 41,,False,,False
886221592,APIARI,www.apiari.no,,,,False,,False
886276222,ASKER RØDE KORS,www.rodekors.no/asker,vidar.skjeggestad@rodekors.org,,954 33 053,False,,False
886389302,ANIRIDI NORGE,www.aniridi.no,post@aniridi.no,,91854479,False,,False
886686102,ALREKSTADKOMITEEN,,,,,False,,False
886736452,ASKER TAEKWON-DO KLUBB,www.askertkd.no,roar@askertkd.no,,90572491,False,,False
886779232,ALSTAHAUG KYSTLAG,,post@alstahaug-kystlag.no,,,False,,False
886865562,AL-FAZAL WELFARE,,,,,False,,False
886927452,AKTIV IDRETT,,,63 87 87 55,90620168,False,,False
887088292,AREMARK REVYLAG,,,,,False,,False
887167192,AUSTRÅTT GOLFKLUBB,www.austraattgolf.no,post@austraattgolf.no,,91103189,False,,False
887297002,ASKJE MOLO,,,,91530520,False,,False
887845832,ALTEREN DYKKER OG FRITIDSFORENING,,tonje_73@hotmail.com,,975 63 238,False,,False
887886342,ASKER OG BÆRUM TAMILER INAIYAM,www.tamilerinaiyam.no,tamilerinaiyam@gmail.com,67 54 00 29,97600179,False,,False
888301712,ANKENES BÅTFORENING,ankenes-baatforening.no,ankenes-baatforening@gmail.com,,91138063,False,,False
888343652,AVR CLUB,www.avrclub.no,web@avrclub.no,72 88 43 88,,False,,False
888792732,AL- GHADIR ISLAMSK SENTER I ØSTFOLD,algadir.net,sadiqmuhsen@hotmail.com,,975 60 296,False,,False
888861122,ALFARHEIM LILLE FRITEATER (ALF),,hannesogaard@yahoo.no,,990 06 119,False,,False
888950222,AMCAR BRUMUNDDAL,www.brumunddalamcar.com,s-eril@online.no,,90830082,False,,False
888964932,AUSTRHEIM INDREMISJON,www.austrheimindremisjon.no,,56 16 78 68,402 48 003,False,,False
889451882,ABB BEDRIFTSIDRETTSLAG,,line.olsen@no.abb.com,,97774341,False,,False
889636602,ASKMYRA VELFORENING,,,,,False,,False
889796332,ARR IDEHISTORISK TIDSSKRIFT,www.arrvev.no,redaksjonen@arrvev.no,,,False,,False
889830492,ADMIRAL CORNELIUS CRUYS LAUG,,gitmark@hotmail.com,21 68 34 17,413 10 333,False,,False
890148662,ABELNES VELFORENING,,kjellst.55@hotmail.com,,47651627,False,,False
890359442,ASKER OG BÆRUM HISTORIELAG,www.abhistorielag.no,post@abhistorielag.no,,915 11 467,False,,False
890402852,AGDER INDIANS SOCIETY,www.aisnorge.no,aisnorge@gmail.com,,952 28 638,False,,False
890666922,AGDER VITENSKAPSAKADEMI,agdervitenskapsakademi.no,post@agdervitenskapsakademi.no,38 14 14 75,970 38 571,False,,True
890683452,ACADEMIA NEUROCHIRURGICA SCANDINAVIAE,,,23 07 43 00,,False,,False
891063342,AVERØY FREMSKRITTSPARTI,,olav.engvik@neasonline.no,,95749599,False,,False
891127642,"ANESTESISYKEPLEIERNES LANDSGRUPPE AV NSF, AVD HORDALAND",,,,481 32 226,False,,False
891136722,AVERØY KRF,,aasundsoy@hotmail.com,,481 58 604,False,,False
891506562,AKTIV,www.akersolutions.com/aktiv,aktiv@akersolutions.com,51 89 80 00,,False,,False
891531702,AFRICAN UNION OF TRØNDELAG (AUT),,africanut@yahoo.no,92 25 82 08,922 58 208,False,,False
891608802,AURSKOG HØLAND ALPINKLUBB,,roholtet@start.no,,480 77 612,False,,False
891814992,AMCAR HØYANGER,,amcar.hoyanger@gmail.com,,915 77 561,False,,False
891921632,APEIRON,www.org.ntnu.no/apeiron,,73 59 64 68,,False,,False
891926332,AKSJON BARNEHJELP KENYA,www.aksjonbarnehjelpkenya.com,pccknorway@gmail.ccom,,,False,,False
892048002,AUSTRALIAN ASSOCIATION (NORWAY),www.aan.no,petervau@online.no,66 81 02 86,417 37 731,False,,False
892211272,AURSKOG-HØLAND GAMMELTEKNISK FORENING,Aurskog-HølandGammeltekniskForening,ah.gammelteknisk.forening@gmail.com,,986 79 266,False,,False
892441022,ANDØY BLUESKLUBB,www.andoybluesklubb.net,bengt@anmaco.no,,48255662,False,,False
892450412,ADHD - FORENINGEN ASKØY LOKALLAG,,,56 15 06 70,97155128,False,,False
892490732,ALBY PONNISTALL,www.albyponni.org,webmaster@albyponni.org,,,False,,False
892500592,AFRICAN SUNZ,,denniskimkanya@gmail.com,,998 86 344,False,,False
892626642,AMATØRKULTURRÅDET I BERGEN,www.amatorkultur.no,post@amatorkultur.no,,469 13 258,False,,False
892690472,ASKER BADMINTONKLUBB,www.askerbadminton.no,post@askerbadminton.no,,911 02 894,False,,False
892776032,AREFJORD TREBÅTLAG,,bjorn.arefjord@myhome.no,56 33 16 22,915 18 631,False,,False
892812462,ARNSTADÅSEN VELFORENING,,arnstadaasenvel@gmail.com,,,False,,False
892848572,AKERSHUS PAINTBALLKRETS,www.akershuspaintball.no,dj_raw@bboysunity.com,,959 00 983,False,,False
892865302,AURE GJESTEHAVN,,oivean@hotmail.com,,979 68 540,False,,False
