organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
830806172,IFELLES,,,,,False,,False
830993002,IOGT OMRÅDE VESTFOLD,,roar16e@gmail.com,,909 52 247,False,,False
831023562,INTELLICENT,,,,,False,,False
831231572,INDUSTRI ENERGI - SCHÜTZ,,,,,False,,False
831272112,INCLUSING,www.friosloviken.no/aktivitetsgrupper-skeiv-oslo-viken/inclusing/,inclusing@friosloviken.no,,,False,,False
831312882,INTERNATIONAL VETERANS FEDERATION,,,,,False,,False
831723602,IKM BEDRIFTSIDRETTSLAG,,,,,False,,False
831968052,INTERNATIONAL CHURCHILL SOCIETY-NORWAY,www.churchill.no,hfkasmyhr@gmail.com,,905 14 837,False,,False
832120502,INDRE SKEIVIK BÅTFORENING,,,,,False,,False
832449652,INDRE TROMS LØYPELAG,,,,,False,,False
832749842,INCLUDE,,,,,False,,False
832814172,INTEGRATION,,,,,False,,False
835157032,IMPACTLAB,,,,,False,,False
835324982,ISVEIEN OG BØKEVEIEN VEILAG,,,,,False,,False
835353672,ICE COLD ALPHAS,,,,,False,,False
835729842,INGEBERGLIA VELFORENING,,,,,False,,False
835814572,IDENTITY RISE FORCE - IDF,identityriseforce.com,identityriseforce@gmail.com,,968 04 006,False,,True
836018222,IMCASREG24,,morten@imc.as,90 84 42 75,923 00 500,False,,False
836089502,IDRETTSKLASSEN HORTEN VGS 2024-2027,,,,,False,,False
836236742,IMPACTFUL EDUCATION,,,,,False,,False
841357442,IDRETTSRÅDET I KRISTIANSAND S,www.idrettsradet.no,geir.thorstensen@idrettsforbundet.no,,90926217,False,12.0,False
871247072,IDD OG ENNINGDALEN BYGDEKVINNELAG,,,69 19 71 13,99729052,False,,False
871255822,INTERNATIONAL ASSOCIATION ON MECHANIZATION OF FIELD EXPERIMENTS (IAMFE),,,90 20 33 17,,False,,False
871274142,INTERNASJONAL REPORTER,www.internasjonalreporter.net,kontakt@internasjonalreporter.net,,995 76 831,False,,False
871319022,IDRETTSFORENINGEN FRAM,www.iffram.no,daglig-leder@iffram.no,,900 75 386,False,24.0,False
871340692,IDRETTSRÅDET STAVANGER,www.idrettsraadet.no,post@idrettsraadet.no,40 00 23 99,916 91 047,False,43.0,False
874339792,INDRE KÅFJORD SAUSANKELAG,,monsen89@hotmail.com,,948 96 601,False,,False
875739662,INDERØY HUSFLIDSLAG,,fruheidi@gmail.com,,473 16 848,False,,False
875758632,IDRETTSFORENINGEN FLØYA,www.floya.no,post@floya.no,77 61 61 60,,False,5.0,True
875920812,IOGT REGION ØST-NORGE,www.iogt.no,,23 21 45 83,,False,,False
876109972,I K GIMLETROLL,www.gimletroll.no,post@gimletroll.no,38 09 50 98,91752065,False,37.0,False
879255732,IDROTTSLAGET GULAR ORIENTERING,www.gular.no,,,,False,,False
879503132,ISRA SENTER INDEPENDENT SCANDINEVIAN RELEAF AGENCY,,,22 87 01 64,,False,,False
880563262,IL HJELSET-FRAM,www.hjelsetfram.no,ma_heib@hotmail.com,,466 25 657,False,,False
880683942,ISFJORDEN PENSJONISTFORENING,,,,,False,,False
881033062,INNFJORDEN SAMFUNNSHUS,,innfjordensamfunnshus@gmail.com,,,False,,False
881200392,INGØY FRITIDSLAG,,,78 42 59 30,,False,,False
881710722,INTERLINE NORGE,,,22 44 55 13,,False,,False
881940922,IDRETTSLAGET FRI,,st-lohn@online.no,,99311574,False,,False
882124282,ISOLASJONSPRODUSENTENES FORENING (IPF),www.ipf.as,post@ipf.as,,,False,,False
882222802,INNSAMLINGSAKSJON BARNEHJEM APATITY,,,77 76 21 64,,False,,False
883624602,IDRETTSLAGET TROTT,www.trott.no,trott@sklbb.no,,48160302,False,,False
883927842,IDD SPORTSKLUBB,www.iddsk.no,info@iddsk.no,,,False,,False
884009642,IDRETTSLAGET TROND,www.iltrond.no,leder@trondfotball.no,,,False,,False
884027632,IBSEN BILJARDKLUBB,,,69 20 78 11,,False,,False
884029082,INNSET SANITETSFORENING,,,,,False,,False
884057612,INDREMISJONSFORBUNDET VARHAUG,www.varhaug-misjonshus.no,imfvarhaug@hotmail.com,,951 69 466,False,,False
884060362,INTERNASJONALT FORUM,www.internasjonaltforum.no,marit.nybakk@stortinget.no,,93063514,False,,False
884130662,INTERESSELAGET MYRENS VERKSTEDKLUBB,,,64 92 47 32,,False,,False
884321972,ISLAMSK SENTER VESTFOLD,,mail@telecomproduct.no,33 32 90 07,92888000,False,,False
885180272,INTERESSEGRUPPEN FOR SYNSHEMMEDE FYSIOTERAPEUTER,,beaom@online.no,55 13 33 02,90585078,False,,False
885653812,IVARETA PÅRØRENDE BERØRT AV RUS OSLO,oslo.motstoff.net,groruddalen@motstoff.net,22 21 14 74,412 30 488,False,,False
885733182,INTERESSEFORENING FOR SKOLMAR NÆRINGSPARK,,,33 47 96 40,41505488,False,,False
886308582,INTERESSEGRUPPE FOR SYNSHEMMEDE EDB-BRUKERE,www.ise.no,post@ise.no,,48239633,False,,False
886439342,I L FANARÅK,www.fanaraak.no/,e-kollse@online.no,91361847,,False,,False
886796692,INDRE ARNØY NETTVERKSKREDITT,,solanumt@online.no,77 76 20 21,,False,,False
886959982,IKORNNES BÅTFORENING,www.ekornesmarina.no,ekornesmarina@gmail.com,,,False,,True
888703632,ISHAVSBYEN DYKKERKLUBB,,isdykk@hotmail.com,,913 64 433,False,,False
889077972,IGLA VANNVERK,,,,,False,,False
889332182,INTBAU NORGE,,,,,False,,False
889608412,INNVANDRER OG VERDISKAPING I SØR TRØNDELAG (INVEST NETWORK),,hamidaschreiner@gmail.com,,92648785,False,,False
889668512,INDERØY KFUK-KFUM-SPEIDERE,kmspeider-trondelag.org/indreoy/,martin.andreassen@hotmail.com,74 15 67 42,986 91 607,False,,False
889749342,INTER LIONS CRICKET KLUBB,,interlions@outlook.com,46 26 88 88,970 57 754,False,,False
891393512,INSOMNIA FESTIVAL,www.insomniafestival.no,post@insomniafestival.no,,994 92 470,False,,False
891762372,IFIN INTERNASJONAL FOLKEDANS I NORDEN,www.ifin.no,torunn.mo@outlook.com,,913 45 517,False,,False
891792522,IDSALKOLLEN HYTTEFORENING,,post.idsalkollen@gmail.com,51 69 58 74,,False,,False
891798512,INTERNATIONAL CENTER FOR JUSTICE,www.wikijustice.org,info@wikijustice.org,75 04 37 81,469 61 736,False,,False
892230412,ISRAELI COMMITTEE AGAINST HOUSE DEMOLITIONS NORWAY,,icahd.norway@gmail.com,,907 86 829,False,,False
892384452,IOGT PÅ EIKER,,aasvo@online.no,32 83 39 34,,False,,False
892438072,INTERNATIONAL STUDENTS UNION OF NORWAY,www.isu-norway.no,nationalpresident@isu-norway.no,,468 92 973,False,,False
892617872,INNHAVET SANITETSFORENING,,inger.lise.brenna@gmail.com,,977 25 266,False,,False
892625042,INNVANDRER KVINNERS RESSURS OG AKTIVITETSFORUM,,naima.farooqi@hotmail.com,22 64 93 87,40499207,False,,False
893215212,INSTITUTE FOR INDIAN MOTHER AND CHILD NORGE,,julie.juvik@gmail.com,,993 04 555,False,,False
893277552,INDERØY KYSTLAG,,,,46634306,False,,False
893301992,"INTERESSELAGET POSTVEGEN, ØLFERNES - HERØYSUND",,ove.tvedt@kvinnherad.kommune.no,53 74 19 30,,False,,False
893526382,IL ØYGLIMT,www.iloyglimt.no,leiar@iloyglimt.no,,920 67 675,False,,False
893566252,ISHAVSBYEN FOTBALLKLUBB,www.ishavsbyen.net,jkvarvik@online.no,77 62 45 58,913 32 199,False,,False
893635092,IL FLÅVÆRINGEN,www.flåværingen.no,idrettskonsulent@flaavaeringen.no,,,False,,False
893737162,IL BRODD,,berg.ingunn@gmail.com,,97716649,False,,False
893793712,INDRE NORDFJORD TURLAG,indrenordfjord.dnt.no,,,922 23 002,False,,False
893809082,IHLE PENSJONISTFORENING,www.pensjonistforbundet.no/oppland,maritk.berg@hotmail.com,61 19 14 99,93821990,False,,False
894254092,INNSMØLA VEL,,,,,False,,False
894473142,I.L.STRANDKAMERATENE,,omborgan@hotmail.com,,99025731,False,,False
894507462,INTERNATIONAL NETWORK OF PHILOSOPHERS OF EDUCATION,inpe.info,k.h.hogstad@iped.uio.no,22 84 48 83,90536525,False,,False
894677902,IDRETTSLAGET GÅ-PÅ TELNESET,idrett.speaker.no/organisation.asp?id=21960,ingunnlovold@gmail.com,,975 72 083,False,,False
894702672,INSEAD ALUMNI ASSOCIATION NORWAY,www.insead.no,info@insead.no,,900 32 026,False,,False
894740582,IBESTAD GLADDANS,,tove.horsberg@gmail.com,,970 35 600,False,,False
894795352,IDRETTSLAGET FRØY,,idrettslaget.froy@gmail.com,,958 35 331,False,,False
894850582,INDUSTRI & ENERGI T-S GROUP AVD 0322,,,35 93 40 00,92820730,False,,False
894926392,IVELAND SKYTTERLAG,,iveland@skytterlag.no,,,False,,False
895115142,INTERNATIONAL ASSOCIATION FOR HUMAN VALUES - NORWAY,,ian.dahl@iahv.no,,,False,,False
895162302,IMCASREG6,,post@imc.as,,90844275,False,,False
895198242,IRANSK KUNST & KULTUR FORENING,,reza.eghdami@moelven.no,62 36 79 20,472 66 602,False,,False
895237302,IMF-FORSAMLINGEN LYNGDAL,imf.no/lyngdal,,38 34 32 38,,False,,False
895336572,INDRE NORDMØRE VETERANVOGNKLUBB,www.invk.no,post@invk.no,,905 36 735,False,,False
895373982,INGEBORG TORSTEJNSONSVEG VEL,,,,,False,,False
895466492,IMCASREG8,WWW.IMCAS.NO,post@imcas.no,,908 44 275,False,,False
895646202,IDRETTSLAGET BERGEN HÅNDBALL,www.bergenhandball.no,dagligleder@bergenhandball.no,,95909584,False,22.0,False
895654922,INSTITUT SEVDAHA NORD TRØNDELAG,,,,90203785,False,,False
895727032,ISHOCKEYKLUBBEN COMET HALDEN ELITE,www.comethockey.no,elitepost@comethockey.no,,41106950,False,26.0,False
895855952,ITF TROMSDALEN TAEKWON-DO,www.itf-tromsdalen.no,post@itf-tromsdalen.no,,91515645,False,,False
895938432,IMDAD RELIEF FOUNDATION,,post@imdad.no,,,False,,False
895958492,INTERNASJONAL KVINNEFORENING FRØYA,,,,970 38 187,False,,False
896020412,INSTITUT SEVDAHA MØRE OG ROMSDAL,,,,48105741,False,,False
896119052,INNER WHEEL NORGE DISTRIKT 27,,ernajohnsen@hotmail.com,,977 99 582,False,,False
896239392,IDEFORUM TRØNDELAG,,hpp@captech.no,73 93 92 79,476 03 802,False,,False
896261282,INTERESSEFELLESSKAPET SKOGVEGEN,,frankwer@online.no,,920 17 489,False,,False
896501402,IMPROBASEN,www.improbasen.no,,,,False,,False
896569392,INRYMA - INTERESSEORGANISASJONEN FOR RYTMISK MUSIKK I AKERSHUS,www.facebook.com/Interesseorganisasjonenforrytmiskmusikkiakershus,raymond.egge@musikk.no,63 81 53 65,,False,,False
896680552,INTERNATIONAL WELFARE,www.international-welfare.no,info@international-welfare.no,,942 14 455,False,,False
896937472,INTERESSELAGET FOR GALEAS GURINE,www.gurine.no,post@gurine.no,,936 30 008,False,,False
897332922,INHISIMAGE,,finngeir@imagereklame.no,,413 29 777,False,,False
897488922,IB PÅ FREDERIK II VIDEREGÅENDE SKOLE,www.ibfrederik.no,post@ibfrederik.no,69 36 64 00,,False,,False
898098222,IOGT ØSTFOLD,,,,467 79 664,False,,False
898101932,INTERNATIONAL FAMILIES CLUB,,ifc1oslo@gmail.com,,418 42 436,False,,False
898124932,INGA - LINJEFORENINGEN FOR TEKNOLOGIFAG,www.ingalinjeforening.no/,styreleder@inga.no,,,False,,False
898201422,INNHERRED RC KLUBB,www.ihrc.no,stein.ove.nordahl@ntebb.no,,,False,,False
898285502,INDUSTRIVEIEN 25 MOTOR CLUB,,terjeberdal@msn.com,,48181128,False,,False
898475042,IKORNNES GRUNNEIGARLAG,,,,916 34 304,False,,False
898544222,ISELVDALEN VEILAG,,,,,False,,False
898572862,INTERESSEGRUPPEN FOR VARMTVANNS- BASSENG,,,,98858151,False,,False
898708152,INTERNATIONAL ACTION FOR BURUNDIAN DIASPORA,,,,,False,,False
899081242,ISDAMMENS VENNER,,,,,False,,False
899119932,IKORNNES VELFORENING,,,,,False,,False
911550288,INNDAL SKYTTERLAG,,,,975 02 989,False,,False
911555816,INTERNATIONAL STUDENTS UNION OF NORWAY- AALESUND (ISU- AALESUND),isu-norway.no,isuaalesund@gmail.com,,95766486,False,,False
911561271,INNSET IDRETTSLAG,idrett.speaker.no/Organisation.asp?id=64129,jay_pee62@hotmail.com,,99642897,False,,False
911573563,INNERDALEN HYTTEEIERFORENING,,olecr@online.no,,926 01 040,False,,False
911592185,ISHOCKEYKLUBBEN DRAMMEN COLTS,,henrik@espegard.org,,990 91 418,False,,False
911594242,IFI-PROGSYS,www.sio.no/foreninger/finn-din-forening?i=1&s=8223,progsys-styret@ifi.uio.no,,,False,,False
911600021,INTERESSEGRUPPA FOR GOKSTADHOLMEN,,m.hellemann@sfjbb.net,,916 36 602,False,,False
911601966,ILSENG SAMFUNNSHUS,ilseng.net,kontaktilseng@gmail.com,,924 88 893,False,,False
911607271,INDUSTRIENERGI AVDELING 16 I SUBSEA7,,,,,False,,False
911609401,INDRE FOSEN MC KLUBB,www.ifmc.no,haftorg@outlook.com,,,False,,False
911612690,ILA BIL,,trond.ronning@kriminalomsorg.no,67 16 10 00,414 34 976,False,,False
911682206,ITRE,,,,,False,,False
911684349,ISHAVSKATTEN,,sektetaer@ishavskatten.no,,415 02 020,False,,False
911694549,INTERNASJONAL GRUPPE HAMAR,,jan.loitegard@vegvesen.no,,958 94 852,False,,False
911705699,ISE SKYTTERLAG,,ise@skytterlag.no,69 18 70 16,907 73 313,False,,False
911718502,INDRE GLOPPEN ELVEEIGARLAG,,,,,False,,False
911722623,INN PÅ TUNET MIDT- NORGE,www.innpaatunetmidtnorge.no,toril@kindseth.no,,906 01 657,False,,False
911744740,INRI-KYRKJA,,mb@blomsea.no,,95240513,False,,False
911748479,INTERNGRUPPA NORSPACE,,hanne.eiene@norspace.no,33 03 27 76,,False,,False
911762765,INDUSTRI ENERGI FORUM HORDALAND,,,,,False,,False
911767481,INNDYR BRYGGERLAUG,,pat.reynolds@hotmail.com,,,False,,False
911777673,INTERNATIONAL ORGANIZATION FOR DEMOCRACY AND HUMAN RIGHTS - IODHR,,demostenero@yahoo.com,,96744523,False,,False
911782154,INDRE LYNGSTIEN VEL,,aw@eiendom-bergen.no,,936 77 730,False,,False
911790408,INDERØY KUNSTFORENING,,,,,False,,False
911791013,INTERNASJONALT KOR I ODDA,,,,,False,,False
911818051,IGLAND VASSLAG,,,,,False,,False
911845520,IKJEFJORD BYGDELAG,www.ikjefjord.no,,,,False,,False
911864886,INDUSTRI ENERGI DRAMMEN AVD.81,,,,,False,,False
911868644,ID CHOIR ØRSTA,,,,41635343,False,,False
911870215,IRISGÅRDEN VELFORENING,,,,563 05 701,False,,False
911872382,ISLAMS KURDISKE TRO SENTER,,ikts.norge@gmail.com,,928 25 394,False,,False
911873788,IL RENO,,reno@bir.no,,,False,,False
911874679,INDERØY FORTIDSMINNEFORENING,fortidsminneforeningen.no/fylkesavdelinger/den-tronderske-avdeling/inderoy-lokallag/,henning.nrholm@ntebb.no,,900 58 384,False,,False
911884364,INDRE ØSTFOLD DRILLKLUBB,www.iodk.no,post@iodk.no,,98298830,False,,False
911885611,INDRE NORDFJORD FJORDHESTLAG,,brittfredlund@yahoo.no,,,False,,False
911909898,INFO123,www.info123.no,info123.no@gmail.com,,409 50 100,False,,False
911912899,IMODUS,,,,41928768,False,,False
911927586,ISTINDLI GRENDEHUS,,,,,False,,False
911940094,INSANE,,,,,False,,False
911942909,INFLUX,www.influxnet.com,info@influxnet.com,,411 05 679,False,,False
911949466,IL BERGKAMERATENE TRIM,,bergkameratene@gmail.com,,993 57 252,False,,False
911965860,INDERØY PENSJONISTLAG,,b-kvista@online.no,97 63 07 88,905 87 391,False,,False
911995271,INNHERRED SOUL CHILDREN,www.innherredsoulchildren.no,post@innherredsoulchildren.no,,97 10 43 98,False,,False
912011615,INNLANDET BÅTFORENING,www.ibot.no/,ovjoha3@gmail.com,,41209776,False,,False
912042669,INDIAN STUDENTS' FORUM (ISF),org.ntnu.no/isf/,isf_ntnu@yahoo.com,73 55 03 39,45071041,False,,False
912061604,"ILM-INKLUDERING, LIKESTILLING OG MILJØ",www.ilm-norge.no,post@ilm-norge.no,,,False,,False
912074757,IDRIFT BIL,,post@idrift.no,53 47 22 00,482 07 084,False,,False
912081249,IOGT SØRE SUNNMØRE,www.iogtsoresunnmore.no,b-toed@frisurf.no,70 02 84 20,92443595,False,,False
912093522,INTERNATIONAL CLUB OF TRONDHEIM (ICOT),,icot09@gmail.com,,45071041,False,,False
912094456,INDRE HOLLINGEN VEGLAG,,,,,False,,False
912105180,IGLANDSVIK MARINA,,jostgr@online.no,57 79 12 34,915 42 550,False,,False
912126080,INDUSTRI ENERGI NORGIPS,,avd371@norgips.com,33 78 48 00,,False,,False
912159345,INNHERRED UNGE VENSTRE,,idasorkil@gmail.com,,996 73 594,False,,False
912262774,IE KLUBBEN SPEEDCAST NORGE,,,,,False,,False
912294218,INTERNATIONAL SUSTAINABLE DEVELOPMENT RESEARCH SOCIETY,www.isdrs.org,martina.keitsch@ntnu.no,,41018434,False,,False
912314561,IDNILHR INTERNATIONAL DIPLOMATIC NETWORK OF INTERNATIONAL LAW AND HUMAN RIGHTS,www.ndlh.org,info@ndlh.org,,411 78 808,False,,False
912335496,IXDA TRONDHEIM,,trondheim@ixda.org,,919 21 641,False,,False
912376702,INDREHOVDEN GRUNNEIGARALAG,,,,,False,,False
912386643,INNHERRED ORIENTALSKE DANSEFORENING,,,,,False,,False
912386678,INVENTAS AS B.I.L.,,,,,False,,False
912396789,IVRIG 4H,,,56 55 58 65,47831079,False,,False
912418421,IBESTAD ARBEIDERPARTI,,'bjornar.roch@yahoo.no',,915 87 859,False,,False
912442055,INDUSTRI ENERGI AVD. SKEDMO,,gunnbekkevold@yahoo.no,,90552877,False,,False
912454916,IDRETTSLAGET NORDBJØRN,www.bjornsundvel.no/nbv/il-nordbjorn/,karisekk@live.no,,97084943,False,,False
912511324,INDRE ØSTFOLD LOKALLAG AV FORTIDSMINNEFORENINGEN AVD. ØSTFOLD,,frikken@me.com,,911 23 867,False,,False
912515869,INDUSTRI ENERGI AVDELING I APPLY SØRCO DRIFT,,,,90 54 80 88,False,,False
912519651,"INDUSTRI ENERGI, WINTERSHALL",,wi-fi@online.no,,992 32 680,False,,False
912528820,ILLE BRA RECORDS,,illebrarecords@gmail.com,,45437790,False,,False
912563782,IKTYOSEFORENINGEN I NORGE,www.iktyose.no,,,974 76 283,False,,False
912577694,ITU TEATTERIFOREENINKI,,,,,False,,False
912601625,ITDAGENE,www.itdagene.no,,,,False,,False
912635546,INDREJORD BEITELAG,,westersjoe@norpels.no,51 75 15 22,928 62 410,False,,False
912682714,INDUSTRI ENERGI ANSATTE I OCEAN RIGG AVDELING 0190,,klubbleder.ie0190@gmail.com,,411 22 259,False,,False
912736717,INDRE HERØY PENSJONISTLAG,,anna.aasmo@gmail.com,70 08 40 51,41567996,False,,False
912747026,IHS NORWAY SOCIAL CLUB,,mark.murray@ihs.com,21 05 90 00,,False,,False
912805352,INNSIA KULTURVERKSTED,,,,,False,,False
912816621,IDRETTSVEIEN VELFORENING,,idrettsveienvelforening@styrerommet.no,,,False,,False
912817407,INDRE AUSTSIO GRANNALAG,,karl.arvid@gmail.com,,952 50 107,False,,False
912832481,ITEAM BEDRIFTSIDRETTSLAG NORDVEST,,idrett@more.serit.no,71 11 96 00,,False,,False
912848507,INNLANDET SKOGOPPSYNSLAG,,,,488 91 310,False,,False
912859479,INDRE ØSTFOLD KUNSTFORENING,eidsbergkunstforening.com,eidsbergkunstforening@gmail.com,,,False,,False
912889041,INDRE ARNØY UTMARKSLAG,,,,,False,,False
912893391,IVELAND TOLLEKNIVLAG,,fthomme@online.no,37 96 17 06,913 81 617,False,,False
912894738,INSPIRA 7,,solvi.elverland@gmail.com,,45273305,False,,False
912993590,INTERNASJONAL KVINNELIGA FOR FRED OG FRIHET AVD. BERGEN,,,55 56 00 96,,False,,False
913002091,IMLADRIS,,ket61@online.no,,,False,,False
913141342,INDERDALEN GÅRD,,oinderdal@gmail.com,,,False,,False
913166418,ILA OG MIDTBYEN TRIMGRUPPE,,,,,False,,False
913171446,INGENIØRFABRIKKEN,www.facebook.com/groups/1405483569703032/,ak_solberg@hotmail.com,,,False,,False
