organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte
816132762,VENJANESET MAT AS,,,,,False,22.0
816166772,VBJTEC AS,,,,,False,
816176212,VEDELD EIGEDOM AS,,,,,False,
816182662,VELICO AS,,,,,False,
816229782,VÅGENE INVEST AS,,,,,False,
816267242,VEGARD KOKSLIEN AS,,,,,False,
816303672,VIDAR VEA AS,,vidarvea@gmail.com,,918 36 092,False,
816319692,VEL HJEM AS,,,,,False,
816327202,VALENTINE CAPITAL AS,,,,,False,
816331072,VINSTRA VEIPARK AS,,,,,False,
816360552,VALLE EIE AS,,bjorn@bedre.as,,907 37 273,False,
816382912,VAMMAVEIEN 15 AS,,,,414 65 945,True,
816503612,VIKEN LOGISTIKK AS,,,,,False,
816584132,VEAVÅGEN LEGESENTER AS,,,,,False,6.0
816609852,VESTERLEID AS,,,,,False,
816659582,VON KOMMUNIKASJON AS,,,,,False,7.0
816667712,VESTNES BYGG AS,,,,,False,10.0
816677602,VERKSTEDVEIEN 15 B AS,,,,,False,
816681022,VILLA GLITRE I AS,,,,,False,
816688582,VEDVIK-INVEST AS,,,,,False,
816728002,VB EIENDOMSDRIFT AS,,sonja@bohnanlegg.no,,406 32 300,False,
816761832,VINROMMET AS,,,,,False,
816795842,VOLDENTOLLEFSEN AS,www.voldentollefsen.no,post@voldentollefsen.no,51 47 22 00,,True,40.0
816809282,VEGA INVESTMENT AS,,,,,False,
816810442,VML HOLDING AS,,,,,False,
816823242,VÅR VAKTMESTER AS,,,,913 24 576,False,
816942462,VÅPENHUSET AS,,,,,False,
817038042,VINDALGRENDA AS,,,,,False,
817071562,VÅRDAL HERSKEDAL HOLDING AS,,,,,False,
817098142,VALSØYA OPPLEVELSER AS,,epost@valsoya.no,,915 55 165,False,13.0
817105122,VARDEFJELLET PANORAMA AS,,,,,False,
817136982,VESTFOLD AUTO AS,,,33 31 88 88,,True,
817156452,VIPCAR AS,,post@vipcar.no,,470 65 543,False,
817159362,VITEC AUTOSYSTEMER AS,www.vitec-autosystemer.com,erling.braekkan@vitecsoftware.com,23 17 20 30,,False,25.0
817167462,VICTORIA SKOTØIMAGASIN AS,,b.nordby@online.no,22 23 60 30,41020702,False,
817179452,VANYLVEN REKNESKAP AS,,,,,False,
817194842,VÆKERØVEIEN 18-22 AS,,,,,False,
817215572,VISNES KALK OG MARMORBRUDD AS,,post@visneskalk.no,71 29 92 24,90562206,True,
817217982,VICTORY LTD AS,,,,99001737,False,
817239692,VIGGO ERIKSEN INVEST AS,,,,,True,
817240372,VALENTIN EIENDOM AS,,,,,False,
817249612,VÆRNESS ELEKTRISK AS,,narve@vaerness.no,73 52 22 80,,False,8.0
817254322,VIPPA AS,,,,,False,21.0
817330622,VPS DECARBONISATION AS,www.vpsveritas.com,anita.garnes@v-p-s.com,,455 00 116,False,15.0
817378072,VETTAKOLLEN AS,,,,,False,
817421202,VORMAVEGEN EIENDOM AS,,kare@tyritomtholding.no,,924 56 900,False,
817426972,VAE HOLDING AS,,,,,False,
817436722,VINJE MASKIN AS,,,,,False,11.0
817462502,VESTFOLD LAGERBODUTLEIE AS,,jornmyhre@gmail.com,,916 68 700,False,
817529372,VITALIS HELSE KRAGERØ AS,,,,,False,
817554792,VIKING PIZZA OG GRILL AS,,,,,False,5.0
817589332,VINTERBRO TANNLEGESENTER AS,vinterbrotannklinikk.no,,,,False,5.0
817630952,VIRTURY FORTITUDE INVEST AS,,,,,False,
817648452,VONSTETT MEDIA AS,,,,,False,
817651402,VALIDÉ INVEST I AS,,johannes@valide.no,,,False,
817677142,VI EIENDOM AS,,,,,False,
817804152,VACKER DÖD STAD AS,,,,,False,
817815782,VISMA DRAFTIT AS,www.draftitprivacy.no,info@draftitprivacy.no,,90558500,False,5.0
817873812,VESTNORSK MØRTEL AS,,,56 32 02 00,,True,
817927742,VERKSTEDGROSSISTEN SARPSBORG AS,,,,,False,5.0
817964842,VALLE EIENDOMSUTVIKLING AS,,,,,False,
817982182,VINJEØRA UTVIKLING AS,,,,,False,
817994342,VALBERG CONSULTING AS,,,,,False,
818023022,VIDVANKE AS,,post@testad.no,,411 93 370,False,
818069472,VIDDAL CORE AS,,,,,False,
818131372,VERDI EIENDOMSUTVIKLING AS,,,,,False,
818138172,VESTRE TORV AS,,,,,False,
818143842,VATNE  INVEST & CONSULTING AS,,,,,False,
818179162,VADSET INDUSTRIOMRÅDE 7 AS,,,,,False,
818269242,VESTLANDSKE BURGERKOMPANI AS,,,,,False,24.0
818283792,VSS SEAFARERS AS,,,,,False,
818287712,VOLT SERVICE AS,,,,,False,54.0
818293542,VALHALLAVEGEN 10 AS,,,,,False,
818331282,VESTBYTORGET LEGESENTER AS,,,,,False,6.0
818368992,VENATO FG05 AS,,,,,False,
818379102,VH BOLIG OG ELEKTRO AS,,,,,False,
818408242,VISERGUTTKONTORET DRAMMEN AS,,,,,False,
818449852,VOLL SKOLE AS,www.vollskole.no,post@vollskole.no,,40228590,False,26.0
818589522,VIKA RÅDGIVING AS,,,,,False,
818668252,VETERINÆR ELVENES AS,,,,,False,
818715382,V OG W AS,,,,,False,
818717342,VARDEHEIMVEIEN UTVIKLING AS,,,,,False,
818720602,VML MALING AS,,,,,False,
818769032,VIA FERRATA ARCTIC AS,,,,,False,
818838182,VIZUAR AS,,,,,False,
818906692,VSS HOLDINGS AS,,,,,False,
818906862,VSS MAGNE AS,,,,,False,
818916752,VITOM HOLDING AS,,tom.helmersen@getmail.no,,918 97 787,True,
818981112,VAHLS GATE 1-3 AS,,,,,True,
818982992,V7 EIENDOM AS,,,,,False,
818991312,VEST ALLIANSE BYGG AS,,,,,False,
819047642,VIKAFLE AS,,,,,False,
819072272,VEST HAVBRUK AS,,,,,False,
819098182,VH-HOLDING AS,,,,,False,
819139962,VANOR BOLIG AS,,,,,False,
819167532,VIP CABS AS,,,,413 54 944,False,
819180822,VOSS ENERGI AS,,,,,False,
819189382,VANGENFAMILIEN AS,,,,920 45 457,False,
819200262,VANYLVEN BILPLEIE AS,,,,,False,
819200742,VITAL STATERA AS,,,,,False,
819229392,VIDENTIUM AS,,,,,False,
819272042,VIDAR J KRISTIANSEN AS,,,,,False,
819337322,VISIT LYSE AS,,torlyse@gmail.com,,,False,
819415722,VAVUT TECH AS,,,,,False,
819430772,VISIBA AS,,,,,False,
819459622,VEGA CONSULTANTS AS,,,,,False,18.0
819518432,VOLLEN HUNDEPENSJONAT AS,,line.levang71@gmail.com,41 20 87 23,915 51 496,False,
819571392,VERFTSGATA 20 AS,,,,,False,
819580952,VIBRAND HOLDING AS,,,,,False,
819636702,VHLE AS,,,,,False,
819652112,VKM FORLAG AS,,,,,False,
819715742,VINTERBRO NÆRINGSPARK ØST AS,,,,,False,
819725802,VOLVAT BOLIGUTVIKLING AS,,,,,False,
819738742,VERTSHUSET SYDVESTEN AS,www.vertshuset-sydvesten.no,post@sydvesten.as,,413 51 727,False,34.0
819802432,VIKEN DRIVE AS,,,,,False,
819919712,VLO INVEST AS,,,,,False,
819926492,VINERIET AS,,,,,False,
819954852,VOSS HESTESPORTSENTER AS,,,,,False,
820003012,VERONICA DIRDAL AS,,,,,False,21.0
820014642,VESTERÅLSGATA 110 AS,,,,,False,
820038622,VALHALL TATTOO SUPPLY AS,,,,,False,
820049632,VELLE UTDANNING AS,,,,,True,
820072022,VEGARD SPITEN AS,,,,,False,
820125142,VESTRE BRUGATE 5 AS,,,,,False,
820140222,VESLE AS,,,,,False,
820173112,VI FIKSER AS,,,,,False,11.0
820201922,VIKEFJELL INVEST AS,,,,,False,
820213122,VARMESTUEN2 AS,,varmestuen2@gmail.com,,995 50 790,False,
820214692,VEAVÅGEN BRYGGE AS,,,,,False,
820227042,VOSS STASJON - HOTELL AS,,,,,False,
820255992,VETNES & MØLL BETONG AS,,,,,False,
820276582,VETABERGET AS,,,,,False,
820334582,VÅRDAL VVS AS,,,,,False,
820342372,VBYGG AS,,,,,False,5.0
820351002,VESTLAND KANOUTLEIE AS,,,,,False,
820389522,VIKSFJORD HOLDING AS,,,,,False,
820391462,VAKINN AS,,,,,False,10.0
820402642,VESTLAND SEASERVICE AS,www.vestlands.no,jonny@vestlands.no,,401 84 900,False,8.0
820416112,VAAR AS,,,,,False,12.0
820504062,VA ENTREPRENØR AS,,,,957 30 933,False,13.0
820528522,VETERINÆR ODDVAR ENERSTVEDT AS,,,,,False,
820624262,VKT SUPERCARS AS,,,,,False,
820737652,VEHOLMEN ADVENTURES AS,,,,,False,
820766032,VVM VINDAFJORD VASKE OG MALETJENESTER AS,vvmvindafjord.no,post@vvmvindafjord.no,,954 46 818,False,25.0
820768132,VESTVEIEN 18 AS,,,,,False,
820782712,VILLAFIX AS,,,,,False,
820807812,VATLAND ES AS,,,,,False,
820824962,VI TRENING AS,www.vitrening.com,ptpiakahrs@outlook.com,,906 82 958,False,
820890582,VB INFRA AS,,,,,False,
820934792,VITAL GRUPPEN HOLDING AS,,,,,True,
820937872,VIEW A-INVEST AS,,,,,False,
820988922,VIKEN RÅDGIVING AS,,,,,False,
820993152,VESTBY TANNREGULERING AS,,,,,False,
821026652,VESTLI EIENDOM AS,,,,,False,
821059542,VINOTEKET AS,,,,,False,16.0
821073472,VÅSTRA INVEST AS,,,,,False,
821082412,VATER HOLDING AS,,,,,False,
821083052,VN NORGE AS,,ceto@grette.no,22 34 00 00,992 52 050,False,
821092752,VANDY K TRANSPORT AS,,,,988 05 051,False,
821136652,VERPET AS,,,,,False,
821190002,VISOMI HOLDING AS,,,,,True,
821196132,VICTORIA ØEN AS,,,,,False,
821219272,VILLBRYGG AS,www.villbrygg.com/,hei@villbrygg.com,,481 99 697,False,5.0
821220262,VI ER AS,,,,,False,
821222982,VIDEOVET AS,,,,,False,
821237882,VALBERG INVEST AS,,,,,False,
821276632,VIRIDIS BULK CARRIERS AS,,post@glastad.no,38 39 97 50,,False,
821312582,VALDIVIA AS,,,,,False,
821337712,VESTFOLD MILJØSANERING AS,,,,,False,
821390052,VETLAND HOLDING AS,,,,,False,
821398762,VESTLAND VVS AS,,,,,False,
821406072,VOTECHA AS,,,,,False,
821455472,VIKEN EQUITY AS,,,,,False,
821461642,VORAX AS,,,,,False,
821468892,VEGÅRSHEI KLASSISK INTERIØR AS,,,,,False,
821523842,VOGN-SERVICE AS,www.vogn-service.no,firmapost@vogn-service.no,69 36 42 50,,False,10.0
821534542,VALUEIT AS,,,,,False,
821568242,VAMO AS,,,,,False,
821570972,VERPETVEIEN 17 AS,,,,,False,
821614392,VESTLANDGRUPPEN AS,,,,,False,
821677092,VVS-PUNKT AS,,,,,False,
821695392,VINKENES HOLDING AS,,,,,False,
821785022,VARANGER TRAFIKKSKOLE AS,,,,,False,
821837332,VEBJØRNSVEI 1A AS,,,,,False,
821839262,VEELJO HOLDING AS,,,,,False,
821848482,VIA VIKA AS,,,,,False,
821863872,VAAGAN HOLDING AS,,,,,False,
821881072,VARIG TECHNOLOGIES AS,,,,,False,10.0
821957222,VOLLSVEIEN 9-11 AS,,,,,False,
821983932,VANN ECO AS,,,,,False,
822020992,VESTRE ELEKTRO AS,,,,,False,
822021662,VALHALL-INDUSTRI AS,,,,,True,18.0
822043712,VALVATNA FUS BARNEHAGE AS,,,,,True,20.0
822097162,VILLA J AS,,,,,False,
822105432,VALOREM AS,,,,,False,
822127002,VESTFOLD AUTOSALG AS,,,,,False,
822128432,VBA HOLDING AS,,,,,False,
822151302,VEST BYGGTEKNIKK AS,www.vestbt.no,post@vestbt.no,56 32 01 11,930 08 933,False,16.0
822176372,VOKS AS,,,,,False,
822207812,VISIT ALTA AS,www.visitalta.no,info@visitalta.no,,916 25 408,False,
822213022,VOGNVEGEN 28 AS,,,,,False,
822227732,VETERINÆR SVENDSEN OG TERØY AS,,,,,False,
822238092,VALDRES ELEMENTPRODUKSJON AS,,,,,False,7.0
822267262,VESTSTEINEN AS,,,,,False,
822276512,VEFO AS,,,,,False,
822306152,VOGTS GATE 18 AS,,,,,False,
822320562,VICTOR(Y) CARE AS,,,,,False,
822348912,VOID EMPIRE AS,,,,,False,
822349072,VETERINÆRVIKAREN AS,,,,,False,
822411452,VICTOREM CONSULTING AS,,sverre.gjessing@victorem.no,,908 54 587,False,
822432522,VAR ADVISERS AS,,,,,False,
822547052,VINCU AS,,,,,False,
822563872,VILLA9 AS,,,,,False,24.0
822571042,VIP EIENDOM SANDEFJORD AS,,,,,False,
822606822,VEGARD SUNDE AS,,,,,False,
822641342,VENREAL AS,,,,,False,
822652182,VESTFOLD PRODUCTION AS,www.garderobia.no,salg@garderobia.no,48 21 10 00,,False,
822661122,VESTFOSSEN VANNPOLERING AS,,,,,False,
822674062,VOS AS,,epost@vosenteret.no,23 23 32 32,416 30 272,False,
822675832,VELLEVEIEN 60 AS,,,,,True,
822703712,VESTLAND KLINIKKEN AS,,,,,False,7.0
822707602,VEC AS,,,,,False,
822712312,VIKEN PROSJEKT & EIENDOM AS,,erminasstonkus@yahoo.com,,,False,
822747302,VIKING TRANSPORT AS,,,,,False,
822748562,VEUM ENTREPRENØR AS,,,,,False,
822795862,VALVA TANA AS,,,,,False,
822809022,VARD CAPITAL AS,,,,,False,
822810772,VEST VVS AS,,,,,False,
822820212,VERUS AS,,,,,False,
822829392,VIP BERGEN AS,,,,,False,20.0
822859682,VIK-HOLDING AS,,,,,False,
822860222,VARE-CONSULT AS,,,21 00 42 00,,False,22.0
822866522,VIVERE EIENDOM AS,,,,,False,
822875882,VRIMM AS,,,,,False,
822876102,VICTORIA LINDBAK AS,,,,,False,
822939562,VERO BYGG EIENDOM AS,,,,,True,
823064292,VETERINÆR LILLEAAS AS,,,,,False,
823070632,VIK BYGGSERVICE AS,,,,,False,8.0
823080492,VEST KJØTTINDUSTRI AS,,,,,False,
823114192,VIKEN MONTASJE AS,,,,,True,62.0
823114222,VIKEN TEKNISKE AS,,,,,True,36.0
823118422,VAFLERIET AS,,,,,False,
823150172,VICTORIA VERDAL AS,,,,,False,
823160062,VANNFALL AS,,,,,False,
823165102,VIPA AS,,,,,False,
823171862,VITCHI VILANI AS,,,,,False,
823174632,VEFSNA FISHING AS,,,,,True,
823211732,VELFERDSFORBUNDET AS,,,,,False,
823240082,VERVIK DRILLING AS,,,,,False,
823240252,VEISKILLE EIENDOM AS,,,,,False,
823248652,VEXTIA HOLDING AS,,,,,False,
823264402,VESTLANDSSOL AS,,,,,False,
823344902,VORTEX INVEST AS,,,,,False,
823366582,VIGDA KRAFT AS,,,,,True,
823367082,VILFREDO HOLDING AS,,,,,False,
823449542,VIAM AS,,,,,False,
823456522,VILLA TIVOLI AS,,,,,False,27.0
823474342,VIKEN PROFF BYGG AS,,,,,False,
823534582,VASKESERVICE LARVIK AS,,,,,False,5.0
823578792,VIKINGVASK AS,,,,,False,6.0
823615272,VARMSLÅTTA GÅRD AS,,,,,False,
823638132,VESTLAND AUTO AS,,,,,False,
823672772,VARMEPUMPETEKNISK AS,,,,,False,
823685432,VOIDS AS,,,,,False,5.0
823749252,VIKEN BOLIGUTLEIE AS,,,,,False,
823786352,VIKEN TAK & VEDLIKEHOLD AS,,,,,False,
823792042,VERKSTOPPEN BOLIGUTVIKLING AS,,,,,False,
823825412,VERKTØYEKSPERTEN AS,,ole@verktoyeksperten.no,,+4795139999,False,
823864302,VERDANE K INVEST AS,,,,,False,
823870132,VY BYGG OG DRIFT AS,,,,,True,6.0
823986602,VOORMOLEN AS,,,,,False,
823994192,VESTRE FRIVOLD AS,,,,,True,
823999992,VEGVISIR HOLDING AS,,,,,False,
824051402,VON BARNER INVEST AS,,,,,False,
824115672,VEIEN VIDERE AS,,,,,False,
824191042,VILLHJERTE SAFETY AS,,,,,False,
824203652,VOYAGER HOLDCO AS,,,,,False,
824368082,VANG ENERGIVERK AS,www.vangenergi.no,epost@vangenergi.no,61 36 75 50,,False,11.0
824382212,VALODDO INVEST AS,,,,,False,
824389632,VERDANE ELEVATE AS,,,,,False,7.0
824406162,VIKING CONSULT OG EIENDOM AS,,,,,False,
824438552,VIMPH AS,,vidar.jakobsen@asko.no,,415 43 476,False,
824446792,VERTEBRAE ENTERTAINMENT AS,,,,,False,
824449112,VARMEPUMPENE AS,,,,,False,
824464472,VIGANESET 84 EIENDOM AS,,,,,False,
824467382,VIAMILLE AS,,,,,False,8.0
824468192,VANIR AS,,stig.tanum@fonix.as,,909 94 592,False,
824540802,VIKEN JV AS,,,,,False,
824549192,VENETO AS,,,,,False,
824553912,VIKOS AS,,,,,False,9.0
824570752,VIER SKOG & UTMARK AS,,,,,False,
824587892,VESTLAND INVEST AS,,,,,False,
824598622,VESTLAND ASFALT AS,,,,,False,5.0
824643512,VESTREGATE SØTTEN AS,,post@haasund.com,,905 76 053,False,
824654182,VIKERÅSEN AS,,,,,False,
824716242,VISNINGSKLAR OSLO AS,,,,913 45 663,False,10.0
824725632,VILLA-INVEST AS,,,,,False,
824727562,VOSSEBAKKEN AS,,,,,False,
824735972,VANDRE AS,,,,,False,
824743452,VERSJON2 AS,,,,,False,
824762422,VEFSNA LODGE HOLDING AS,,,,,False,
824783942,VONOM AS,,vegar.heimsaeter@gmail.com,,932 95 816,False,
824792402,VULUVEGEN NÆRINGSEIENDOM AS,,,,,False,
824847452,V.W. INVEST AS,,,,,False,
824878102,VANBERG-GÅRDEN AS,,,32 72 51 50,,False,
824927022,VM FIBER AS,,,,,False,6.0
824950652,VOLT BOLIG HARSTAD AS,,,,,False,10.0
824985812,VARE-GROSSISTEN AS,www.flyttebyraoslo.no,post@flyttebyraoslo.no,,921 26 710,False,
825014942,VANGSGATA 36 AS,,,55 23 60 00,,False,
825060162,VICARIOUS AS,,,,,False,
825067442,VIFOLD HOLDING AS,,,,,False,
825081372,VINDUSPUSS PLUSS AS,,,,,False,
825108432,VINSTRA BIL OG MASKIN AS,,,,,False,
825111522,VÁSIT SÁPMI AS,,,,,False,
825114572,VIKEBY HOLDING AS,,,,,False,
825145052,VULKAN INVEST AS,,torleifner@gmail.com,,414 08 683,True,
825145702,VIK1 FORVALTNING AS,,,,,False,
825146202,VIKEN MATHUS AS,,,,,False,22.0
825173242,VASSBØ AS,,,,,False,
825182322,VARRO INVEST 1 IT-DRIFT AS,,,,,False,
825183752,VESTLAND PADEL AS,,,,,False,
825221662,VALENTINA LEBEDEVA AS,,,,,False,
825272232,VERVIK & YNDESTAD AS,,,,,False,
825317252,VN CAPITAL AS,,,,,False,
825340092,VÅPENSMIA EIENDOM AS,,,,,False,
825342052,VIA MASKIN AS,,,,,False,
825354352,VIKEN MASKINUTLEIE AS,,,,,False,
825355022,VEDLOG AS,,,,,False,
825359842,VELVÆRE AS,,,,,False,
825400702,VIKINGHYTTA AS,,,91 34 29 60,,False,
825488952,VEST EIENDOM & VEDLIKEHOLD AS,,post@vestvedlikehold.no,,,False,
825574492,VINGBO AS,,,,,False,
825603972,VEIHUS AS,,,,,False,15.0
825608702,VIKING ROV AS,,gt@5114.noo,,932 62 001,False,
825615342,VI ER OSS AS,,,,,False,
825621822,VEN KLINIKKEN AS,venklinikken.no,velkommen@venklinikken.no,,,False,
825636862,VINEXPERTEN AS,,,,,False,
825700692,VEX FRISØR BRØNNØYSUND AS,,,,,False,5.0
825728112,VESTERÅLEN INVEST AS,,,,,False,
825757902,VIKA OPPSTART 73 AS,,,,,False,
825758712,VENDER AS,,,,,False,43.0
825761772,VIKEN BILFORMIDLING AS,,,,,False,
825773932,VEGARD LUND HOLDING AS,,,,,False,
825777962,VALUA AS,,,,,False,
825800662,VAK NORGE AS,,geir.strande@vak.fi,,909 93 553,False,
825867252,VINJA AS,,,,,False,
825886982,VIDDAL MASKIN OG SERVICE AS,,,,,False,
826039442,VECORA VENTURES AS,,,,,False,
826039752,VIKEN TREPLEIE AS,,steinar.lund@proton.me,,473 18 440,False,
826072792,VATNE BEGRAVELSESBYRÅ AS,,,,,False,
