organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte
813279762,MAGIC BERGTATT AS,,,,,False,15.0
813288842,MARVIN HANSEN EIENDOM AS,,marvin_hansen@hotmail.com,,480 74 578,False,
813316412,MOBILE RETAIL ENGAGEMENT AS,www.btal.no,blown.snoops0u@icloud.com,,975 16 652,False,
813317052,METRO SØR AS,,,,,False,
813327872,MIDT I VEIEN TRANSPORTSERVICE AS,,,,,False,15.0
813332442,MICAD AS,,,,,False,
813337592,MODERNE BYGG 1 AS,,e-kvalev@online.no,,938 36 872,False,
813442132,MOON TRADING AS,,,,,False,
813456702,MOMENT AS,,stigpeder@hotmail.com,,,False,
813486172,MAKAJA AS,,,,,False,
813498472,MØST AS,,,,,False,
813522152,MIVA AS,,mikko.valjus@me.com,45 47 48 30,,False,
813633922,MDS HOLDING AS,,marcusdsoknes@gmail.com,97 67 64 45,976 76 445,False,
813650452,MAURA APOTEK AS,,,,,False,13.0
813653672,MAGNAR EIKELAND GRUPPEN AS,,,,,False,
813658372,MALER BENT RØRMYR AS,,,,,False,
813733552,MUSEUMSBYGG AS,,,,,False,
813738872,MACPAINT AS,www.macpaint.no,post@macpaint.no,,981 11 675,False,
813753472,MCUBER AS,,,,,False,
813776162,MKL HOLDING AS,www.miosen-elektro.no,kjetil@miosen-elektro.no,,40 23 12 84,False,
813785552,MG EIENDOM AS,,,,906 69 545,False,
813849852,MØRETYRI AS,www.moretyri.no,post@moretyri.no,71 55 60 99,,False,10.0
813875012,MINGES UNIVERSAL SERVICE AS,,,,,False,15.0
813931842,MINIFORETAK AS,,,,,True,
814040372,MYHREN HELSE AS,,,,,False,
814041832,MGM INVEST AS,,,,,False,
814094502,MELLEBY INVEST AS,,,69 16 32 24,,False,
814119572,MUNERA AS,,,,,True,
814126552,MJOLNIR TELECOM AS,,,,,False,
814151182,MVA AS,,,,,False,
814152022,MALMEFJORDEN HANDEL AS,,,71 26 55 28,,False,
814153282,Malmøya Slipp AS,,,,90192258,False,
814216632,MARTIN'S HÅNDVERKSERVICE AS,,kuas@inbox.lv,,468 41 187,False,
814229602,MELL AS,,aleks.hovik@gmail.com,,942 20 920,False,
814239152,MEISINGSET EIENDOMSSELSKAP AS,,,67 53 21 61,90602485,False,
814250482,MURMESTER HALDOR MELING AS,,,51 54 94 85,92815738,False,27.0
814261832,MADO INVEST AS,,,,,False,
814262472,MØLLEGATEN 8 AS,,jahnhj@online.no,,913 91 204,False,
814275272,MEYERGÅRDEN AS,,,75 13 40 00,,False,
814327302,MASO EIENDOM AS,,,,,False,
814348962,MØLL BYGG AS,,,,995 25 634,False,5.0
814351432,MOBEKK INVEST AS,,,,,False,
814371662,MACARENA AS,,,,,False,
814383032,MOLTZAU TRYKKERIER AS,,,22161890,,False,
814393542,MONSTAD EIENDOM AS,,odmjelde@broadpark.no,,924 23 237,False,
814423042,MOTOR-SERVICE EIENDOM AS,,,,,False,
814455092,MILUKAS AS,,,,,False,
814456102,MARITIME INNREDNING NORD AS,,bjornarpedersen1964@outlook.com,,913 04 243,False,78.0
814484882,MG-AUTO AS,,,,,False,7.0
814492842,MIKROMEYER BRYGGERHUS AS,,,,,False,
814500322,MOLOVEIEN AS,,ragnhild@nor-seafoods.com,70 10 43 43,909 89 243,True,
814507602,MÅGERØ VERFT AS,www.lorsa.no,arnulf.lorsa@lorsa.no,33 39 23 05,90593151,True,
814525082,MAGNUS KVAME AS,,,,,False,
814532852,MDV63 AS,,,,,False,
814598802,MATHOPSVEIEN 58 AS,,eh@stanesveien.no,,906 15 981,False,
814759032,MBM PROSJEKT AS,,mariusz.mamcarczyk@gmail.com,,462 21 900,False,17.0
814767612,MAXIMERE NORGE AS,,,,45 18 50 00,False,
814767922,MARKEDSTJENESTER AS,,ali@rs-norway.no,45 04 63 63,,False,
814781232,MALER FREDRIK OLSSON AS,,,,,False,
814800032,MARCELLO LIPPI AS,,,,,False,
814857662,MISI AS,,,,,False,
814869172,MS PSYKOLOGTJENESTER AS,,mariasle@online.no,,90 03 60 35,False,
814882462,MALERFIRMA RUNE STOPLE AS,,rastop@online.no,94 82 01 12,976 22 906,False,
814940942,MJØSTØLSVEGEN 5 AS,www.trolltunga.as,post@trolltunga.as,,,False,
814941272,MABIRO AS,,,,901 16 136,False,
814957012,MSB EIENDOM AS,,,,,False,
815001192,MORAL HOLDING AS,,morten.alvsaker@gmail.com,,922 90 088,False,
815020782,MARFCON AS,,,,975 66 288,False,
815021762,MR GROUP AS,,,,,False,
815033272,MERO INVESTOR AS,,roger.mellemstrand@gmail.com,,,False,
815036212,MALER OG BYGGTAPETSER STÅLE IVERSEN AS,,,,,False,
815039742,MELBY EIENDOM AS,,,72 48 53 93,,False,
815045122,MEDIKALTEKNIKK AS,,,,,True,5.0
815053192,MIX RYKKINN AS,,,,461 39 600,False,
815063112,MY REVOLUTION AS,,,,,False,
815075722,MEL HOLDING AS,,bent@nornett.as,,90 11 55 42,False,
815110412,MS TEA AS,,hsperre@hotmail.no,,992 95 978,False,
815110692,MOLTKE INVEST AS,,,,,False,
815117972,MAHAR ANWAR GRUPPEN AS,,rif35iq@hotmail.com,92 63 87 96,926 38 796,False,11.0
815155572,MEMENTO CONSULT AS,,,,,True,
815161742,MATRIX ADVOKATER AS,www.matrix-advokater.no,,,,False,10.0
815180682,MAKE MY DAY AS,,,,,False,
815183452,MARKEDSHJELPEN AS,,post@markedshjelpen.no,,959 70 099,False,
815185382,MAGNETUN MASKIN AS,,,,,False,
815194292,MADSEN OG MOE HOLDING AS,,,,,False,
815234472,MEMBRANSERVICE AS,,,,958 06 543,False,
815242602,MONA BJERKE EIENDOM AS,www.mbeiendom.no,mona@mbeiendom.no,23 90 50 11,926 39 061,False,
815242912,MJOLNE AS,,ta@mjolne.no,,,False,
815263502,MNS EIENDOM AS,,mnseiendomas@hotmail.com,,918 69 063,False,
815287282,MEHL INVEST AS,,,,,False,
815295722,MØRETAKST AS,,,,,False,
815308522,MULTIRØR AS,,,,,False,
815313992,MØLLEVEGEN EIENDOM AS,,sten@aluhak.no,,,False,
815319982,MMT AS,,,,,False,
815324382,MHM AS,,,,,False,
815331532,MALLY-VALLY AS,,monicamj72@gmail.com,,901 58 313,False,
815369432,MEISEL EIENDOM AS,,,,,False,
815420152,MARQUEE AS,,,,916 45 142,False,
815450132,MEDIER24 AS,www.medier24.com,gard@medier24.com,,917 32 534,False,22.0
815469232,MICROLOG AS,,,47 80 02 00,,True,21.0
815469852,MASSETS AS,,ml292@icloud.com,,906 18 145,False,
815481542,MARINA-EIENDOM AS,,,,,False,
815533372,MVA REGNSKAP AS,www.mva.as,li-johnsen@hotmail.com,,469 78 199,False,
815566602,MCL HOLDING AS,,mclehne@gmail.com,,90096876,False,
815594932,MUNKHOLMEN EIENDOM AS,,,,,False,
815614372,MINNA DK AS,,,69 27 76 00,997 42 106,False,
815662822,MKD AS,,magne.davidsen@gmail.com,,402 21 672,False,
815724992,MOA SYSTUE AS,,,,465 89 695,False,9.0
815783662,MER FILMDISTRIBUSJON AS,www.merfilm.no,oistein@merfilm.no,,93665239,False,
815790022,MANITA STANGE FORSIKRINGSPARTNER AS,,,,,False,
815804562,MULTI KULDE VEST AS,,,,,False,23.0
815852672,MAYA BOLIG 4 AS,,,,,True,
815887522,MONTIS AS,,,,408 40 821,False,
815892372,MA - SO AS,,masobarn@outlook.com,31 91 24 44,,False,5.0
815892852,MELHUS AUTO AS,,,,,False,
815900332,MIR OTTA AS,,,,,False,
815922212,MINDEVEIEN EIENDOM AS,,post@fanamek.no,41 48 01 06,976 55 512,False,
815938712,MALER LASSE STENSRUD AS,,,,468 34 640,False,
815938992,MOTESTRIKK AS,,info@motestrikk.no,,481 50 085,False,
815957512,MACON EIENDOM AS,,,,,False,
815969472,MAZE EGERSUND AS,www.mazehair.no,sivjune@mazehair.no,,970 14 114,False,6.0
815977742,MAASEIDE EIENDOMSINVEST AS,,,,,False,
816018102,MYKINGTOPPEN AS,mykingtoppen.no,post@mykingtoppen.no,,,False,
816026172,MONKSIDE AS,,tharaldsinvesteringer@gmail.com,,,False,
816036992,MOOZ INVEST AS,,,,,False,
816045142,MONO ARKITEKTER AS,www.monoarkitekter.no,,,906 43 063,False,
816052602,MATS ERIKSEN HOLDING AS,,,,,False,
816059992,MACT EIENDOM AS,,,,,False,
816112672,MAGELLAN AS,,,,,False,
816141532,MHO HOLDING AS,,,,,False,
816173892,MOSS VVS AS,,,,,False,
816230942,MINIBUSSERVICE STENE AS,,,,,False,6.0
816274532,MURMESTER ØKSNES AS,,murmesteroksnes@gmail.com,,,False,
816278872,MIVE EIENDOM AS,www.mive.no,post@mive.no,,,False,
816301742,MOSAIQUE HEADHUNTING AS,,,,,False,5.0
816302862,MATOK HOLDING AS,,,,,False,
816304962,MOSVANGEN EIENDOM AS,,,,,False,
816319382,MØLLE HOLDING AS,,,,,False,
816319722,M I HOLDING AS,,,,,False,
816335272,MARLUN AS,www.marlun.no,,,,False,
816345812,MYRT EIENDOM AS,,,,,False,
816377102,MANOMETEREN AS,,,90 96 32 24,,False,
816474892,MALISE AS,,,,,False,
816478782,MILJØSERVICE EIENDOM AS,,,,,False,
816505232,MONSTAD EIENDOMSTAKSERING AS,,,,,False,
816516102,MIDT-I-MELLOM AS,,,,905 43 180,False,
816581982,MANUELLTERAPI AS,,,,,False,
816596912,MURI MAT AS,,,,,False,22.0
816640822,MYDDIS AS,,mjmydland@gmail.com,91 60 23 65,,False,
816650402,MODE SENSORS AS,www.modesensors.com,martin@modesensors.com,,,True,12.0
816699142,MADE BY FRIENDS,,,,,False,
816734452,MARINESERVICE JAKOBSEN AS,,,,,False,
816767652,MILIARIUM BERGEN AS,,,,,False,
816778832,MAMA INVEST AS,,,,,False,
816792142,MONICAS SALONG AS,,,,,False,8.0
816805422,MENTOS AS,,,,,False,
816828082,MOVE37 AS,,,,,False,
816844592,MATHUSET SKIPPERGATA AS,,,,,True,22.0
816869552,MANA VERTIKAL AS,,,,,False,
816915872,MIJO INVEST AS,,,,,False,
816927382,MORE POWER 2 YOU AS,,,,,False,
816928192,M. HOPE AS,,,,,False,
816975042,MØRE MOTOR AS,,,,,True,
816977932,MAXLOGS AS,,,,,False,
816984262,MAHTI-GROUP AS,www.huspluss.no,huspluss@gmail.com,,406 04 830,False,
817020682,MIKRA INVEST AS,,,,,False,
817089062,MOMENT HOLDING AS,,etunges@gmail.com,,90 60 89 72,False,
817128572,MIX ØRNES AS,,mix.ornes@mix.no,,901 31 414,False,19.0
817134572,MEDIEHJELPEN AS,,,,,False,
817152392,MARTIN MALER AS,,,,,False,9.0
817201342,MAKEPLANS AS,makeplans.no,,,,True,
817201822,MOMENTUM TECHNOLOGIES AS,,,,,False,6.0
817219802,MINE FINANS AS,,jostein@m2h.no,,934 00 000,False,
817220312,M. ANDERSEN INVEST AS,,,,,False,
817313922,MEHMET & SØLVIK INVEST AS,,,,938 01 901,False,
817352812,MONOZUKI AS,,,,,False,
817359582,MAKALAUS AS,,,,,False,8.0
817362532,MELHUS ONSTAGE AS,www.melhusonstage.com,melhusonstage@gmail.com,,936 07 157,False,
817387012,MENZ EIENDOM AS,,,,,False,
817409512,MILNIK INVEST AS,,,,,False,
817413072,MALMO INVEST AS,,,,,False,
817413862,MANJARO AS,,,,,False,
817415962,MAUD EIENDOM AS,,haldorsen.maud@gmail.com,93 40 89 54,976 89 585,False,
817461182,MAYKEL ENTREPRENØR SERVICE AS,,,,,False,
817467172,MAXIBYGG AS,,,,,False,
817492622,MIDAS EIENDOM AS,,,,,False,
817524842,MOSJØEN LEGESENTER AS,,,,,False,7.0
817531512,MOSO HOLDING AS,,,,,False,
817534252,MEGACANDY AS,,,,,False,
817535852,MAYHEM AS,www.thetruemayhem.com,teloch.nidingr@gmail.com,,404 66 611,False,
817548822,MLUNIA AS,,,,,False,
817570852,MOTOR SERVICE AS,,,,,False,5.0
817571042,MERKABA AS,,,,,False,
817580122,MARSTEIN SEAWEED AS,,,,,False,
817586112,MG FOODS AS,,,,,False,
817590322,MILO-HOLDING AS,,,,,False,
817611052,MYRDAL INVEST AS,,,,,False,
817617042,MV66 INVEST AS,,,,950 46 031,False,
817633722,MS BYGGSERVICE AS,,,,,False,
817635342,MOVERE INVEST AS,,,,,False,
817648282,MARANGA AS,www.marangaswim.com,carina@marangaswim.com,,915 12 725,False,
817651372,MIKKMATT INVEST AS,,,,,False,
817708862,MYKLAND BIL OG LAGER AS,,post@myklandvilt.no,,,False,
817710182,MARITIME RIG SERVICE AS,,,,,False,62.0
817724892,MLAL INVEST AS,,,,,False,
817753442,M PROJECTS AS,,,,,False,
817766552,M&R HOLDING AS,,,,,False,
817795692,MIKALSEN AS,,,,,False,
817797652,MARTINE EID AS,www.martineeid.no,martine@martineeid.no,,913 13 147,False,
817816622,M ØGLEND AS,,,,,False,
817818862,MINDSAHEAD AS,,,,,False,
817836992,MOBAS EIENDOM AS,,,,,False,
817849512,MISTEROPPUSSING AS,www.mesteroppussing.no,igor@misteroppussing.no,,917 57 777,False,12.0
817854222,MALER IVERSEN AS,,,,,False,
817872492,MARIASSON AS,,,,,False,
817907652,MME HOLDING AS,,,,,False,
817932762,MULTITRADING AS,,,,,False,
817935222,MARNOR AS,,,,,False,
817992692,MAMA INVESTMENT AS,,,,,False,
818003072,MOLLIESAFE AS,www.molliesafe.no,gunnvald.harila@lenviknett.no,,95412345,False,
818028172,MIDT-TELEMARK SKOG AS,,,,,True,5.0
818035152,MONTE HOLDING AS,,,,,True,
818062672,MARITIM SVEISESERVICE HOLDING AS,,,,,True,
818089422,MK MEDIC AS,,,,,False,
818091982,MELESIO HOLDING AS,,,,,False,
818092032,MAGNA VINA AS,,,,,False,
818094582,MOTTO DESIGN AS,,,,,False,
818119712,MAJORSTUA SYSTUDIO AS,,,,,False,6.0
818125372,MSS HOLDING AS,,,,,False,
818141092,MONTERAPONI AS,,,,,False,
818166982,M.FRØLAND HOLDING AS,,,,,False,
818175612,MARCAR AS,,,,,False,
818263082,MAIHAUGEN UTVIKLING AS,,,,,False,
818263112,MUMME AS,,,,,False,
818284772,MIND YOUR BODY AS,,imnereng@gmail.com,,982 62 458,False,
818286252,MLUNIA 2 AS,,,,,False,
818293402,MYKLEBUST MASKINUTLEIGE AS,,,,,False,
818308612,MIKINVEST AS,,,,,False,
818313942,MÅLSELV MASKIN & TRANSPORT AS,,,77 83 28 80,,True,74.0
818323352,MARIKO III AS,,,,,False,
818325002,MULTI BYGG & VEDLIKEHOLD AS,,,,,False,
818354592,MARJO HOLDING AS,,,,,False,
818364202,MORGENSOL TRADING AS,,,,,True,
818399812,MTR INVEST AS,,madeleine.rydholt@gmail.com,,926 83 888,False,
818415362,MALATOGA AS,,,,,False,
818434332,MEK INVEST AS,,,,,False,
818439962,MONAD AS,,,,,False,
818444532,M&O PARTNERS AS,,,,,False,5.0
818447442,MOLOVEIEN 10 HOLDING AS,,,,,False,
818465122,MAKTENS KORRIDORER AS,,,,,False,
818472382,MNN HOLDING AS,,,,,False,
818489102,MEDLIEN CONSULTING AS,,,,,False,
818500122,MASKINTAKST AS,,,,,False,
818500912,MINDSHIFT AS,,,,,False,10.0
818502532,MOVING ISLANDS INVEST AS,,,,,True,
818505752,MALOLO EIENDOM AS,,,,,False,
818530382,MALERMESTER LØVSETH AS,,arilloevset@hotmail.com,,478 19 817,False,18.0
818531982,MARNARBIL AS,,,38 28 84 36,,False,9.0
818546432,MOOD COMMUNICATION AS,,,,,False,11.0
818546572,MOOD HOLDING AS,,,,,False,
818553862,MAMMEN PROSJEKT AS,,,,,False,
818567812,M. HANSEN HOLDING AS,,,,,False,
818571062,MAQSOOD HOLDING AS,,,,,True,
818573162,MIDGARD INVEST AS,,,,,False,
818578172,MORK EIGEDOM AS,,,,,False,
818591152,MCDRIVENES HOLDING AS,,,,,False,
818591772,MAXELECTRONIC AS,,,,,False,
818673272,METALLCO KABEL AS,,,,,True,21.0
818686722,MYKLEBUST BUTIKKEIENDOM AS,,,,,False,
818687222,M.JØRGENSEN HOLDING AS,,,,,False,
818697082,MOBI MANAGEMENT AS,,,,,False,
818708092,MARI SOMMERFELDT AS,,,,,False,12.0
818709722,MOTUM AS,,,,,False,26.0
818710402,MP INVEST AS,,,,,False,
818725272,MED-EL NORDIC AS,,,,,False,
818779852,MASKIN & BIL AS,,post@masbil.no,38 28 72 12,,False,9.0
818793472,MASKINVEIEN 14 AS,,,51 80 04 90,41559694,False,
818814402,MIRA HANDEL AS,,,,,False,
818823002,MALES AS,,,,,False,
818829442,MARI COMPANY AS,,maricompanyoslo@gmail.com,,,False,9.0
818830602,MEIERIGAARDEN AS,,,,,False,
818861052,MARNET MARINA AS,,,,,False,
818898762,M&T TRANSPORT AS,,,,,False,
818947852,MAX-BYGG AS,,,,,False,
819040702,MANDAL GRAVESERVICE AS,,,,,False,
819074992,MYRENS ERNÆRING AS,,,,,False,
819083932,MG TRANSPORT EXPERTS AS,,,,,False,
819086532,MPCC ALVA AS,,,,,False,
819097852,MTM CAPITAL AS,,mats.myrvold@forvaltningshuset.no,,984 02 014,False,
819145822,MILLEX AS,,,,,False,
819147442,MOHOLT PIZZA AS,www.pizzabakeren.no,,,,False,28.0
819150842,MIP MILJØKRAFT AS,,firmapost@mipmiljokraft.no,,,True,
819187762,MOUGIOS INVEST AS,,,,,False,
819210942,MATFLIX AS,,,,,False,
819215952,MOMENT UTLEIE AS,,,,,False,
819226792,MEDSENSIO AS,,,,,False,
819276412,MESTERHJELP SKJÆRHALDEN AS,www.mesterhjelp-hvaler.no,post@mesterhjelp-hvaler.no,,403 06 155,False,
819277672,MAXMIN AS,www.maxmin.no,jorunn.landsverk@maxmin.no,,932 69 116,False,
819279772,MØLLER MOBILITY GROUP MI AS,,,,,False,
819281122,MILJØ RENT AS,,,,,False,
819283672,MAYTEK AS,,,,,False,
819332762,MICS AS,www.mics.no,,,,False,
819335982,MOLENE AS,,,,,False,
819336512,MYRA AS,,,,,False,
819339252,MIRISSA AS,,,,452 28 640,False,
819363552,MAYA APARTMENTS AS,,,,,True,11.0
819382492,MR IMPORT AS,,,,,False,
819391122,MALERMESTER BUER AS,www.buergruppen.no,post@buergruppen.no,09100,,False,89.0
819423202,MELHUS MSP AS,,,,920 34 663,False,
819425302,MANNDALEN BASSENG AS,,manndalenbasseng@gmail.com,,,False,
819460442,MASIO VEDLIKEHOLD & SERVICE AS,,s_masio@hotmail.com,,939 54 269,False,
819460922,MDL CONSULT AS,,,,,False,
819474222,MANDAL PIPEFIKS AS,,,,,False,
819487502,MILO EIENDOM AS,,,,,True,
819496072,MOBILE ELVERUM AS,,,,,False,34.0
819529272,MIXMOVE AS,mixmove.io,kfr@mixmove.io,,982 42 526,False,
819531102,MARKUS HAGEN INVEST AS,,,,,False,
819571732,MØVIK BENSIN & MEKANISKE VERKSTED AS,,christian@eidegruppen.as,56 33 01 70,922 91 005,False,
819576912,MARYLEBONE HOLDING AS,,,,,False,
819588422,MARIUS NORUM HOLDING AS,,,,,False,
819606862,MINIMAL EIENDOM CAVTAT AS,,,,,False,
819610592,MARTIN KILLINGMO AS,,,,,False,
819650152,MA BETONG AS,www.matotalbygg.no,firmapost@matotalbygg.no,23 89 75 00,,False,6.0
819679312,MOTRUM BILUTLEIE AS,,,,,False,
819700842,MALERBODEN STORD AS,,malst@online.no,53 40 21 70,,False,8.0
819709912,METALL TEAM AS,,,,,True,5.0
819712522,MERCOMODS AS,www.mercomods.com,,,,False,
819732612,MØRKVED HANDELSEIENDOM AS,,,,,True,
819758182,MYRVANG EIGEDOM AS,,,,,False,
819758352,M.JOHANSEN AS,,,,,False,30.0
819758972,MARTINVEST HOLDING AS,,,,,False,
819759332,MELHUS BOLIGINVEST AS,,,,,False,
819764352,MEYERHAUGEN AS,,,,,False,15.0
819777292,MOLDE AUTO AS,,,,,False,
819785252,METVO AS,,,,,False,
819807892,MEDIVATUS AS,www.validusengros.no,ordrekontor@validusengros.no,32 23 11 00,,True,45.0
819811032,MOAN HOLDING 1 AS,,,,,False,
819813922,MIDTVEIEN EIENDOMSINVEST AS,,,,,False,
819822492,MIDTSTRANDA 91-95 EIENDOM AS,,,,,False,
819911452,MASKINPARTNER AS,www.maskinpartner.no,post@maskinpartner.no,,458 56 205,False,
819931062,MIDT UTVIKLING AS,,,,,False,
819947562,MILE-IN AS,,banyseth@gmail.com,,484 47 788,False,
820010272,MONABAKKEN AS,,,,,False,
820025342,MIDSUNDINGEN AS,,,,915 24 236,False,
820033612,METEVA II AS,,,,,False,
820050622,METALLCO EIENDOM BERGEN AS,www.metallco.com,post@metallco.com,23 14 26 10,994 30 000,True,
820051602,MATS RASMUSSEN AS,,,,,False,
820063872,MOSSIGE HOLDING AS,,,,,False,
820128192,MERDEVEGEN 6 AS,,,,,False,
820160142,MP INVEST 40 AS,,,,,False,
820197232,MONITEK AS,monitek.no,viggo@monitek.no,,413 94 585,False,7.0
820202422,MADHUSET AS,,,,,False,43.0
820229282,MOAR QUANTS AS,,,,,True,
820233972,MEISERUDTUNET AS,,,,,False,
820248872,MARVIKA SENTER BUTIKK 3 AS,,,,,False,
820248902,MARVIKA SENTER BUTIKK 2 AS,,,,,False,
820249542,MAXIMERA BOLIGSTYLING AS,,,,,False,6.0
820254422,MONKEYS HOLDING AS,,,,,False,
820281292,MALERFIRMA HENRY LEINONEN AS,,,,,False,
820338332,MALEMA INVEST AS,,,,,False,
820347072,MELIOREM ENGINEERING AS,,,,,False,
820375912,MAGEHAND AS,,,,,False,
820381882,MULTICYDE AS,,,,,False,
820383672,MUSIKKEN AS,,,,,False,
820397592,MUDAH AS,,,,,False,9.0
820412362,MILMIK AS,,,,,True,
820429222,MD GULV AS,,,,,False,
820440242,MBK INVEST AS,,,,,False,
820441052,M3 BYGG AS,,,,,False,
