organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte
813498952,OSLO BAD & RENOVERING AS,oslorenovering.no,post@oslorenovering.no,,412 04 451,False,5.0
813522462,OLE'S TRAFIKKSKOLE AS,,ole.ljoen@hotmail.no,,955 21 020,False,
813579022,OVERSKUDDKLINIKKEN AS,overskuddklinikken.no,,77 07 50 00,,False,
813874792,OK TRANSPORT & MASKIN AS,,,,,False,
813941112,ORGANICA AS,,post@organica.no,,,False,
813981602,OMIC NAPRAPATI AS,,,,93 45 89 42,False,
813989352,OGPRO AS,,,,,False,
813989522,OLUF LORENTZEN EIENDOM AS,,,23 14 25 00,,True,
813998602,OPTIMUS PROSJEKT REGION ØST AS,,,,,False,
814102432,ONF INVEST AS,,onfinvest@froyen-as.no,,908 31 837,False,
814201112,OPS GJ BBS AS,,,,,False,
814306402,OPULENT PROPERTY INVESTORS AS,,,,,False,
814408302,OKSTINDAN BOKFORLAG AS,,,,,False,
814520862,OLYMPIC OFFSHORE AS,www.olympic.no,,70 08 12 00,,False,
814540812,OSLOVEIEN 23 TRONDHEIM AS,www.jarasgruppen.no,,,,False,
814549712,O-HOI AS,,kristin.farstad@gmail.com,,905 44 202,False,
814616002,ORØD RÅDGIVNING TOR ØVREBØ AS,,tor.o@aprimo.no,,481 01 755,False,
814720152,OAPS AS,,,,,False,
814737632,OLYMPIC TRITON II AS,www.olympic.no,,70 08 12 00,,False,
814764702,OSCARS GATE 35 AS,,,,,False,
814792072,OSLO TANNLEGE AS,,,,,False,
814859932,OVEN HANDEL AS,,,69 27 02 85,466 39 274,False,5.0
814869032,OASEN SKOLE HOLDING AS,,marita@oasen.org,,,True,9.0
815000102,OLSØY AS,,,,,False,
815018222,OLYMPIC SHIP INTERNATIONAL AS,,,70 08 12 00,,False,
815022882,OSLO KJØLETEKNIKK AS,,,,,False,10.0
815046692,OF EIENDOM AS,,,,,True,
815074912,OSR HOLDING AS,,,,,False,
815095022,ORION CAPITAL AS,,ws@altar.no,,,False,
815151232,OKH HOLDING AS,,,,,False,
815166612,OLAV INVESTERER AS,www.dkomp.no,olav@dkomp.no,,930 54 702,False,
815274962,ORKEL HOLDING AS,,,,,False,
815338952,OSLO & FOLLO GRAVESERVICE AS,,oslo.follograveservice@gmail.com,,906 90 077,False,
815446372,OCEANLINK AS,,raimon@tais.no,,959 21 018,False,
815453352,OVE K HELLAND AS,,ovkh@online.no,,975 90 524,False,
815509072,OTTO SVERDRUPS PLASS 4 AS,www.entra.no,post@entra.no,,,True,
815539362,O RYGH AS,,,22442756,,False,
815594142,OHREN EIENDOM AS,,elin.ohren@ktv.no,97 05 37 01,905 87 540,False,
815650212,ONARHEIM SKOG AS,www.onarheimskog.no,post@onarheimskog.no,,908 33 052,False,
815675622,OSTEOPATIKLINIKKEN FREDRIK SOMMERSETH AS,,fredrik17@gmail.com,,928 18 526,False,
815905202,OSLO KLATRESENTER AS,www.osloklatresenter.no,marthe@osloklatresenter.no,,971 79 614,False,95.0
815929942,OLAOLA AS,,,,,False,
815975022,OSKAROSKAR AS,,,,,False,
815978692,OLA STORMYR HOLDING AS,,,,,False,
816008352,ORR INVEST AS,,,,,True,
816163382,ODDEN BYGG AS,,,,,False,
816185912,OPTIMAL BILPLEIE AS,,ove_singsaas@hotmail.com,41 20 58 63,,False,
816249872,OSLO AIRPORT CITY AS,,,23 11 20 00,,False,6.0
816287022,ODYSSEUS AS,,,,,False,
816334772,OFFSHORE WIND INDUSTRIES AS,,,,,False,
816343232,O E STRANDE AS,,post@oestrande.no,072511410,,False,8.0
816496012,OLSRUDSKAUEN 10-12 AS,,,,,False,
816560152,OTTEN HOLDING AS,,,,,True,
816564522,OPSAL TRANSPORT AS,,,,,False,
816584922,OMEGA VENTURES AS,www.omegaventures.no,,,,False,
816585872,OEG HOLDING AS,,,,,False,
816626072,OSLO BOLIG OG NÆRINGSUTVIKLING AS,,,,,False,
816632692,OSNESVEIEN 5A AS,,,,,False,
816640652,OLJE INVEST AS,,,,,False,
816683262,OTERHALS INVEST AS,,,,,False,
816739322,OMEGA 365 CORE AS,,,,,False,68.0
816756332,OSLO KEEPERSKOLE AS,www.keeper.no/oslo,herman@oslokeeperskole.no,,997 18 389,False,
816863252,OLANDERS RECYCLING TOOLS AS,www.olanders.no,post@olanders.no,69 31 47 30,,False,
816881072,OLSEN CRUISE SERVICE AS,,,,,False,
816908272,OBEO TRAVEL AS,,,,,False,6.0
816932262,O. SKASLIENS VEG 20 AS,,,,,False,
817099912,OPTIKER FINN MADSEN AS,,finmadse@online.no,,955 29 809,False,
817149812,OFFSIDE AS,,,,,False,
817185142,OSAKONGEN III AS,,,,,False,
817214142,ONO CONSULTING AS,,onoconsulting@outlook.com,,908 76 605,False,
817314562,OJH EIENDOM AS,,,,,False,
817339662,OLAV KYRRESGATE 43 AS,,eh@stanesveien.no,,906 15 981,False,
817367542,OSLOVEIEN 161 A AS,,,,,False,
817403352,OSLO RAW AS,www.osloraw.no,tiril@osloraw.no,,470 91 343,False,46.0
817466672,OMNIBUS AS,,,,,False,
817493262,O ØVERLAND AS,,post@overland.no,71 20 24 00,900 30 603,False,5.0
817549152,OSTEOPATIKLINIKKEN MIDT-NORGE AS,,,,,False,
817573282,OAB AS,,,,,False,
817635822,OFS BYGG AS,,,,,False,
817725392,OPES SARPSBORG AS,,,,,False,
817744362,OPPMUNTRING AS,,,,,False,
817842712,OLE SIVERTSEN AS,,rorlegger@olesivertsen.no,73 84 46 40,,False,19.0
817844952,ORKDAL GJENVINNING AS,,,,,False,
817898742,OLAV KYRRESGATE 2 AS,,,,,False,
818024452,OLDEN BREVATN AS,,,,,False,6.0
818035632,OBSERVATORIET HOLDING AS,,,,,False,
818052332,OSLO SENTRUMSHOLDING AS,,,,,False,
818149492,ORIGI AS,,,,,False,
818271492,OSLOFJORD EIENDOMSUTVIKLING AS,,,,,False,
818278772,OAB HOLDING AS,,,,,False,
818297262,OLEAH AS,,,,,False,
818300832,OPPLAND EIENDOMSUTVIKLING AS,,,,,False,
818327412,OLIVIA TWIST AS,,,,,False,
818409982,OSEBERG BEGRAVELSESBYRÅ AS,,,,,False,
818439482,ODYSSEY AS,,,,,False,
818458312,OBSCURA AS,,,,,False,
818623402,OFAT AS,,,,,False,
818633262,OJMA HOLDING AS,,,,,False,
818710372,ORIENTDELI AS,,,,,False,
818753322,OLINEMOR AS,,,,,False,5.0
818885032,OTICON AS,www.oticon.no,info@oticon.no,23 25 61 00,,True,39.0
818905912,ODDOLSEN HOLDING AS,,,,,False,
818976062,OATLY NORWAY AS,,,,,False,
819001472,OSLOVEIEN 16 AS,,,,,False,
819116792,O.J. NÆSSET & SØNN HOLDING AS,,,,,False,
819146012,OFTE AS,,,,,False,
819191182,OCULAUDIO AS,,tom@oculaudio.com,,905 81 548,False,
819261512,OSDALS CATERING AS,,,,,False,6.0
819293872,OFJ INVEST AS,,,,,False,
819385912,OPTIMUM PRIVATE EQUITY 2017 AS,,,,,False,
819386552,ONTOGENY GROUP AS,,,,,False,
819425132,OPTIMAL FITNESS AS,,post@optimaltreningssenter.no,,413 69 221,False,
819511152,O. SØRLI EIENDOM AS,,,,,False,
819567662,O M NERGÅRD HOLDING AS,,,,,False,
819587922,OSKARI AS,,,,,False,
819643342,OCEAN CONSULTING AS,,,,,False,
819645302,OSLO VEST BYGG AS,,,,,False,
819646252,ODIN ENERGY AS,,,,,False,
819691452,OEB INVEST AS,,,,,False,
819743312,OLAV THON HOLDING AS,www.olavthon.no,firmapost@olavthon.no,,,False,
819779082,OSLO OG FOLLO BIL AS,,,,,False,
819790442,OLE NORDGÅRD AS,,,,,False,
820014952,OSLO MIKROSPINNERI AS,,,,,False,16.0
820025512,OKB REGNSKAP & EIENDOM AS,,,,,False,
820209532,OPTIMUS EIENDOM AS,,,,,True,
820232232,OMNIVALENT HOLDING AS,,,,,False,
820312872,ONCOSELECT AS,,,,,False,
820377702,OUTLET VOSS AS,,,,,False,
820381432,ONEINSPECTION AS,,,,,False,
820444442,ODFJELL INVEST II AS,,,,,True,
820446062,OASEN BLOMSTER EVJE AS,,,,,False,7.0
820446852,ONU INVEST AS,,,,,False,
820452542,OP MASKIN AS,,,,,True,8.0
820489152,O2S HOLDING AS,,,,,False,
820498992,OMF CONSULTING AS,,,,,False,
820585402,ONE ACCOUNTING AS,www.oneaccounting.no,bard@oneaccounting.no,,930 53 882,False,25.0
820658302,ORKDALSVEGEN 582 AS,,,,,False,
820672682,OSLO CRUISE TERMINAL AS,,,,,False,21.0
820672712,ORKESTRA AS,www.orkestra.no,post@orkestra.no,,,False,
820687302,OSLOGRUPPEN AS,,,,,False,
820701372,OSLO EPOXYBELEGG AS,,,,,False,144.0
820741242,OMNIA ANALYTICS AS,,,,,False,
820747992,OTTO MOEN INSTALLASJON AS,,,,,True,8.0
820798112,OLSEN OG THOMASSEN HOLDING AS,,,,,False,
820900642,OLYMPIC CHALLENGER AS,,,,,False,
820921372,OSM AVIATION AIRTECH AS,www.flyosm.no,info@flyosm.com,41 77 00 07,,True,5.0
820951522,OLS1VVS AS,,,,,False,
821014972,OCEANVIEW VENTURE CAPITAL AS,,,,,False,
821016932,OTTERDAL CONSULTING AS,,,,,False,
821055652,O.K.A HOLDING AS,,,,,False,
821065992,OSLO LAGERHOTELL AS,,,,,False,5.0
821075262,OCEAN SNACKS AS,oceansnacks.no,info@oceansnacks.no,,476 67 707,False,
821077362,OPDAHL HOLDING AS,,,,,True,
821172772,OLSVIKA UTVIKLING AS,,,,,False,
821272262,OVERHALLA PARK INVEST AS,,,,,False,
821294312,OLIVIAS VERDEN STORO AS,,,,,False,13.0
821581222,OPPTUR HELSE NORDSTRAND AS,,,,,False,
821603722,OLE DEVIKSVEI 16 AS,,,,,False,
821643392,ORHEIM INVEST AS,,,,,False,
821684102,O.KIVIJERVI AS,,,,,False,
821698502,OBN EIENDOM AS,,,,,False,
821713382,ORHUSVEIEN 9 AS,,stine@trippeleiendom.no,,918 43 148,False,
821745772,OPPSTU EIENDOM AS,,,,,False,
821787602,OSLO BULK AS,,,,,False,7.0
821817242,OLJAFONDET AS,,,,,False,
821818052,ONSØY LYD & LYS AS,,,,,False,
821882052,OT TØMTE HOLDING AS,,,,,False,
821976022,OSLO CARIBBEAN CARRIER AS,,,,,False,
821988942,ORCA VEKST AS,,,,,False,
821989442,OVERSLAG AS,,,,,False,
821996112,OLSET KSU AS,,olem@olset.no,,928 44 980,False,12.0
821996902,OLSENS ENKE NOTODDEN AS,,,,,True,13.0
821998662,OMEGA TEK AS,,,,,False,
822067492,OSLO VENTURE COMPANY AS,,,,,False,
822142222,OLAV RYGGE AS,,,,,False,
822147402,OSLO BULK ALPHA AS,,,,,False,
822184952,ODDEVALD BYGG AS,,,,,False,
822222552,OPPHUS AS,,,,,False,
822299962,ORGANIC BEAUTY AS,,,,,False,
822373542,OCEAN INNOVATION NORWEGIAN CATAPULT AS,,,,,False,
822403522,ODT EIENDOM AS,,kristian@oslodigitaltrykk.no,22 42 33 77,900 90 759,False,
822412572,OLOY HOLDING AS,,,,,False,
822569072,OIIOII AS,,,,,False,
822643752,OLABAKKEN AS,,,,,False,
822707262,OTTERLEI HOLDING AS,,,,,False,
822709362,ORNELL LEYSER AS,,,,,False,
822717012,OTD AS,www.otdenergy.com,,,,False,
822835732,OMEGA DENTAL AS,,,,,False,
822875912,ODDLEIV SÆLE KONSULT AS,,,,,False,
822886442,OHLSONCONTROLS AS,,,,,False,
822898432,OCI MIPCO AS,,knut@katalysator.no,,,False,
822969062,OPPSVING EIENDOM AS,,,,,False,
823011512,ORVEI INVEST AS,,,,,False,
823109822,OPSAHLHAVEN UTVIKLING AS,,,,,False,
823116772,OLSVIK FYSIOTERAPI & MANUELLTERAPI AS,,,,,False,
823163282,OLJA HOLDING AS,,,,,False,
823220022,OCEAN RED NORWAY AS,,,,,False,
823376502,ONOR AS,,,,,False,
823400942,OLSENS ENKE EIENDOM AS,,,,,False,
823433972,OREBERG AS,,,,,False,
823489072,OPTIFEED AS,,,,,False,
823748752,OPP I RINGAN AS,,,,,False,
823760442,OD BETONG AS,,,,,False,13.0
823770332,OVE JØRGENSEN AS,,,,,False,10.0
823844212,ONKEL SVANHILD AS,,trond@onkelsvanhild.no,,949 89 491,False,8.0
823870752,OSLO PARKOUR PARK AS,www.osloparkourpark.no,info@osloparkourpark.no,,952 02 209,False,10.0
823874642,OLYMPUS VVS AS,,,,,False,
823884222,OTTA PANORAMA AS,,,,,False,
823887272,OK ERIKSEN UTLEIE AS,,oke.utleie@outlook.com,,481 23 843,False,
824207852,OCEANNESS AS,,,,,False,
824234272,OPSAL AUTOHUS AS,,,70 06 70 45,,False,6.0
824324522,OJK AS,,,,,False,
824330522,OLD RIVER SALOON AS,,,,,False,56.0
824351082,ORTEN KYSTFISKE AS,,,,,False,
824389942,OMSORG FOR HUS OG HEIM AS,,,,,False,
824420432,OT AUTO AS,,,,,False,
824438722,O-E ENDRESEN AS,,,,,False,
824446822,OTEI AS,,,,,False,
824505802,OCEAN GEOLOOP AS,,,,,False,14.0
824513902,OLE BULL FINANS AS,,,,,False,
824525862,OI KAPITAL AS,,,,,False,
824571252,OHOP HOLDING AS,,,,,False,
824622132,OLLURI HOLDING AS,,,,,False,
824630992,OSCAR LILLEBØE UTVIKLING AS,,,,,False,
824685312,OCEAN ENERGIES AS,,,,,False,
824689172,ODALSMYRA NÆRINGSBYGG AS,,,,,False,
824699712,OYSPV AS,,,,,False,
824721432,OSLO CLEAN CENTRE AS,,,,,False,
824758492,ODA MAROY AS,,,,,False,
824844852,OSK ENGINEERING AS,,,,,False,
824867712,O.S.ESPEGARD HOLDING AS,,,,,False,
824948232,ONWORK AS,www.onwork.no,casper@onwork.no,,917 57 604,False,13.0
824963002,OSWALD TREBYGG AS,,,,,False,
825061762,ODW AS,,post@odw.as,,,False,
825098852,OUR HIDEAWAY AS,,cgaffney@broadpark.no,,982 81 917,False,
825148612,ODEA AS,,,,,False,
825181342,OMTRE AS,,,,,False,11.0
825181482,OCEAN ACCESS AS,,,,,False,7.0
825270612,OKSFOTO AS,,,,,False,
825372822,OUTSPACES AS,www.outspaces.co,jonathan@outspaces.co,,004791240101,False,
825379142,OMNY INVESTMENT AS,,,,,False,
825389342,OSLO TV-MONTERING AS,,,,,False,
825400532,ORIGEA AS,,,,,False,
825459782,OMA MEDIA AS,,,,,False,
825476512,OH HARSTAD AS,,,,,False,9.0
825534962,OLLI HOLDING AS,,,,,False,
825575162,OSLO BIL AUTO AS,,,,,False,
825580662,OPEN OCEAN FARMING AS,,,,,False,
825613072,OLIVNOR AS,,,,,False,
825668322,OMAC INVEST AS,,,,,False,
825731482,OSM BERGEN OFFSHORE AS,,,,,False,
825731512,OSM MARITIME INSURANCE SERVICES AS,,,,,False,
825768742,OLSEN KRAN AS,,olsenkran@gmail.com,,905 73 838,False,9.0
825782362,OPIFEX HOLDING AS,,,,,False,
825815112,OLD BRIDGE AS,,,,,False,14.0
825818642,ONCOGENE AS,oncogene.no,info@oncogene.no,47 71 04 44,,False,
825835792,OLVAG AS,,,,,False,
825854282,OSLO UTELIV DRIFT AS,,,,,False,
825880992,ORO KARIHAUGVEIEN AS,,,,,False,
825901302,OPRA AS,,,,,False,
825925902,OP MOTZFELDT HOLDING AS,,,,,False,
825993932,ODDVAR ANDREASSEN AS,,,33 18 65 15,,False,
826017392,OT SERVICE AS,www.oslotekstil.no,,41 76 70 00,,False,
826060352,OFFSHOREVEIEN AS,,,,,False,
826128372,OMPA HOLDING AS,,,,,False,
826132302,OI-HOLDING AS,,,,,False,
826172312,OLEANNA INVEST AS,,,,,False,
826194502,ORREANO AS,,orreano@sinominecorp.com,,41568235,False,
826382872,OVE K INVEST AS,,,,,False,
826393882,OVES EIENDOM AS,,,,,False,
826398612,O. VOLLEN CONSULTING AS,,,,,False,
826403772,OPENSKY INVEST AS,,,,,False,
826434082,OPPLÆRINGSKONTORET I FOLLO AS,,,,,False,
826448962,OSLO FREMLEIE AS,,,,,False,
826461802,OOS AS,,,,,False,
826525622,OSLO BILFORVALTNING AS,,,,,False,
826541962,OVESEN SERVICEPARTNER AS,,,,,False,
826603372,OMK INVEST AS,,,,,False,
826641002,OSCAR SÆTHER AS,,bevita@online.no,,93086663,False,
826660112,OVIBOS INVESTMENTS AS,,,,,False,
826743522,OMNINO AS,,,,,False,
826777222,OSU08 AS,,,,,False,
826868872,OVERSKUDD MIDCO AS,,,,,False,
826886552,OPTIMAL WHITE AS,,,,,False,
827129682,OMSORG OG SERVICE AS,,,,,False,
827145882,OSLO KOMBINASJONSEIENDOM AS,,,,,False,
827170372,OK DEV AS,,,,,False,
827200832,OLE BULLS GATE 13 AS,,,,,False,
827208892,ODIN CHOCOLATE AS,,,,,False,
827210692,OLSVIKÅSEN 8A AS,,,55 36 20 00,,False,
827211702,OSLO SNEKKERE AS,,,,,False,
827249882,OLE VAAGEN MINERALVANNFABRIKK AS,,,,,False,
827274682,OMTREKK VERKSTEDET AS,,,,,False,
827301612,OSLOPRE AS,,,,,False,
827301752,OSLOTRE AS,,,,,False,9.0
827387312,OSLO PSYKOLOGKONTOR AS,,,,,False,
827400602,OSLOVEIEN BIL AS,,,69 88 10 75,,False,
827423912,OAC LOGISTIKKPARK AS,,,,,False,
827430072,OMHU AS,,,,,False,5.0
827494542,OPPSKUR AS,,,,,False,
827608122,OPSAHL EIENDOM & UTLEIE AS,,op.opsahl@hotmail.com,,,False,
827610232,OCEAN POWER PARKS AS,www.oceanpowerparks.com,nader@oceanpowerparks.com,,918 33 810,False,
827630632,OGS INVEST AS,,,,,False,
827659002,OLYMPIC OCEAN AS,,,,,False,
827678732,ODDEN GULLSMIE AS,,,37041559,,False,5.0
827789542,OMAKASIA AS,,,,,False,7.0
827809942,OKKENHAUGVEIEN 8 AS,,post@fermeiendom.no,,970 47 242,False,
827828882,OHR EIENDOM AS,,,,,True,
827834432,OSLO & VIKEN RENHOLD AS,,,,,False,
827908622,OBSIDO HOLDING AS,,,,,False,
827999032,OCIN HOLDING AS,,,,,False,
828030302,OPTIMAL SERVICE AS,,,,,False,
828060732,OTROS HOLDING AS,,,,,False,
828072722,OSLO TOLKEN AS,,,,,False,
828095242,OSLO FASADE MURMESTER AS,,,,,False,9.0
828256262,OSCARSBORG EIENDOMSSELSKAP AS,,,,,False,
828284452,OLLBJØRG AS,,,,,False,
828316702,OLDTIMERS GARAGE AS,,,,,False,
828320912,OØK INVEST AS,,,,,False,
828337262,OLJO-INVEST AS,,,,,False,
828350072,OPTIVEG HOLDING AS,,anders@optiveg.no,,488 52 608,False,
828410172,ON-SITE AS,,,,,False,
828542362,OFA FORVALTNING AS,,,,,False,
828605232,OVEMCO AS,,,,,False,
828634372,OCEAN RESOURCE WATCH AS,,,,,False,
828663062,OLYMPIC WIND HOLDING AS,,,,,False,
828667122,OLIWIA EIENDOM AS,,,,,False,
828707752,OK26 HOLDING AS,,,,,False,
828725122,OZI FRISØR AS,,,,,False,
828777912,OKSØY GÅRDEN AS,,,,,False,
828783092,OSLO KERAMIKKVERKSTED AS,,,,,False,9.0
828805762,OHANA CONSULTING AS,,,,,False,
828808222,OSLO GOLFSENTER AS,,,,,False,12.0
828824872,OPTRA RISK AS,,,,951 65 082,False,
828969382,OMMAT MATRESSURS AS,,jorgen.austvik@bir.no,,,False,
828977962,OSLO HIFI SHOW AS,,,,,False,
828985272,ONECUP AS,,,,,False,
828987992,ORRE BOLIG AS,,,,,False,
828989952,OJWK HOLDING AS,,,,,False,
828991302,OØ HOLDING AS,,espenoo@gmail.com,,917 77 680,False,
829017342,OLVIK AS,,,,,False,
829029812,OLEANA DRIFT AS,www.hoteloleana.no,,,,False,61.0
829051842,ORLISTULLEN AS,,,,,False,
829063662,OPF HOLDING AS,,,,,False,
829179202,OSLO PROP HOUSE AS,,,,,False,
829180642,OSKAR MOLVÆR HOLDING AS,,,,,False,
829193302,OCEAN VENTUS AS,,,,,False,
829229382,OSCARS GATE 30 AS,,,,,False,
829231662,OTF EIENDOM AS,,,,,False,
829254832,ODIN UTVIKLING AS,,,,,False,
829335212,OMEGA SUBSEA ROBOTICS AS,,,,,False,
829341662,OSLO MIKROBULDRING PILESTREDET AS,,,,,False,
829344432,ORKLA ISOLERGLASS AS,,,72481045,,False,
829354772,OPSIANA AS,,,,,False,
829358662,ORKLAND TAXI AS,,,072480060,,False,31.0
829401932,OSLO KJØL & KLIMA AS,,,,,False,
829461102,OS UTLEIE AS,,,,,False,
829467062,OPSASEC AS,,,,,False,
829488302,ODDIS TRE BETONG AS,,,,,False,
829530422,ONSRUD AUTO AS,,,,,False,
829621622,ON HOLDING AS,,,,,False,
829625202,OKSFJELLELV HOLDING AS,,,,,False,
829645912,OIH HOLDING AS,,,,,False,
829676052,ODW ACTIVITAS AS,,,,,False,
829688042,OSLO HANDEL OG VANDEL AS,,,,,False,
829777002,OTTERSBO HOLDING & INVEST AS,,,,,True,
829786532,ODDBJØRN HATLØY HOLDING AS,,,,,False,
829796422,OPERO PLUSS AS,,,,,False,20.0
829879972,OSLOVEIEN 366 AS,,,,901 20 815,False,
829989352,OVSEM INVEST AS,,,,,False,
830013202,OFTEDAL INVESTERING AS,,,,,False,
830016562,OLDENBORG LODGE AS,,,,,False,
830019952,OS MASKINUTLEIE AS,,,,,False,
830036822,OLEO AS,,,,,False,
830062122,ONSHORE AQUA AS,,,,,False,
830075232,ORTNEVIK TRE AS,,,,,False,9.0
830084762,OSLO FINE WINE AS,,hanoes@online.no,90 13 00 11,922 25 785,False,
830162992,OSIKE AS,,,,,False,
830232192,OKT HOLDING AS,,,,,False,
830347062,OTRAPARKEN BOLIG KJØPESENTER AS,,,,,False,
830362592,OVALI CONSULTING AS,,,,,False,
830387072,OLTO MJÅVANN AS,,,,,False,
830453512,OSTERØY EIGEDOM AS,,,,,True,
830462422,OQ INVEST 2 AS,,,,,False,
830464832,ODEINVEST AS,,,,,False,
830519602,OSS NORDIC AS,,ekonomisiffer@ossnordic.com,+46707525865,,False,
830578692,OK SÆTRE HOLDING AS,,,,,False,
830617892,OVC BETTERGY AS,,,,,False,
830662642,OH YES AS,,,,,False,
830686932,OSLOFJORD RENTAL AS,,,,,False,
830718702,ODALEN AS,,,,,False,
830747982,ON TIME PEOPLE AS,,,,,False,
830762752,OPTIME EIENDOM AS,,,,,False,
830787992,OUTLET CARS AS,,,,,False,
830867252,ORION PROSPECTS AS,,,,,False,
830905782,OVERHENG AS,,,,,False,
830975942,OESK HOLDING AS,,,,,False,
830978372,OPPIGARD LYKKJA HOLDING AS,,,,,False,
831021322,OSO LOGISTICS AS,,,,,False,
831072202,OAK1 DATA AS,,,,,False,
831087102,OKEI HANDEL AS,,,,,False,
831091932,OSLO LYD OG BILDEMONTERING AS,,,,,False,
831122102,OSS CONSULTING AS,oss-consulting.as,dr.vg@oss-consulting.as,,928 09 859,False,
831181192,OE HAGEN HOLDING AS,,,,,False,
831200502,OSLO OG VIKEN STORKJØKKEN AS,,,,,False,
831230282,OPTIMIST FISKE AS,,,,,False,
831234822,OPPLÆRINGSKODEN AS,,,,,False,
831297832,OPA! SOUVLAKI OF GREECE AS,,,,,False,
831555912,OTTEM AS,,,,,False,
831575042,OVUM DATTER1 AS,,,,,False,
831654392,OLAVSEN INVEST AS,,,,,False,
831668652,ON Y VA AS,,,,,False,
831675292,OSEBERG GRUPPEN AS,,,,,False,
831684232,OLJEMARK HOLDING AS,,,,,False,
831698772,OSLO HVITEVARER OG TRANSPORT AS,,oslohvitevarer@gmail.com,,00474119333,False,6.0
831710322,OMAR AS,,,,,False,
831817372,ORMLIA NORD NÆRINGSPARK AS,,,,,False,
831851562,OFF GRID INVEST AS,,,,,False,
831865342,OO HOLDING AS,,,,,False,
831892072,OPPETVEITEN TOMT AS,,,,,False,
831895152,OASIS AS,,,,,False,
831920602,OGJ INVEST AS,,,,,False,
831925752,OMROSTAD AS,,,,,False,
831930772,ODINS.AI AS,,,,,False,7.0
831975962,OAKLAND MØBLER BÆRUM AS,,,,,False,6.0
832105902,ONA STUDIO AS,,,,,False,
832166332,OLIMB RØRFORNYING ØST AS,www.olimb.no,post@olimb.no,69 28 17 00,,True,
832177342,OGR AS,,,,,False,14.0
832226262,OMTHOMASSEN MASKIN AS,,,,,True,
832249572,OMSALBERG INVEST AS,,,,,False,
832257222,OSIRIS AS,,,,,False,
832287792,OPTIMIST AS,,,,,False,
832367052,OHS INDUSTRIER AS,,,,,False,
832375942,OREOFE AS,,,,,False,
832383392,OFL INVESTMENT AS,,,,,False,
832436712,OLE BIL AS,,,,,False,
832459232,OSLOFJORD INVESTOR AS,,,,,False,
832470422,ORPAHUS AS,,,,,False,
832476722,OAC EIENDOM 2 AS,,,,,False,
832539112,O.B.WIIK HALL AS,,,,,True,7.0
832539252,O.B.WIIK TECH TEXTILES AS,,,,,True,
832541532,OLIVIA PIZZA & GRILL AS,,,,,False,
832549312,OFFENHÄUSER HOLDING AS,,,,,False,
832555002,OLE WILHELMSEN AS,,,,,False,
