organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte
812753002,PENSJONSBEVISET AS,,,48 22 14 33,,False,
812780972,PERFECT SERVICES & CONSULTING AS,,mukhtiar.post@gmail.com,,95885731,False,
812784412,PARKWAY AS,,parsco.as@yahoo.com,,918 00 649,False,
812794132,PALETTEN TRENINGSSENTER AS,,eivind.andersen@usn.no,,900 59 514,False,
812815342,PAULGAARD AS,,,,,False,
812870602,PJJ HOLDING AS,,,,,False,
813034522,PAULSRUD CONSULTING AS,,,,,False,
813083302,PALSSON AS,,,,,False,
813101122,PJ OFFSHORE AS,,paal.slotteroey@hotmail.com,,957 80 515,False,
813276402,P & R KAADA EIENDOM AS,,anders@mrslush.no,,909 85 601,False,
813320282,PARANORD FILM AS,,,,,False,
813357372,PEGASI AS,,post@pegasi.no,,,False,
813369672,PINKMAN AS,,ira@synthetica.no,,,False,
813391422,PER SANDE AS,,,,,False,
813435012,PROGBIT AS,,,,,False,
813462362,PIXIEDUST HOLDING AS,,,,,False,
813467852,PARACOM AS,,,,,False,
813478382,PETHO AS,,,,,False,
813598892,PETROPLAST AS,,paulsen.geir@yahoo.no,41 62 08 79,416 20 879,False,
813670372,PAF EIENDOM AS,,paf.eiendom@gmail.com,,,False,
813672812,PRATERIET LOGOPEDSENTER AS,www.prateriet.no,post@prateriet.no,48 85 57 99,,False,
813701022,PLAYER SPORT AS,,,,,False,
813724642,PSYKOLOGICA AS,www.psykologica.no,imenes@psykologica.no,,99317700,False,
813731592,P. E. HOLDING AS,pe-gaarud.no,,,,False,
813753502,PMJO INVEST AS,,pmjohannessen@gmail.com,,,False,
813783312,POMORBYGG AS,,,,91 51 41 88,False,
813787962,PIXFIX AS,,arnt@pixfix.no,,960 00 605,False,
813810182,PRO3484 AS,,,,,False,
813820552,PANCOM PROPERTY AS,,,,,False,
813887622,PLOCKMATIC DOCUMENT FINISHING AS,www.plockmatic.no,info@plockmatic.no,23 89 85 86,911 28 221,False,
813942232,PRINCESSA INDUSTRIES AS,,,,,False,
813959402,PI & T AS,,ola@sveis.net,,977 73 081,False,
813989182,PROFAG NORGE AS,,,,,False,
814076482,POSTMYRA AS,,,,,False,
814109852,PIX4MEDIA AS,,glennengelsen@live.no,,470 41 832,False,
814215482,PAN EUROPEAN TRADING AS,,,,,False,
814233162,PRESTEJORDET AS,,,,,False,
814236692,P MEIDELL AS,www.meidell.no,post@meidell.no,22 20 20 25,,False,22.0
814290182,PEACOCK & STARGAZER AS,,,,,False,
814318222,PTS CONSULT AS,,,,948 11 946,False,
814339882,PHOTOCOM AS,www.photocom.no,post@photocom.no,,901 94 525,False,
814355322,PROFF APARTMENTS AS,,,,,False,
814361772,PARGE INVEST AS,,,,454 54 645,False,
814366022,PIANODOKTOREN AS,,post@pianodoktoren.no,91 73 95 48,,False,
814447782,PAAL HOLDING AS,,,,,False,
814505162,PUMPELEVERANDØREN AS,,,,991 63 070,False,
814521052,PERFEKT TRANSPORT & ENTREPRENØR AS,www.perfekttransport.no,post@perfekttransport.no,,,False,
814547302,PH CONSULTANCE AS,,paul_hamre@hotmail.com,,970 18 557,False,
814548422,PIPEOTECH AS,,,,,False,
814556352,PIZZA ØST AS,,,,,False,14.0
814584712,PROPLAN HOLDING AS,,,,,False,
814621502,PORTOS EIENDOM AS,,,,,False,
814718212,PHP 22 AS,,,,,True,
814780422,PRYSMIAN GROUP NORGE AS,,no-kundesenter@prysmiangroup.com,32 24 90 00,,False,135.0
814787702,PAPAYA DESIGN & MARKETING AS,,,40 00 22 54,,False,
814794962,PEN HAGE AS,,,,,False,
814837882,POG TRADING AS,,,,,False,
814839702,PIFAB ISOLERING AS,,blikkenslag@gmail.com,,004740399421,False,
814881962,PRYD AV CAPELLI AS,,capellit@online.no,77 06 82 50,908 11 027,False,5.0
814889742,POROSITY AS,www.klondike.no,,,,False,
814919692,PICANDO PIZZA AS,,jensdagfinn.olsen@gmail.com,,957 75 612,False,
814932052,POSTERTEAM AS,www.posterteam.com,mail@posterteam.com,,907 15 960,False,
814962172,PCS CONSTRUCTION NORWAY AS,www.pcsgroup.no,firmapost@pcsas.no,,971 71 998,True,408.0
815000412,PÅDRIVERNE AS,,,,,False,
815001532,PERSONLIG FOTBALLTRENER AS,,,,,False,
815014472,PERSSON INVEST AS,,,,474 73 803,False,
815017692,PRO TECHNICS AS,,post@protechnics.no,,402 84 384,False,
815022262,PANORAMA BOWLING AS,,,,,False,11.0
815098412,PROGRUPPEN AS,,grzegorz_pisniak@icloud.com,46 35 24 31,,False,9.0
815101642,PALMIRA AS,,,22 50 51 25,,False,
815108302,PAAST GROUP AS,,,,,False,
815143922,POSTREGNSKAP AS,,hk@bluepix.com,,901 55 065,False,
815217942,PINDERUD & SØRENSEN AS,www.pinderud.no,pinderud@pinderud.no,22 19 79 20,,False,
815224612,PROSECO AS,,,,92 62 20 23,False,
815365712,PRADO HOLDING AS,,,,,False,
815413032,PURE SKIN MEDICAL AS,,garyka@online.no,,909 48 930,False,
815485912,PREMIUM GREEN TECHNOLOGIES NORWAY AS,,post@pgbiotech.com,,414 68 835,False,
815503252,PIXAB AS,,,,,False,
815513762,PMP RENHOLD SERVICE AS,,pmpbyggservice@hotmail.com,95 47 25 27,,False,
815526562,PEDER GOBERG HOLDING AS,,,,,False,
815579682,PROPERSDESIGN AS,,propersdesign@gmail.com,,908 74 763,False,
815612302,PIAS MASKINSTASJON AS,,,,,False,
815612892,PRESTESTIEN TANNLEGEPRAKSIS AS,www.prestestientannlegepraksis.no,post@ptpraksis.no,55 18 28 33,,False,12.0
815618602,PSYKOLOG ANNE KATHRINE ØVREBERG AS,,,,,False,
815752732,PER EINAR SÆLID MUR OG FLIS AS,,,,952 32 945,False,
815774302,POWERON AS,,,,,False,24.0
815784782,PETTER-RAGNAR AS,,mads@frivind.no,,916 38 632,False,
815844572,PETROCON AS,,,48 89 40 20,,False,
815885562,PRO-DENT LAB AS,,,,,False,
815898192,POP BUMPER AS,,,,,False,
815898672,PROKURA AS,,elena.fadeeva@prokura.com,,+4527793307,False,23.0
815965272,PBT EIENDOMSDRIFT ØST AS,,,,,False,72.0
815971892,PSP AS,,rutastoskute@gmail.com,,,False,
816022592,PSCHJETNE INVEST AS,www.tindrekruttering.no,per@tindrekruttering.no,,900 67 764,False,
816065712,PT PRIVAT AS,quadriklinikken.no,monica.mossin@yahoo.no,,,False,
816069572,PARKERING FJØRA AS,,,,,False,
816265932,PANORAMA EIENDOM AS,,,,,False,
816282632,PRO INNOVATION AS,,,,900 25 283,False,
816368642,POSTEN EIENDOM STAVANGER AS,posten.no,bjorn.lindberget@posten.no,,+4799601839,False,
816479932,PREQAS AS,,,61 13 19 30,,True,40.0
816555302,PROVAK SYSTEMER AS,,,,,False,
816555442,PROAUTO AS,,,,,False,
816620112,PIREN AS,,,,,False,
816694272,PAYRUN AS,,,,,False,
816736862,PELLYGATA 59 AS,,,,,False,
816775582,PARSAM EIENDOM AS,,dritan@gamlebyensmaling.no,,,False,
816882192,PROFF EIENDOMSSENTER AS,,,,,False,
816883962,PLUTO III AS,,,,,False,
816938422,PRESIS DIGITALPRINT AS,,,,,False,
816958172,PEER GYNT HOTEL OG SPISERI AS,,,,,False,37.0
816971802,PØBEL AS,,,,,False,
816982162,PODEKVISTEN AS,,,,,False,
816992192,PROFF BYGG RANA AS,,,,,False,7.0
817095682,PROSJEKT 33 AS,,,,,False,
817101992,PR EIENDOMMER AS,,,,,False,
817103022,PROGRESSING MINDS AS,,,,,True,
817193722,PRIMÆRKONTAKTEN FOR MUSKEL & SKJELETT AS,,,,,False,
817218342,POLLETT HOLDING AS,,,,,False,
817247032,POST REALITY AS,www.postreality.art,ivan@postreality.art,,908 87 997,False,
817300952,PAULIUS INVEST AS,,,,,False,
817317812,PROMOSTAL AS,,,,,False,61.0
817336132,PROFF MALING AS,,,,963 00 000,False,
817384722,PENSUMHJELP AS,www.pensumhjelp.no,post@pensumhjelp.no,,,False,
817460062,PARKERINGSPLASSER AS,,,,,False,5.0
817509282,PRIVATMEGLEREN NYEBOLIGER AS,,,,,False,8.0
817627722,PROJECT NEON AS,,,,,False,5.0
817633552,PHENIX HOLDING AS,,geirerik84@me.com,,413 78 653,False,
817653952,PERX FOLKEFINANSIERING AS,,,,458 59 900,False,6.0
817662862,PETAL AS,,post@petal.no,,908 39 307,False,13.0
817699162,POMMFRI INVEST AS,,,,,False,
817733972,P SKOG HOLDING AS,,pero_skog@hotmail.com,,41632817,True,
817788572,PUREHELP.NO AS,,,,,False,11.0
817797342,PRESSERV GROUP AS,,,,,False,
817845452,PUMPEMANNEN AS,,,,,False,5.0
817848192,PIÈCES UNIQUES JEWELRY AS,,,,,False,
817850812,PAUL GARSTAD EIENDOM AS,,,,,False,
817872352,PASSIV INVEST AS,,,,,False,
817890032,PAGU HOLDING AS,,,,,False,
817897452,PERLEPORTEN VEST AS,,,,,False,5.0
817934722,PRESSURA AS,,,,,False,7.0
817936202,PARTNER SØR EIENDOMSUTVIKLING AS,,,,,False,
817949932,PARFEEDER II AS,,,,,False,
817995322,PFG AS,,,,,False,
818020082,PSB IN-VEST AS,,peb@gresshoppaaktiv.no,,928 20 092,False,
818037562,PARKETTEKSPERTEN AS,www.parketteksperten.no,post@fredpa.no,90 69 41 61,959 14 040,False,5.0
818038992,PLANKEJENS AS,,,,,False,
818047282,PARETO PLUS LOG PROSJEKT AS,,,,,False,
818087632,PIA & CO AS,,,,,False,
818113072,PRESEPTOR AS,,,,,False,
818130562,PS PROPERTY AS,,,,,False,
818140762,PETKA INVEST AS,,,,,False,
818179782,PARADIS PROPERTIES AS,,,,,False,
818189672,PROVIDI HOLDING AS,,carl.christian.christensenjr@gmail.com,,932 49 300,False,
818267592,PROFONDO CONSULTING AS,,,,,False,
818278802,PAPA HOLDING AS,,,,,False,
818307462,PURE INTENTION AS,,,,,False,
818313292,PURPLE DRAGONS COLLABORATIVE TALES AS,,,,,False,
818314272,POWERSTAT AS,,,,,False,
818339852,PECULIO AS,,,,,False,
818411952,PSYKOLOGSPESIALIST SOLFRID IRENE KÅRSTAD AS,,,,,False,
818447302,PERSAUNET BOLIG AS,,carl@aristoteles-eiendom.no,,,False,
818488262,PROSERO SECURITY AS,,,,,False,
818496532,PARKALLÉEN PARKERING AS,,post@hvaminvest.no,,979 67 202,False,
818527152,PROSJEKT VEST AS,,,,,False,
818529082,PLATEFUL AS,,,,,False,23.0
818606672,PAC INDUSTRIES AS,,,,,False,
818610602,PRIF 2017 AS,,,,,False,
818615132,PARADIS NÆRING 1 AS,,,,,False,
818631642,POBEDIT AS,,,,,False,
818655452,PEOPLEHUB AS,www.peoplehub.no,post@peoplehub.no,,948 89 916,False,
818711212,PETCOM SOLUTIONS AS,,,,,False,
818745362,PVC ALMENNING AS,,,,,False,
818762232,PROSJEKTUTVIKLERNE AS,,,,,False,
818767072,PROSJEKT SERVICE AS,,,,,False,
818788282,PETROLEUM EIENDOM AS,,,,,False,
818830742,PREM UTVIKLING AS,,,,,False,
818844972,P & V HOLDING AS,,,,,False,
818874952,PLANUM PROSJEKT AS,,,,,False,
818883242,PK INVEST AS,,,,,False,
818904312,PETROPLAY AS,,,,,False,
818924402,PACZKOWSKI INVESTMENT & TRADE,,,,,False,
818990502,PENE TENNER AS,,,,,False,
818990782,PROJECT BIKER AS,www.projectbiker.no,info@projectbiker.no,,,False,
819026432,PARADISO HOLDING AS,,,,,False,
819128782,PARTNER VIKSE AS,,,,,False,
819192782,P. ENGELSEN HOLDING AS,,,,,False,
819233292,PIZZA MILE AVD RYKKINN AS,,,,,False,23.0
819295832,PILGRIMSTJENESTE EIENDOM AS,,,,,False,
819356262,PKOMPETANSE AS,,,,,False,
819419892,POWIT AS,,,,,False,
819438862,POGB AS,,,,,False,
819439672,PIPING ENGINEERING GROUP AS,,,,,False,
819483752,PRO-MARE AS,,,,,False,
819486522,PHILA AS,,,,,False,
819524602,PRO MALER ENTREPRENØR AS,,,,,False,
819546142,PREBYGG NORGE AS,,,,,False,
819557012,PSYKOLOGENE MOLTU & TANGEN AS,,,,,False,
819597502,PER ULRIKSEN AS,,,,,False,
819607052,PATRICK HUSTAD HOLDING AS,,,,970 86 280,False,
819664552,PURE FISHING NORWAY AS,www.purefishing.com,charles.joner@purefishing.com,23 23 40 00,,False,7.0
819708622,PHILLIPSON HEALTH SERVICES AS,,,,,False,
819712212,PHPM HOLDING AS,,,,,False,
819726132,PEF TOMTEUTVIKLING AS,,,,,True,
819737592,PEN BEAUTY SALONG & THAIMASSASJE AS,,,,,False,
819751722,PRO SERVICE OSLO AS,,,,,False,
819762422,PIIKSI SERVICES AS,,eva.britt.piiksi@gmail.com,,922 73 422,False,
819785902,POSTERINGEN EIENDOM AS,,,,,False,
819796572,PCM SERVICE AS,,,,,False,9.0
819828512,PØNSJ AS,,,,,False,
819850232,PEXIP AS,,camilla.christiansen@pexip.com,91 82 06 65,40000910,False,72.0
819861242,PASP HOLDING AS,,,,,False,
819884382,PULS EIENDOMSMEGLING AS,,,,,False,15.0
819894892,PREPRO AS,,,,,True,
819916322,PETTER DAHL PROPERTY AS,,,,,False,
819922942,PP NORDICA NORGE AS,,,,,False,
819981752,PESTI HOLDING AS,,,,,False,
819982732,PLAN P AS,,martin@ruthogragna.no,,98252712,False,
820037782,POWER CONNECT AS,,,,,False,7.0
820058062,PRIMA BRANDS HOLDING AS,,,,,False,
820128362,PARKVEIEN 64 NÆRING AS,www.holmeiendom.no,firmapost@holmeiendom.no,22 51 12 80,,False,
820141482,PRAKT EIENDOM AS,,,,,False,
820149432,PIKHAUGEN 3 AS,,,,,False,
820175042,PMI HOLDING AS,,,,,False,
820177592,PLAN C AS,,,,,False,
820195442,PVH AS,,,,,True,7.0
820198212,PERFORM AS,,,,,False,
820232992,PILEGÅRDEN AS,,rolf@kragerud.no,22 14 82 82,+4791198815,False,
820238052,PIR HEISTAD AS,,,,,False,
820257782,PAKTOLOS HOLDING AS,,,,,False,
820282922,PRAI AS,,,,,False,
820297482,PILAR HOLDING AS,,,,,False,
820351622,PRYD FRISØR BERGEN AS,www.prydfrisor.no,post@prydfrisorbergen.no,,,False,
820355962,PLUSS INKLUDERING AS,,,,,False,5.0
820364732,PREMIUM LIVING AS,www.premiumliving.no,robert@premiumliving.no,,452 38 182,False,
820380932,PEPPERPOT BAY AS,,,,,False,
820390342,PAPIRDESIGN AS,www.papirdesign.no,,,,False,
820391632,PENSEL MALING & DESIGN AS,,,,,False,
820432282,PHOTO ROULETTE AS,,,,,False,
820456432,POKAL SHIPPING AS,,,,,False,
820461762,PETTERS BUDSERVICE AS,,,,,False,
820469542,PAUL M SÆLEN & CO HOLDING AS,,,,,False,
820486382,POD POINT NORGE AS,,cosec@pod-point.com,,982 06 242,False,
820495462,POWER BOOTCAMP AS,,,,,True,14.0
820528182,P&P INSTALLASJONER AS,,,,,False,
820732022,PÅL KLEVEN DAGLIGVARE AS,,,,,False,22.0
820771982,PANZER NORGE AS,www.panzer.no,kontakt@panzer.no,,970 34 335,False,6.0
820776402,POLARLYS INNOVATION AS,sites.google.com/view/polarlys-innovation/home,polarlysinnovation@gmail.com,,965 15 005,False,
820781902,PASSER RENTAL AS,,,,,False,
820795032,PIR I INVEST AS,,,,,False,
820812352,PEDALGARASJEN AS,,,,,False,
820855892,PRESISJONS MALER AS,,presismaler@gmail.com,,,False,
820862392,P2 BYGG AS,,,,,True,
820868382,P.E. GAARUD AS,,,,,False,
820896572,PELAGIC AS,,,,,False,
820902572,PROXER AS,,,,,False,
820937392,PARKGATA 31 AS,,,,,False,
820963512,PARTNER BERGEN AS,,,,93443100,False,
820984242,PLUSS UTVIKLING AS,,,,,False,
821016312,PLACHT HOLDING AS,,,,,False,
821073162,PER SJØVOLD EIENDOM AS,,,,,True,
821141052,PIGGY BANKAS AS,,,,,False,
821171512,PEMET AS,,,,,True,
821178282,PRITEX AS,,,,,False,
821190932,PÅMELDINGER.NO AS,,,,,False,
821198542,PERØYA EIENDOM AS,,,,,False,
821202612,PIA'S DYREPENSJONAT AS,,,,,False,
821205522,PRAELIA AS,,,,,False,
821218942,PEOPLEUKNOW AS,,,,,False,
821270782,PAUL1 AS,,,,,False,
821295092,PARTNERKONTORET AS,,,,,False,
821342902,PRESTAKSLA AS,,,,465 05 000,False,
821369002,PH UTVIKLING AS,,,,,False,
821374162,PRAESTARE HOLDING AS,,,,,False,
821374502,POSITIV KOMPETANSE NORGE AS,,,,,False,
821417082,PK EIENDOMSDRIFT AS,,,,,False,
821426332,PANORAMA UTVIKLING AS,,,,,False,
821440262,PIR INVEST AS,,,,,False,
821471532,PLAYWORLD TRIADEN AS,www.playworld.no,rune@playworld.no,,918 61 253,False,42.0
821507502,POPJOY BOOKING AS,,,,,False,
821535352,PROFLAME AS,,,,,False,
821566452,PARKVEGEN 5 AS,,parkvegen5@gmail.com,,,False,
821580552,PARKKVARTALET EIENDOMSINVEST AS,,,,,False,
821668832,PRESTÅSEN PARK AS,,,,,False,
821715032,PRESTAASEN INVEST AS,,,,,False,
821790352,PROFF BYGGSERVICE AS,,,,,False,
821792622,PERIO - KLINIKKEN AS,,,,,False,5.0
821861462,PCL. INVEST AS,,,,,False,
821956072,PITSA AS,,,,,False,
821975662,PROTODESIGN AS,,,,,False,
821977452,PAAL VAAGE HOLDING AS,,,,909 65 009,False,
821991412,PUR SERVICE AS,,,,,False,28.0
822021972,PEPPERBUSKEN AS,,,,,False,53.0
822022162,PEPPERFRØET AS,,,,,False,19.0
822025722,PRIMESOME EIENDOM AS,,,,,False,
822097332,PRIMA VESTFOLD AS,,,,,False,6.0
822105742,PARTYLAND NORWAY AS,,,,,False,
822106552,PEBBLES INVEST AS,,,,,False,
822220452,PRESENT AS,,arne@speaklab.no,,913 52 500,False,
822228852,PRIMA NORDIC AS,,,,,False,5.0
822251412,PASCALINE AS,,,,,False,
822298672,PROAGRO AS,,,,,False,
822303102,PABEHA INVEST AS,,,,,False,
822359582,POSE AS,,,,,False,
822366082,PROSTILLAS AS,,,,,False,
822403182,PARKEN ANTIRUST AS,www.parkenantirust.no,rashad_1997@hotmail.com,,954 92 552,False,
822411762,PROVITAZ AS,,,,,False,
822597912,PARKVEIEN 35 AS,,,,,False,
822600522,POLITIA AS,,,,,False,
822667252,PRESTEVEGEN AS,,,,,False,
822694942,PPP BYGG AS,,,,,False,
822707432,PINZWEENY AS,,,,,False,
822714242,PRIMA BLUE AS,,,,,False,
822797822,PRODENT TANNREISER AS,,,,,False,
822905862,PRIME AUTO AS,,,,,False,5.0
823003072,PRENT-HAMER HOLDING AS,,,,,False,
823040482,PETINA2 AS,,,,,False,
823163932,PHENIX AS,,,,,False,
823181272,PROMETHEUS AS,,,22441675,,False,
823185642,PRO MEK AS,promekbil.no,terje@promekbil.no,45 39 11 11,905 95 000,False,8.0
823215622,PRIVÉ EVENT MANAGEMENT AS,,,,,False,
823240872,PADEL SØR AS,,,,,False,
823258542,PRESTEGÅRDSSTIEN 5 AS,,firmapost@jaras.no,74 27 27 77,,False,
823358822,PKN AS,,,,,False,
823364652,PIXELL AS,pixell.co,admin@pixell.co,99 55 05 10,468 99 091,False,
823419112,PAL INVEST AS,,,,,False,
823483902,PLACEWISE INTERNATIONAL AS,,,,,False,
823546432,PROME HOLDING AS,,,,,False,
823559682,PROSJEKT SKÅRERLØKKA AS,,,,,False,
823600372,PAXON HAUGESUND AS,,,,,False,8.0
823607032,PE BLIKK OG TAKSERVICE AS,,,,,False,
823663692,PROGRUPPEN RENHOLD AS,,,,,False,
823729332,PLEIELEIE AS,,,,,False,
823774672,PETRA UTVIKLING AS,,,,,False,
823813732,PIPING WELDING CONTRACTING AS,,steinar@srim.no,40 00 28 50,950 45 161,False,51.0
823847092,PEMCCO AS,,,,,False,
823884362,PEAK SERVICES AS,,,,,False,198.0
823980892,PROFITBASE AS,,,,,False,30.0
823983042,PGCP AS,,,,,False,
824025142,PRYTZ HOLDING AS,,,,,False,
824307032,PROFF MONTERING AS,,,,,False,
824392072,PALLELOGISTIKK AS,,,,,False,
824427682,PRODFAB UTLEIE AS,,,,,True,
824447462,PENGUIN HOLDING AS,,,,,False,
824495432,POWERGY AS,,,,,False,
824519552,PEELZ OF NORWAY AS,,,,,False,
824523452,PHOLK AS,,,,,False,
824526532,PRIMATO AS,,,,,False,
824528292,PRO LASH ACADEMY AS,,,,,False,
824534012,PLING ENTERTAINMENT AS,,,,,False,
824570612,PHE EIENDOM AS,,,,,False,
824578532,PIONAIR AS,,,,,False,
824651612,PLUSS SERVICE AS,,,,,False,13.0
824657912,PUNCHLINE HOLDING AS,,,,,False,
824673772,PAS AS,,,,,False,
824727392,PILOT ANLEGG AS,,,,,False,
824728852,PLANLA AS,,,,,False,
824766762,POLEFITNESS HAMAR AS,,,,,False,
824789622,POLYNOM AS,,,,,False,
824792372,PERNILLES VEI 5 AS,,,,,False,
824848122,PRINSENSGT 108 AS,,,,,False,
824879532,PARKETT OG GULV AS,,,,,False,7.0
824913722,PALE BLUE DOT AS,,,,,False,
824926832,PROV AS,,,,,False,
824969582,PEACH HOLDINGS AS,,,,,False,
824971722,P.T THOMASSEN AS,,,,,False,
825039252,PSYKOLOGKONTORET BRYGGEN 13 AS,,,,,False,
825041362,PLINGPLONG AS,,,,,False,
825070052,POLSK RASK BYGG AS,,,,,False,
825131272,PSYKOLOG STEFFEN HOLTHE AS,,,,,False,
825137882,PMH EIENDOM AS,,,,,False,
825138862,PETRU DISTRIBUSJON AS,,neag_viorel1993@yahoo.com,,902 59 219,False,
825174192,PIPETOWN AS,,,,,False,
825180982,PREDORA AS,www.predora.no,elisabeth88@gmail.com,,970 84 979,False,
825244212,PCB CAPITAL AS,,,,,False,
825291652,PERFORMANCE KAMPSPORTSENTER AS,,,,,False,
825296042,PÅ MILLIMETERN EIENDOM AS,,,,,False,
825320962,POLLFOSS EIENDOM AS,pollfoss.com,info@pollfoss.com,61 21 47 00,480 54 229,False,
825328432,PERSONLIG TRENER ANITA VELLE AS,,,,,False,
825365362,PAGINA AS,,,,,False,
825384502,PATTERN B AS,,,,,False,
825402802,PRESTMARKEN AS,,,,,False,
825504672,POLARFEED AS,,,,,False,33.0
825511652,PEDERSEN EIENDOM INVEST AS,,,,,False,
825546812,PENGUIN INVEST AS,,,,,False,
825559302,P.JOHNSEN HOLDING AS,,,,,False,
825560122,PEKMA HOLDING AS,,,,,False,
825565582,POTOR HOLDING AS,,,,,False,
825587152,PTG WINNTECH AS,,,,,True,16.0
825589872,PROWEAR AS,,,,,False,
825592652,PGS INVEST AS,,,,,False,
825603832,PROFINO AS,,,,,False,
825617272,PLAREX AS,,,,,False,
825627952,PILO AS,,,,,False,
825665102,PENNILESS TECHNOLOGIES AS,,,,,False,
825677402,PROTRUST AS,protrust.no,mail@protrust.no,,,False,
825679162,P. PEDERSEN HOLDING AS,,,,,False,
825719202,PROFILECUTTING AS,,,,,False,
825740872,PROPER EIENDOM AS,propereiendom.net,post@propereiendom.net,,400 18 412,False,
825758402,PEMW HOLDING AS,,,,,False,
825826092,PMK REKLAME AS,,,,,False,
825857532,P.O. BYGG AS,,,,,False,6.0
825904182,POKE4DAYZ AS,,,,,False,8.0
825917292,PRIMATO FOOD & BEVERAGE GROUP AS,,,,,False,
826018372,PLE INVEST AS,,,,,False,
826073802,PRECOR AS,,,,,False,
826086122,PUTTEN KAPITAL AS,,,,,False,
826089342,PROGRESSIV EIENDOMSUTVIKLING AS,,,,,False,
826093242,PARELIUS INDUSTRIER AS,,,,,True,
826116722,PAULANER AS,,,,,False,
826157682,PER SJØVOLD INVEST III AS,,,,,True,
826304472,PURPOSE AS,,,,,False,5.0
826334142,PROJECT PERFORMANCE PARTNER AS,,,,,False,
826334282,PME INVEST AS,,,,,False,
826376112,PLASTERGROSSISTEN AS,,,,,False,
826394862,PHRONTESEAS AS,www.phronteseas.com,,,,False,
826401702,PERUSSI REGNSKAP AS,,,,,False,
826409312,PRANA HENRIKSEN AS,,,,,False,
826462612,PROSJEKTINVEST AS,,frode.hagen@kronetorppark.se,,473 55 017,False,
826474572,PROSPERIOS AS,,,,,False,
826491132,PLANTEHALLEN AS,,,,,False,167.0
826544392,PSTI HOLDING AS,,,,,False,
826627662,PRIVATE LABEL AS,,,,,False,
826632852,Pilot Pen Norsk A/S,www.pilotpen.no,per.nordbye@pilotpen.no,67 16 22 00,,False,7.0
826636572,PERISCOPUS AS,,,23 29 63 00,,True,8.0
826645792,PELLE HOLDING AS,,,,,False,
826673672,PUENTE INVEST AS,,,,,False,
826678992,PRACTICEMASTER AS,,,,,False,
826682302,PRISR AS,,,,,False,
826682442,PL@4M AS,www.plat4m.no,axel@plat4m.no,,413 19 123,False,
826686502,PETTER BJERKE HOLDING AS,,,,,False,
826714352,PROCURO AS,,,,,False,
826735902,PEF INVEST HOLDING AS,,,,,False,
826774622,PUBLIFYE AS,,,,,False,
826789522,PAH HOLDING AS,,,,,False,
826790652,PIZZADRIFT VANSE AS,,,,,False,11.0
826798122,PRITANIUM BYGG AS,,,,,False,
826801182,PADFOOT AS,,,,,False,
826816252,POPPELHAGEN NÆRING AS,,,,,False,
826828382,PÅ EIERSELSKAP AS,,,,,False,
826837012,POPPCORN DESIGN AS,www.poppcorn.no,hilde@poppcorn.no,,922 47 099,False,
826886102,PEST AS,,pen@stelab.as,,934 36 810,False,
826908742,PROPINVEST AS,,,,,False,
826931302,PELOTON SKØYEN AS,,,,,False,27.0
826933062,PAULSEN MEK SVEIS & MOTORVERKSTED AS,,,,,False,
826960752,PMS INVESTERINGER AS,,,,,False,
826961082,PERSSON GRUPPEN AS,,,,,False,
826962402,PARNEET TRANSPORT AS,,,,,False,6.0
