organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte
816492092,COGNICA AS,,bente@exaro.no,,909 20 250,False,
816495342,CUS INVEST AS,,,,,False,
816586402,COMPLIANCE CONSULT AS,www.compliance-consult.no,kontakt@compliance-consult.no,,915 24 345,False,
816616182,CM HAVIGS GATE 39-41 AS,,,,,False,
816643082,CMK AS,,,,,False,
816689562,CAMILLA PHOTOGRAPHY AS,camillaphotography.com,camillaphotography@gmail.com,,482 03 425,False,
816708052,CHILI CHOCOLATE AS,,,,,False,16.0
816739152,CETI EIENDOM AS,,,,,False,
816747732,C E EIENDOM AS,,,,,False,
816776252,CAMPINO KRISTIANSAND AS,,,,,False,
816779952,COMPLEXSAD NORWAY AS,,,,,False,
816827892,CAPELLA HOLDING AS,www.bergs-begravelse.no,,75 50 66 50,,False,
816842522,CONTENTO AS,www.contento.no,lisbeth@contento.no,,977 41 600,False,
816895952,CSV EIENDOM VENNESLA AS,,,,,False,
816896932,CONSEPT INVESTMENT AS,,,,,False,
816909252,CONTA GROUP AS,,,,,True,
816947472,CADESIGN AS,,,,,False,
816973732,CONBYGG AS,,,,,False,5.0
817019382,CONDEEP AS,www.nsegruppen.no,,,,False,
817088562,CHRANO HOLDING AS,,,,,False,
817098452,CU INVEST AS,,,,,False,
817100902,CHALMA HOLDING AS,,,,,False,
817105572,CARISMA CAPITAL AS,,,,,False,
817123392,CIREX AS,,post@cirex.no,,,False,
817141242,CATINO INVEST AS,,,,,False,
817145892,CIRCLE GREEN AS,,froderein@gmail.com,,930 63 578,False,
817191622,CHRISTER BRU HOLDING AS,,,,,False,
817195172,CARNOT EFFICIENT ENERGY AS,,,,,False,
817254772,COHERENT AS,,,,,False,
817375162,CÆSAR UTVIKLING AS,,,,478 51 333,False,
817406742,CARL ZWERG AS,,,51 56 04 02,,False,
817409822,CT HÅRSTUDIO AS,www.cthaarstudio.com,cecilie@cthaarstudio.com,,,False,
817456332,CLOUD INVESTMENTS AS,,,,,False,
817510302,COGNIXAR INVEST AS,,,,,False,
817515002,CHRISTIAN REBELY AS,,,,,False,
817573622,CAPEXT AS,capext.com,info@capext.com,,977 08 997,False,
817599192,CM PROPERTIES AS,,,,,False,
817655742,COSMO CLINIC AS,www.cosmoclinic.no,post@cosmoclinic.no,21 05 56 60,,False,10.0
817677762,CONTROVERSE PUBLISHING AS,,,,,False,
817727352,CARARE CONSULTING AS,,christina.carare@gmail.com,,980 23 457,False,
817740472,CONNECTOR SUBSEA TECHNOLOGY AS,,,,,False,
817753892,CHRYSOPIDAE AS,,,,,False,
817859712,CURE AS,www.thecure.no,hello@thecure.no,,478 17 380,False,15.0
818051352,CODEMOVER AS,,,,,False,
818095732,CFPH AS,,,,,False,
818111282,CALVIN FORLAG AS,,,,,False,
818127332,CHRISTIAN BJØRNSEN AS,,,,,False,
818269692,CHIANI AS,,,,,False,
818322542,CREATIVE AGRICOLA AS,,,,,False,
818360622,COST PARTNER NORGE AS,,,,,True,
818392222,COPA MEDIA AS,,,,,False,
818403062,CARGO TEAM AS,www.cargoteam.no,post@cargoteam.no,,92301300,False,
818428812,CLAN AS,,,,,False,10.0
818509472,CABIN LIVING AS,,,,,False,
818576552,C SPESIALIST AS,,,,,False,
818577672,COLLECTIVE AS,,,,,False,
818622422,C&A HOLDING AS,,,,,False,
818645562,CLAUSSEN MARTINSEN AS,,humanconductor@gmail.com,,,False,
818652852,CMV BYGG AS,,,,,False,
818696752,CHOSEN AS,,johan.skretting@chosen.no,,954 15 043,False,9.0
818704682,CWH HOLDING AS,,,,,False,
818738412,CAN CONSULTING AS,,,,,False,
818771932,CHRISVIC PROSJEKT AS,,,,,False,
818785852,CITY FRISØR & BARBER AS,,,,,False,6.0
818789912,CJ INVEST AS,,car.jacobsen@gmail.com,,480 40 818,False,
818823452,CIE AS,www.cieas.no,post@cieas.no,,+4796850721,False,
818852622,CALIBR AS,,,,,False,
818898932,CCL PROPERTY AS,,,,,False,
818903952,CEPARTNER AS,,,,,False,
818990812,CASA POLOP AS,,,,,False,
819076472,CONCEPTOR INVEST AS,,,,,True,
819154872,CND AS,,daniel.uis.svg@gmail.com,,457 90 816,False,
819211132,CIA INVEST AS,,,,,False,
819280142,COSBA AS,,,,,False,
819307512,COR IT AS,,,,,False,
819383812,CONFLICT RESOLUTION AS,,,,,False,
819430152,CSN RØRSERVICE AS,,,,,False,
819432392,CHEEMA HOLDING AS,,,,,True,
819445222,CRISTEA HOLDING AS,,,,,False,
819459002,CHRISTIAN IV'S VEI 31 AS,,post@eeu.no,,327 55 959,False,
819479992,COS HOLDING AS,,,,,False,
819505292,COPELAND HOLDING AS,,,,,False,
819584052,CARPRO AS,,,,,False,
819604932,CAPSHELL AS,,,,,False,
819647372,CREOLOGIX AS,,,,,False,
819708142,CRAS AS,,,,,False,
819713472,CMT INVEST AS,,,,,False,
819739412,CARO BYGG AS,,,,,False,12.0
819748462,CAMAR HOLDING AS,,,,,False,
819764522,CME AS,,,,,False,
819784922,COOP NORGE STAVANGER EIENDOM II AS,,,,,False,
819816352,CHENOA UTVIKLING AS,www.travelsize.no,firmapost@travelsize.no,,,False,
819888612,CITY VENTILASJON AS,,,,,False,26.0
819905592,CODE FACTORY AS,,,,,False,
819907102,CITYGUARD AS,,,,,False,
819910642,CARETTA HOLDING AS,,,,,False,
819926832,CURRENT SPIRIT AS,,,,,False,
819930082,CADDIE EIENDOM AS,,,,,False,
819940932,CASAMIA AS,,,,,False,
819943702,CONVERT EIENDOM AS,,,,,False,
820012372,CG DISTRIBUTION AS,,,,,False,
820023722,CRISPIN GLOVER RECORD SHOP AS,,torglund@gmail.com,,417 35 617,True,
820031172,CRYSTAL AS,,,,,False,
820054032,CORPCANN AS,,oe@corpcann.com,,900 60 666,False,
820139852,CONARCTIC AS,,,,,False,
820162102,CALOBRA AS,,,,,False,
820172272,CHANG NOI AS,,,,,False,
820231082,CHRISTIANSLUND FRISØR AS,,,,,False,
820250982,CHANGELABS AS,,,,,False,
820258282,CLH HOLDING AS,,,,,False,
820289072,COUCOU DESIGN AS,www.coucoudesign.no,,,,False,
820293592,CMN HOLDING AS,,,,,False,
820438302,CH4 ENGINEERING AS,,,,,False,
820476832,CK BOND AS,,,,,False,
820479572,COMPETE CONSULTING GROUP AS,,,,,False,
820512812,CLAUSSEN HOLDING AS,,,,,False,
820553292,CF SVENDSEN AS,,,,,False,
820553322,CAMILLA BARTZ-JOHANNESSEN AS,,,,,False,
820556712,C & A INVEST AS,,,57 82 84 00,909 93 393,False,
820678702,CETI AS,,,,,False,
820693302,COSMED BEAUTY AS,,,,,False,
820720342,COPRA HOLDING AS,,,,,False,
820735412,COS2 HOLDING AS,,,,,False,
820798562,CMAR AS,,,,,False,
820843002,CHEERY CHURROS AS,,,,,False,
820870352,CONSULTITPD AS,,,,,False,
820913892,CONZEPT FLOOR AS,,,,,False,
821009812,CAV 51 AS,,,,,True,
821058252,COMPASSIO AS,,,,,False,
821058872,CRO EIENDOM AS,,,,,False,
821197872,CHARMING AS,,charming.norge@gmail.com,,987 72 666,False,
821260302,COMMUNIQ AS,,,,,False,6.0
821286972,CAH INVEST AS,,,,,False,
821293332,CLEAROUT AS,,,,,False,
821298792,CMTR AS,,,,,False,
821342082,CERIA EIENDOM AS,,,,,False,
821461162,CHAPEAU AS,,,,,False,
821479452,CORTEZ VAKTMESTERSERVICE AS,,,,,False,18.0
821482402,CLT HOLDING AS,,,,,False,
821522552,CONSORTIA AS,,,,,False,
821572282,CONSTANT BYGG AS,,,,,False,5.0
821583942,CONICUS AS,,,,,False,
821587182,CORNELIA ANKER AS,,,,,False,
821616182,CLAPP HOLDING AS,,,,,False,
821659442,CEN HOLDING AS,,,,,False,
821667232,CHRISTIESGATE 5-7 AS,www.oboseiendom.no,,,,True,
821686172,CODEX INVEST AS,,,,,False,
821704022,CINQUE MINUTI AS,,,,,False,24.0
821744172,CEZINANDO AS,,,,,False,
821757452,CAGRA HOLDING AS,,,,,False,
821816122,CEWATECH NORGE AS,,,,,False,
821838452,CORE NYSTIFTET 11 AS,,,,,False,
821880262,CICERO HOLDING AS,,,,,False,
821956102,CAMILLA TØRRING MØBELTAPETSERING AS,,,,,False,
822053742,CONSERTO AS,,,,,False,6.0
822123562,CLAQ AS,,,,,False,
822164102,CORE SOLUTIONS AS,,,,,False,
822207642,CODLIFE AS,,,,,False,
822221572,CERES HOLDING AS,,,,,False,
822235212,COYS HOLDING AS,,,,,False,
822276342,CFD LINK AS,,,,,True,
822291082,CASA DI SAGA AS,,,,,False,
822321712,CULTURE CENTER TUDDAL NORWAY (CCTN) AS,,sven.hvoslef@gmail.com,,,False,
822394302,CJS INVEST AS,,,,,False,
822435262,CELA LIVING AS,,,,,False,
822492002,CARL OLSENS TANKREDERI AS,,,37027861,,False,
822538452,CATHRINES ALTERNATIV AS,,,,,False,
822600352,C.A.T.H SPORTHORSES AS,,,,,False,
822600492,CPE III AS,,,,,False,
822606032,CX ABOVE AS,,,,,False,
822661572,CIRCULAR-SERVICES AS,,,,,False,5.0
822673112,CLEANGRIP AS,,,,,False,
822712622,CRYWOLF AS,,,,,False,
822720412,CEES INVEST AS,,,,,False,
822723802,CIVIL GROUP AS,,,,,False,
822758452,CCB HOLDING AS,,,,,True,
822766862,CARGO MAGNET AS,,,,,False,
822768172,CONCEPI AS,,,,,False,
822810152,CAMALETRI EIENDOM AS,,marius@letricama.no,,419 18 532,False,
822810322,CAMKAM HOLDING AS,,,,,False,
822829082,CLEAR TANNLEGESENTER AS,,,,,False,14.0
822904912,CRUISE LOFOTEN AS,,,,,False,
822937772,CAF INVEST AS,,,,,False,
822941222,CIVIL MANAGEMENT AS,,,,,False,7.0
822961452,CAL EIENDOM AS,,,,,False,
823018452,CHIPS OG DIP AS,,,,,False,
823073062,CONSTRUCTION SAFETY AND SUPPLY AS,,,,,False,
823104502,CONCEPT CONSULTING & CATERING AS,,,,,False,
823105312,CEDERBERG STUDIOS AS,,,,,False,
823118252,CD RANCH AS,,,,,False,
823158882,CLOUDBERRIES DELTA AS,,,,,True,11.0
823187912,CREATIVE HEADS AS,,,,,False,12.0
823214952,C HUA HOLDING AS,,,,,False,
823231652,CIVILCO AS,,,,,False,
823239882,CLOUDBERRIES CAPO AS,,,,,True,19.0
823272162,CHIPSPESIALISTEN AS,,,,,False,
823346212,CAMERATA LARANJEIRAS AS,,,,,False,
823378742,CARNEXT.COM NO AS,,,,,False,
823390262,CAMPUS KRISTIANSUND 1 AS,,,,,False,
823391692,CMD MONTAGE AS,,cmdmontage@gmail.com,,,False,
823415842,CTOR AS,,,,,False,
823478992,CALYPSO AS,,,,995 71 339,False,
823603932,COJACK AS,,,,,False,
823807732,CHIP MIDCO AS,,,,,False,
823826362,CONSEPT BOLIGUTVIKLING AS,,,,,False,
823829752,CRED AS,,,,,False,
823835752,CSC SERVICE AS,,,,,False,
823860862,CLIMATEPOINT AS,,,,,False,
824194882,CHADSEN HOLDING AS,,,,,False,
824293562,CAPITANE HOTELS AS,,,,,True,5.0
824325812,CAMILLAH INVEST AS,,,,,False,
824328242,CHEMELEX NORWAY AS,www.nventthermal.no,patrik.borjesson@pentair.com,66 81 79 90,,False,
824345082,CIFRA CONSULT AS,,,,,False,
824421412,CLASS ABROAD AS,,,,,False,
824426902,CHESTNUT MEDIA AS,,,,,False,
824462992,CONAN BIDCO AS,,,,,True,
824490732,CARO CAPITAL AS,,,,,False,
824493952,CONSTRUCTION GROUP AS,,,,,False,
824525722,CANION AS,,,,,False,
824527792,CAPE WINE IMPORT AS,www.capewine.no,,,,False,
824533342,CARNIVORE AS,,,,,False,
824543232,CARINA INVEST AS,,,,,False,
824588392,CITY SERVICES AS,,,,,False,8.0
824628742,CONDOR SENTRUM AS,,,,,False,14.0
824669732,CARX AS,,amalie@soliditet.as,,906 39 729,False,
824756902,CANDIS AS,,,,,False,
824772622,CINTO AS,,,,,False,
824782482,CINCLUS V AS,,,,,False,
824812322,CYBER AS,,,64874049,,False,
824825432,CHILLBIZ AS,,,,,False,
824828342,CARLS LILLE SNEKKERI AS,,,,,False,
824879222,COLLECTORS AS,,,,,False,
824923302,CMP INVEST AS,,,,,False,
824950822,CARSTENS INVEST AS,,,,,False,
825004882,CRAFT CONSULTING AS,,,,,False,5.0
825046992,CARE IT AS,,,,,False,7.0
825057412,CALAMO INVEST AS,,,,,False,
825073752,CAVALLI AS,,,,,False,
825091912,COOP ØKONOM EIENDOM AS,,,,,True,
825093362,CAPABLE.HEALTHCARE AS,,,,,False,
825101292,CHANSE AS,,,,,False,
825143602,CAREX AS,,,,,False,
825159452,COFFEE BREW AS,,,,,False,
825170812,CLIFFHANGER AS,,,,,False,
825173862,CELLULAR GLASS NORDIC AS,,,,,False,
825193162,COOP KOLBOTNVEIEN 33 EIENDOM AS,,,,,False,
825217452,CT CONSULT AS,,,,,False,
825233822,CSJ AS,,,,,False,
825251332,CORGET INVEST AS,,,,,False,
825262482,CATAN AS,,,,,False,
825302212,CONTAINER SOLUTIONS AS,,,,,True,
825311882,CONTI AS,,,,,False,
825343172,COGNITIO AS,,,,,False,
825346392,CW RØR AS,,,,,False,5.0
825347992,CINENORD AS,,,,,False,
825362592,CE PONTOPPIDAN EIENDOM AS,,,,,False,
825367632,CREATIVE CONSULT AS,,,,,False,
825401032,CTK HOLDING AS,,,,,False,
825429212,CORVITA KOMPETANSE AS,www.corvita.no,post@corvita.no,46 80 17 00,,False,5.0
825447342,CLUE NORGE AS,,,,,False,
825449272,CHRISTIANIAKVARTALET AS,,,,,False,
825460152,CALIPER AUTO AS,,,,,False,
825489452,COLLECTIBLE AS,www.collectible.no,,,,False,11.0
825503692,CELLI NETT AS,,,,,False,6.0
825506942,CHANGEMAKER EDUCATIONS AS,,cristian.valdes@cmeducations.se,,,False,
825511032,CONZULTATION AS,,,,,False,
825529322,CABUSI AS,,,,,False,
825601732,COMMUNICATION AGE AS,,,,,False,5.0
825617582,CREWCONTROL AS,,asgeir@midtown.no,,,False,
825627162,CHARISMA SJØSIDA AS,,,,,False,
825633022,CELINE ENG AS,,,,,False,
825690042,CFK AS,,,,,False,
825701052,CATIVITY AS,,,,,False,
825747532,CEL HOLDING AS,,,,,False,
825782702,CHARLIES AS,,,,,False,13.0
825788212,CALEBASSE INVEST AS,,,,,False,
825804722,CI HOLDING AS,,,,,True,
825821082,CETACEA AS,,,,,False,
825838872,CEDERBRAND INVEST AS,,cederbrandinvest@gmail.com,,940 08 755,False,
825897062,CONSENSUS EIENDOM INVEST AS,,,,,False,
825907262,CMM INVEST AS,,,,,False,
826050802,CATO MØRK AS,,,,,False,
826061332,CIRCLE TECHNOLOGY AS,,,,,False,
826120452,CJA HOLDING AS,,,,,False,
826140062,CÅG INVEST AS,,,,,False,
826153342,COMMANDER AS,,,,,False,
826164972,C. HØVIK HOLDING AS,,,,,False,
826202122,CATIC MAT AS,,,,,False,17.0
826203072,CONNECTED VENUES AS,,,,,False,
826275502,CAL INVEST AS,,,,,False,
826276622,CARCARE.NO AS,,,,,False,
826324392,CRAWLERCRANE AS,,,,,True,
826364432,CAVA HOLDING AS,,,,,False,
826373172,COOKIESBYVINDENES AS,,,,,False,
826389222,CHARMING ENTERPRISES AS,,,,,False,
826391952,CONCRETE.SUPPLIES AS,,,,,False,
826434392,CREDO II AS,,,,,False,
826448792,CBERGERUD AS,,,,,False,13.0
826451092,CONATUS INVESTMENTS AS,,,,,False,
826493682,CAMALETRI AS,,,,,False,
826505532,CIRKUM AS,,,,,False,
826514302,CONSULT1 SØR AS,www.consult1.no,,38 36 30 09,,True,
826516542,CLEAN TECHNOLOGY INVEST AS,,,,,False,
826534222,CHESSALITY AS,,,,,False,
826553162,CESA-INVEST AS,,,,,False,
826568852,CVPC AS,,,,,False,
826579692,CAMIKO HOLDING AS,,,,,False,
826648392,CAMPUS LIVING AS,,,,,False,8.0
826661712,COLAB AS,,,,,False,
826678232,COSTA PLENTY INVEST AS,,,,,False,
826679492,COLMENAR AS,,,,,False,
826782102,CLK HOLDING AS,,,,,False,
826782692,COLLIER HOLDING AS,,,,,False,
826800372,CRAFT BYGG AS,,budrysbyggetjenester@gmail.com,,922 02 017,False,
826829702,CLAWSTONE AS,,,,,False,
826848642,CAPELLI SALONG NASER AS,,capellisalong@hotmail.no,,473 95 555,False,
826877812,COAST GUITARS AS,www.musicdeal.no,support@rockyshores.no,,454 50 506,True,
826916192,CHARLES MUSIC AS,,,,,False,
826917482,CARGO EXPRESS AS,,,,,False,5.0
826931612,CLIMATEPOINT GREEN RIVER AS,,,,,False,
826965622,COWEX AS,,,,,False,
826978422,COPERNI AS,,jensguddal@outlook.com,,947 92 414,False,
826998512,CELIJA AS,,,,,False,
827084832,CHROM INVEST AS,,,,,False,
827097802,CRAFTWEAR AS,Craftwear.no,jan.haugland@craftwear.no,,413 59 543,False,
827111252,CRAVING NUTRITION AS,,,,,False,
827118702,CFR INVEST AS,,,,,False,
827136522,CSSO HOLDING AS,,,,,False,
827144002,CAMPUS SB II AS,,,,,False,
827148202,C HERLOFSEN HOLDING AS,,,,,False,
827164062,CEO INVEST AS,,,,,False,
827191272,CLEAN SHIP AS,,,,,False,
827196592,COCOBOLO HOLDING AS,,,,,False,
827198072,CV HOLDING AS,,,,,False,
827207462,CARLTON AS,,,,,False,
827208922,CREDIT RISK ADVISORS AS,,,,,False,
827215872,CBO NW7 AS,,,,,False,
827227862,CAMION AS,,,,,False,
827232432,CREDOBOT AS,,,,,False,
827247162,CASPAR SEIP AS,,,,,False,
827261262,CITRINE INVEST AS,,,,,False,
827380202,CLIFTON HOLDING AS,,,,,True,
827399442,CONTRARIAN AS,,,,,False,
827408662,CCP 5 MIDTUN AS,,,,,False,
827415782,CREDO II CO-INVEST AS,,,,,False,
827429902,CZ HOLDING AS,,,,,False,
827444642,CHRISTINE LUND INVEST AS,,,,,False,
827448222,CORE SB AS,,,,,False,
827468622,CUISINE AS,www.schmidt-kjokken.no,post@schmidt-haugesund.no,,980 98 005,False,
827482862,CENTER365 AS,,,,,False,
827573922,CONSULTIVA AS,,,,,False,
827591912,CINCOTECH AS,,,,,False,
827614602,CARTIGNY HOLDING AS,,,,,False,
827622982,CAMPERCLEAN NORGE AS,,,,,False,
827642142,CG MEDICAL INVEST AS,,,,,False,
827645192,COLLEKTIVET AS,www.oboseiendom.no,eiendom@obos.no,22 86 55 00,,False,
827653012,CLOUDWORKS GROUP AS,,,,,False,
827712272,CEWA AS,,,,,False,
827781592,CORVINA AS,,,,,False,
827859672,CHROM & COATING AS,,,,,False,
827878812,C. HOVE HOLDING AS,,,,,True,
827932272,CD TECH CAPITAL AS,,,,971 87 948,False,
827934712,CASTO AS,,,,,False,
827982962,CR INVEST AS,,,,,False,
827988642,CITA HOLDING AS,,,,,False,
827999202,CYBR INVEST AS,,,,,False,
828028952,CJA INVEST AS,,,,,False,
828052632,CAPITOOL AS,,,,,False,
828055682,CONTINO EVENT AS,,,,,False,
828063812,CHRIS DALE HOLDING AS,,,,,False,
828086162,COLLECTA PRETIO HOLDING AS,,,,,False,
828113682,COMPLETE RENHOLD AS,,,,,False,
828118102,COFFEE SOFTWARE AS,,,,,False,
828134442,CAROLINA PRODUCT AS,,,,,False,
828156802,CELLANDO AS,,,,,False,
828211722,CARES HOLDING AS,,,,,False,
828253522,CELMA INVEST AS,,,,,False,
828295632,CEKORN AS,,,,,False,
828300652,CLEANVALLEY AS,,,,,False,
828313762,CETHS AS,,,,,False,
828318322,CONGERO AS,,,,,False,
828353632,CASAS AS,,,,,False,
828450492,CLARIA AS,,,,,False,
828468782,COMPLEMENTUM AS,,,,,False,
828471872,CU BYGG AS,,,,,False,
828514962,CANDEX NORWAY AS,,,,,False,
828543032,CODEIUM AS,,,,,False,
828547402,CERINA AS,,,22100250,,False,
828584022,CUT'N GO HAUGESUND AS,,,,,False,6.0
828625772,CORINTHIAN 5 AS,,,,,False,
828636952,CM ESTATE AS,,,,,False,
828690132,CLEANNOR AS,,,,,False,
828721712,CASTEL EIENDOM AS,,,,,False,
828779362,CONSUMER LABS AS,,,,,False,
828849522,CHAMPAQUI AS,,,,,False,
828851322,CXO HOLDING AS,,,,,True,
828869612,CQPSYCH AS,,,,,False,
828901192,CMAUTO AS,,,,,False,
828923412,CHILL EMOTIONS AS,,,,,False,
828963562,CD INVEST AS,,,,,False,
828993852,CSAD VENTURES AS,,,,,False,
829038412,CORE UTLEIE AS,,,,,False,
829119102,CALORKRAFT AS,,,,,False,
829133172,CHEM-TECH AS,,,,,False,7.0
