organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte
815956192,ROSENLUND KONTORBYGG AS,,,,,False,
815967852,RUNDKJØRINGA EIENDOM AS,,,,,False,
815978072,ROALD AMUNDSENSVEI 136 AS,,postmaster@norenmalerogtapet.no,,95075240,False,
816020212,RIVERBULL AS,,,,,False,
816034582,RIJE HOLDING AS,,,,,False,
816092132,RETNING NORD AS,,,,,False,
816102472,RENICO AS,,,,,True,6.0
816115302,RC ART AND INVENTIONS AS,,post@rav1.no,,,False,
816121892,RELMO LOGISTIKK OG MONTASJE AS,relmo.no,robert@relmo.no,,993 73 186,False,17.0
816122562,RENTECH AS,,,,,False,
816127572,RIGG SØR AS,,,,,False,
816130972,REM INTERNATIONAL AS,,,90 55 06 08,401 44 680,False,
816169682,RANHEIMSFJÆRA UTBYGGINGSSELSKAP II AS,,,,,False,
816184002,RØ INVEST AS,,rostebovik@gmail.com,,900 33 639,False,
816191092,RK MONTERING & EIENDOMSSERVICE AS,,,,,False,
816198852,RETT INGENIØR AS,www.rettingenior.no,post@rettingenior.no,,,False,5.0
816225582,RUDSVEIEN 1 AS,,,,,True,
816225892,ROTEVATN HOLDING AS,,,,,False,
816231442,REFSOR AS,,,,,False,
816243432,RYGERHEIM AS,,asgeir@ladstein.no,95 89 46 21,,False,
816261872,ROCK FRISØR AS,,,,,False,
816271312,REIN INVESTMENT AS,,rein@lyse.net,,922 99 411,False,
816302242,ROMY CLIMA AS,,,,,False,
816321182,RAUMA MOTOR AS,,,71 63 90 22,459 00 987,False,
816328802,RØST KYSTREDERI AS,,,,,False,
816333822,RUNE JOHANSEN TRANSPORT AS,,,,,False,5.0
816340322,REALMAT HOLDING AS,,,,,True,
816369002,REAL HOLDING II AS,,,,,False,
816369932,RITZO AS,,per.kveseth@nortommer.no,,901 33 307,False,
816373042,RØRVIK HOLDING AS,,,,,False,
816450322,ROMSTAD HOLDING AS,,,,,False,
816493242,RK MALEFIRMA AS,,,,,False,
816499372,ROKO REKKVERK AS,,,,,False,
816518512,REME FRITID AS,,,,,False,
816531292,ROLF HAUGEN HOLDING AS,,,,,False,
816541832,RENGJØRINGSHJELPEN KRAGERØ AS,,,,,False,11.0
816578582,RINDSEMVEG1 EIENDOM AS,,,,,False,
816602092,RANA HUNDESENTER AS,www.ranahundesenter.no,lene@ranahundesenter.no,,975 21 749,False,18.0
816717132,ROMSDAL INNOVASJON AS,,,,,False,
816717752,RACE DEPOT AS,,,,,False,
816726492,RESTONE AS,www.restone.no,,,,False,
816754682,RÅE ROM AS,,,,,False,
816774462,RIMO HYTTER AS,,,,,False,
816800722,REGNSKYEN AS,,,,,False,
816827922,R HANSEN AS,,,,,False,
816879132,RAYMOND PETTERSEN AS,,post@rptakst.no,+4748177266,481 77 266,False,
817010032,REXOR AS,www.rexor.no,,,,True,
817010482,RØRGUTTA SKIEN AS,,,,,False,5.0
817017142,RGS DRIFT AS,,,,,False,5.0
817035582,REDINK VEST AS,,,,,False,5.0
817041302,RDN INVEST AS,,,,,False,
817043682,REJECTED AS,,,,,False,
817064302,ROSSIGNOL NORWAY AS,,,23 11 00 00,,False,7.0
817098932,RSS INVEST AS,,,,,False,
817104762,RÅSTAD FOODS AS,,,,,False,
817143512,RO-AR HOLDING AS,www.presisjonsboring.no,,,,False,
817181112,RUDI BYGG AS,,,,,False,5.0
817199992,RUNDINGEN AS,,,,,False,
817203892,RYDNING NÆRING AS,,,,,False,
817269672,ROSENDAHL INDUSTRIER AS,,,,,False,
817320732,REIJNOW INVEST AS,,,,,False,
817363032,REMME HOLDING AS,,,,,False,
817405282,RKK EIENDOM AS,,,,,False,
817494722,RIG EIENDOM AS,,,,,False,
817513182,RLT MEDIA AS,,,,,False,
817540902,RÅ LAB AS,,,,,False,6.0
817571662,RAGSTRI AS,,,,,False,
817593712,RÖST KONSEPT AS,,,,,False,
817668232,REM MARITIME AS,,,,,False,34.0
817703402,RHAPSODIE AS,,post@rhapsodie.no,,,False,
817721052,ROOT NODE AS,,fredriklr@gmail.com,96 91 39 69,,False,
817756182,REAKTOR AS,,,,,False,
817772552,RIMFROST HOLDING AS,,,,,False,
817787282,RS FITNESS AS,,,,,False,
817791522,RØTTINGEN BYGG AS,,,,,False,
817813062,ROSTINVEST AS,,,,,False,
817820972,RISAVIKA 4 AS,,,,,False,
817825842,RAMBTECH AS,,,,,False,
817826792,REISEMOBILE FRITID AS,,,,+491737599650,False,
817836232,ROMSDAL ELEKTROMARKED AS,,,,,False,8.0
817867812,RAMSTAD AS,,,,,False,
817874592,R. NØSTBAKKEN INVEST AS,,,,,False,
817876242,ROGALAND HAVBRUKSPARK AS,www.roghav.no,tove.sivertsen@teal.no,,909 46 506,False,
817917682,ROSTEN-CONSULTING AS,,,,,False,
817969062,RM KYSTFISKE AS,,,,,False,
817993982,ROGER DAHL EIENDOM AS,,,,,False,
817999492,REIMAN HOLDING AS,,,,,False,
818023952,RØRVIKFLY AS,,,,,False,
818041772,RAUDSAND BILVERKSTED AS,,,,,False,
818074522,RE-LOCATE AS,www.re-locate.no,terje@re-locate.no,,911 21 131,False,
818084692,RAPINA AS,,,,,False,
818091702,RE REVISJON AS,,,,,False,11.0
818140312,ROKADE AS,,,,,False,
818164742,REG AS,,,,,False,
818167172,RENS EIENDOM AS,,,,,False,
818275412,RFORM AS,,reidar@reform.as,,909 47 037,False,
818278322,RIDDERSBORG AS,,,,,False,
818323212,REGE AS,,,,,False,
818360282,RØRLEGGERMESTER JARLE WOSTER AS,,,,,False,
818393482,REVISJONSFIRMA RUNE SVENDSEN AS,,revisor.rune@online.no,,,False,
818433522,REINERTSEN NEW ENERGY AS,,,,,False,19.0
818562462,REINHARTSEN GROUP AS,,,,,False,
818587252,RS INNOVATION AS,,,,,False,
818625952,R. LYNGVÆR EIENDOM AS,,,,,False,
818659652,REST AS,,,,,False,
818667752,ROSKO AS,,,,921 32 396,False,
818707622,RMJK AS,,,,,False,
818718152,RØYSKATT HOLDING AS,,,,,False,
818729332,ROI ET THAI MARKET AS,,somphetjanturuang@gmail.com,,986 14 407,False,10.0
818745702,REDKON AS,,,,,False,40.0
818765762,ROGALAND BYGG & BETONG AS,rbb.as,post@rbb.as,97 67 23 19,,False,7.0
818808232,RIZVI HOLDING AS,,,,,False,
818816502,ROSANES HOLDING AS,,,,,False,
818869622,RAST AS,,,,,False,
818872372,ROBOTIC INNOVATION AS,,,,,False,6.0
818911432,RANSBERG AS,,,,,False,
818926022,RUNE HAGANE AS,,,,,False,
819038872,REGNSKAPSSUPPORT AS,,,,917 43 433,False,
819058202,REM HOLDING AS,,,,,False,
819059772,RASCHS VEI AS,,,,,False,
819061432,RUBENS AS,,,,,False,
819063052,RICE BOWL AS,,,,,False,25.0
819063362,RÅDAL HOLDING AS,,,,,False,
819110212,REINSHOLM SØR AS,,,,,False,
819133662,RØSSLINGVEIEN AS,,,,,False,
819139482,RÆGE PIZZA AS,,,,,False,
819155062,RAINBOWS & UNICORNS AS,,,,,False,
819156182,ROGNERUD BYGG AS,,,,,False,
819202672,RONGAHUSET EVANGER AS,,,,,False,
819205302,RAMAN FRISØR AS,,,,,False,
819205892,ROMERIKSBUNAD AS,,,,,False,
819208492,RJ INVESTMENT AS,,,,,False,
819213992,RIS SKOLEVEI AS,,,,,False,
819225842,RANKONØSE AS,,,,,False,
819228132,RABIAT AS,,,,,False,
819232792,RESALAND AS,,,,,False,
819263272,RETT BIL AS,,,,,False,
819278822,RINGSVEIEN 3 AS,,,,,False,
819288992,ROMERIKE EIENDOM OG UTLEIE AS,,raajeiendom.as@gmail.com,,,False,
819309892,R2S ELEKTRO AS,,,,,False,
819333262,RAGNHILD MOTZFELDT AS,,ragnhild@motzfeldt.no,,984 25 147,False,
819372322,REINANE AS,,,,,False,
819425752,RGK INVEST AS,,,,,False,
819431272,REN BUNN AS,,tove@kompetent.no,,900 35 519,False,
819486972,RØYSKATTVEIEN PANORAMA AS,,,,,False,
819502072,RF LARSEN AS,,,,,False,
819505322,RØRLEGGERMESTER OVEN AS,,,,,False,
819527482,RUNE ØYBAKKEN AS,,,,,False,
819552002,RINGNES BRYGGHUS AS,,,,,False,21.0
819558132,RANDØY HAGE OG GRAVESERVICE AS,,,,,False,
819595712,RØRLEGGERHUSET AS,,,,,False,26.0
819597952,RETRO RAKKESTAD AS,,,,,False,
819650942,RUNESTAD HOLDING AS,,,,,False,
819667462,REGNXPATS AS,,regnxpats@gmail.com,,463 74 979,False,
819710112,RHW INVEST AS,,,,,False,
819759952,REAL AKTIVA AS,,,,,False,
819760632,RCC INVEST AS,,,,,False,
819802742,RÅ - EIENDOM AS,,,,,False,
819871612,RETTEP AS,,,,,False,
819871752,ROJ EIENDOM AS,,,,,False,
819884412,REN RØROS EL-SERVICE AS,,,,,False,23.0
819884862,RE MONSEN HOLDING AS,,,,,False,
819888892,ROAR INVEST AS,,,,,False,
819905452,RAUDEBERG MØBEL AS,,livunni62@gmail.com,,959 96 150,False,
819923582,ROMEID 12 AS,,,,,False,
819924872,RUSTE BYGG & GRAVESERVICE AS,,,,,False,
819936072,RLND HOLDING AS,,,,,False,
819966052,ROSOIDEAE INVEST AS,,,,,False,
819970602,RENPRO AS,,,,,False,
820008162,RAK-INVEST AS,,,,,False,
820024702,REE ERIKSEN CO. AS,,henrikr.eriksen@gmail.com,,,False,
820122402,RVZ HOLDING AS,,,,,False,
820140052,RANYARD HOUSING HOLDING AS,,,,,False,
820149742,REAL NATIVE NORWEGIAN ESTATE AS,,,,,False,
820160312,RANHEIM NÆRINGSPARK AS,,,,,False,
820182332,RISAVIKA BASE INVEST AS,,,,,False,
820225732,RTS BYGGCONSULT AS,,,,,False,
820237722,RENT HJEM & KONSULENT SERVICE AS,,,,,False,
820276752,RFH AS,,,,,False,
820292642,RETT ELEKTRO AS,,post@rettel.no,,472 33 337,True,106.0
820320832,REINE UTVIKLING AS,,ingar@fysst.no,,405 57 522,False,
820374452,R-S EIENDOM AS,,,,,False,
820379942,RØTA UTVIKLING AS,www.g3hytter.no,kontakt@ghytter.no,,919 09 212,False,
820385942,REB AS,,,,,False,
820428382,ROKKVIKA PORSELENSFABRIKK AS,,,,,False,6.0
820496752,RUDSKOGEN TOMTER AS,,,,,False,
820509692,REMOTE HEALTH INTERNATIONAL AS,www.re-med.no,post@re-med.no,90 23 01 00,,False,
820513282,RUSSEBETALINGER AS,,,,,False,
820608372,RENEX SERVICEPARTNER AS,,,,,False,350.0
820626362,REFURBIA GROUP AS,,,,,False,
820632192,ROCA HOLDING AS,,,,,False,
820633342,RYGGE 1 AS,,,,,False,
820703162,REXSA AS,,,,,False,7.0
820889142,RESTORED AS,,,,,False,
820902122,REISESERVICE AS,,,,,False,
820928792,RØSNÆS TRANSPORT AS,,,,,False,6.0
820934962,ROYAL SCANDINAVIAN AS,,,,,False,
820948912,REVJEHORNET HOLDING AS,,jorgen.b.hartmann@gmail.com,,907 60 672,False,
820951042,RESIDENTIAL JESSHEIM AS,,,,,True,
821018102,RÅD EIENDOMSTAKST AS,,,,,False,
821083222,ROLLSENSE AS,,,,,False,
821088402,RÅEL MAT AS,,,,,False,38.0
821095492,RØNNINGENE HOLDING AS,,,,,False,
821154812,RODEGÅRD INTERIØR AS,,,,,False,6.0
821181542,RS KLIMATEKNIKK AS,,,,,False,
821185912,ROMSDAL TREPLEIE AS,www.romsdaltrepleie.no,post@romsdaltrepleie.no,,458 70 034,False,
821187222,ROYAL TUR REISER AS,,,,,False,
821204682,RÖSNER-INVEST AS,,,,,False,
821251192,RRB BETONG AS,,,,,False,29.0
821368782,RONDANE FABRIKKER AS,,,,,False,
821379822,RUT EIENDOM TOMTESELSKAP AS,,,,,False,
821386802,ROCKET AS,,,,,False,
821435382,RIGETJØNNVEIEN 2 AS,,,,,False,
821439582,ROJO SVEIS OG MONTERING AS,,,,476 32 333,False,13.0
821515092,RONDANE MASKIN AS,,,,,False,
821541522,RK-BIL AS,,,,,False,
821611482,RH HOLDING I AS,,,,,False,
821618002,RAMB INVEST AS,,,,,False,
821639212,RISLØKKVEIEN 66 AS,,,,,False,
821641942,RONOR INVEST AS,,,,,False,
821660262,ROGER MARØY HOLDING AS,,,,,False,
821670942,ROOMSTORIES AS,,,,,False,
821679982,RX INVEST AS,,,,,False,
821692342,ROSVOLL AS,,,,,False,
821697182,REAL TRAINING AS,,,,,False,5.0
821745012,REEVEIEN 36 AS,,,,,False,
821785502,RITMARINE AS,,,,,False,
821862752,ROB ARNESEN AS,,,,,False,14.0
821881242,ROALDSNES AS,,,,,False,
821881862,REISELIV HOLDING AS,,,,,False,
821966612,RYKKINN TANNKLINIKK AS,,,,,False,
821989922,RYENSVINGEN 3 AS,,,,,False,
822026192,RIGGSERVICE VEST AS,,,,,False,
822031412,ROBUST MEDIA AS,,,,,False,10.0
822054692,RØNHOLT HOLDING AS,,,,,False,
822082432,REINEBRINGEN SPORT AS,,,,,False,
822126022,RENHOLD++ AS,,,,,False,
822168272,RIGG & INDUSTRI ASSIST AS,,,,,False,
822190332,R-P EIENDOM AS,,,,,False,
822196292,RUNAGAIN AS,,,,,False,
822237622,RESTAURANT CONSULT AS,,,,,False,
822239412,ROSENVINGE.NO AS,www.rosenvinge.no,kristin@rosenvinge.no,66 80 22 99,995 88 118,False,5.0
822273882,RETTSHJELP FOR BRUKERE AV NAV AS,,,,,False,
822290582,RITEK AS,,,,,False,58.0
822293492,REISEAKADEMIET AS,www.reiseakademiet.no,post@reiseakademiet.no,69 33 44 00,,False,
822294812,RAMFJORD BOLIGUTVIKLING AS,,,,,False,
822329942,RØRLEGGERN HAMAR AS,,,,,False,
822348092,RØDT KORT FOR HOLDING AS,,,,,False,
822533612,R. DALE MASKIN AS,,,,,False,
822569412,ROMERIKE A/C SERVICE AS,,,,,False,
822590632,RETT-OPP AS,,,,,False,
822607462,RING BIL ARENDAL AS,,,,,False,
822636292,RAMSE MASKIN AS,,ramsemaskin@gmail.com,,913 93 462,False,
822686702,ROI DIVISION OSLO AS,www.roidivision.no,post@roidivision.no,,,False,
822689132,REBEL GROUP AS,,,,,False,
822696732,RAMME EIENDOM AS,,,,,False,
822711952,RAMBRAUTTUNET AS,,arild.hartviksen@element-partner.no,,473 70 000,False,
822735142,ROWEGIANS AS,,,,,False,
822763812,ROMBERGGATA 2 LARVIK AS,,,,,False,
822767532,RIKTIG STEIN AS,,,,,False,
822768032,ROAR WILHELMSEN EIENDOM AS,,,,,False,
822779492,RE-CREATIONROOM AS,,,,,False,
822789862,R AMUNDSEN EIENDOM AS,,,,,False,
822845932,RUND BAUT AS,,,,,False,
822990002,RUUDIMENTARY AS,,eirik@ruudimentary.com,,402 80 843,False,
823037902,RHABDO AS,,,,,False,
823080662,RUNE HOLT AS,,,,,False,28.0
823118082,RESØYA AS,,,,,True,
823124392,RAKATUT AS,,,,,False,
823128282,RL HAUGEN HOLDING AS,,,,,False,
823130872,RAVEIEN UTBYGGING AS,www.heimgard.no,post@heimgard.no,,,False,
823136102,RINGEBU PARK AS,,,,,False,
823168292,RISVOLLELVA KRAFTVERK AS,,,,,True,
823174292,REAL EIENDOMSSERVICE AS,,,,,False,13.0
823316062,REALKAPITAL INVESTOR AS,,,,,False,5.0
823325452,RØDODDEN HOLDING AS,,,,,False,
823348932,R. IVERS HOLDING AS,,,,,True,
823359292,RE ØSTERVÅG 4 AS,,,,,False,
823361572,RU FISH & TRANSPORT AS,,,,,False,
823361912,RETROFLUX AS,,,,,False,
823363702,RØNSDAL EIENDOM BRUSETSVINGEN AS,,,,,False,
823364512,REDSE HOLDING AS,,,,,False,
823371152,R3 UNDER AS,,,,,False,
823393342,RNP E2 AS,,espen@lagerforalle.no,,905 75 079,False,
823401922,R & G INVEST AS,,,,,False,
823418132,REN EIENDOM AS,,,,,False,
823461232,ROCK FLOW DYNAMICS AS,,,,40003190,False,
823478062,RØYSLAND IT AS,,,,,False,
823547072,RAMLO EIENDOM AS,,,,,False,
823558082,RUUD EXECUTIVE AS,,,,,False,
823560192,RØTTER GRÜNERLØKKA AS,,,,,False,7.0
823577842,REFSTADVEIEN 22 AS,,,,,False,
823581262,RB MONTASJE AS,,,,,False,
823603762,ROSENBORGGT. 14 AS,,,,,False,
823694512,ROARING NORWAY AS,,,,,False,
823696272,RS JOBB AS,,,,,False,19.0
823703082,RING BYGG OG MALER ENTREPRENØR AS,,,,,False,
823750102,ROWENTA AS,,,,,False,
823804822,RISEKLANEN AS,,,,,False,
823825862,RUNNINGEN AS,,,,,False,
823832982,RESTAURANT KRAFT AS,,,,,False,7.0
823873212,RFSU NORGE AS,www.rfsu.com/no/,my.olsson@rfsu.com,815 33 666,91333550,False,
823877072,RAGA INVEST AS,,,,,False,
823961642,REINE ELEMENT AS,,,,,True,36.0
824016992,RØINAAS INVEST AS,,,,,False,
824018022,RASKPÅFOTEN AS,,,,,False,
824053472,RELATIVT ENKELT AS,,,,,False,
824062382,ROLA INVEST AS,,,,,False,
824202702,RUNNI GJESTEGÅRD AS,,,,,False,
824277532,RUSSESLETTA AS,,,,,False,
824324182,RÅDHUSTORGET AS,,,,,False,
824352682,ROMAN EMPIRE AS,,,,,False,
824357692,ROAN HOLDING AS,,,,,False,
824420882,RIVERPLACE FX AS,,,,,False,
824438692,RÅDHUSGATA UTVIKLING AS,,,,,False,
824441502,RYGHGATA UTVIKLING AS,,,,,False,
824452342,REMPET BYGG AS,,,,,False,
824464782,RISKEDAL HOLDING AS,,,,,False,
824501262,RAY STUDIOS AS,,,,,False,
824506582,R. HARALDSEN HOLDING AS,,,,,False,
824536422,RINGNES PARK FUS BARNEHAGE AS,,,,,False,22.0
824576122,RØRLEGGER ANUND AAS AS,,,,,False,
824621802,RAPID GEOLOGY AS,,,,,False,
824637342,RONNY HAUGEN FYRINGSSERVICE AS,,ronny@r-h.no,,901 63 505,False,
824641072,ROQUE HOLDING AS,,,,,False,
824643822,RH MULTISERVICE AS,,,,,False,
824664102,RJ UTVIKLING AS,,,,,False,
824695032,REKKEDAL INVEST AS,,,,,False,
824699542,RAMFJORD TECHNOLOGY AS,,harald@ramfjord-innovation.com,,97439414,False,
824713812,RASMUSSEN BLOMSTER AS,,,,,False,9.0
824714932,RC DEPOT NORWAY AS,,,,,False,
824727732,RINGBERG & JOHANSEN AS,,,,,False,9.0
