organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte
812692542,HJERKINN FJELLSTUE AS,www.hjerkinn.no,fjellstua@hjerkinn.no,61 21 51 00,940 50 429,False,
812726862,HOKKSUND MØBELFORRETNING AS,,,32751264,,False,6.0
812751042,HANSENGÅRDEN AS,,,,,False,
812764152,HTM II AS,,,55 23 60 00,,False,
812776142,HGG HOLDING AS,,,,,False,
812832212,HOVLAND SAG AS,,post@hovlandsag.no,33 77 21 38,,False,
812837982,HOLMESTRAND HOLDING AS,,jens-petter.aven@eess.no,,952 13 191,False,
812843982,HEMNES SLIPEVERKSTED AS,,,,952 02 862,False,
812847252,HÅKONS GATE 4 AS,,,,,False,
812859412,HUSFLIDEN ÅLESUND AS,www.norskflid.no,alesund@norskflid.no,70 12 16 68,95288638,False,15.0
812861212,HERLOF AS,www.herlof.no,karlerik.overgard@yahoo.com,,959 42 401,False,
812873822,HOTEL VICTORIA AS,,,,,False,
812874632,HARALDSGATEN 105 AS,,,,,False,
812891642,H-TECH AS,,,,926 92 587,False,
812901192,HBH HOLDING AS,,,,,False,
812926292,HØYSKEL HOLDING AS,,,22 17 71 70,,True,
812973452,HAUGENSTUA KLINIKKEN AS,,,,,False,
812979752,H.D. EIDISSEN EIENDOM AS,,,,,False,
812997882,HORNTVEDT INVEST AS,,,,,False,
812999222,HERØY KRANSERVICE AS,,,70 08 20 00,,False,
813016222,HEPSØ HOLDINGSELSKAP AS,,stener.a.hepso@gmail.com,,958 56 019,True,
813060272,HJORTMEDIA AS,www.hjortmedia.com,jenschrhjort@gmail.com,,948 94 933,False,
813071142,HAFENSTROM AS,,asbjorn.hovsto@hafenstrom.com,,,False,
813108542,HARALD GILLES VEI 4 AS,,torolf@vestreinvest.no,,911 67 525,False,
813115662,HELLAS GROUP AS,www.hellasgroup.no,,,941 62 438,False,
813125242,HEPSØFJORD AS,,stener.a.hepso@gmail.com,,958 56 019,False,
813151782,HORN CONSULTING AS,,,,,False,
813164892,HAN SYLTE AS,www.hansylte.no,post@hansylte.no,,467 46 769,False,6.0
813214482,HÅGEN.NO AS,www.haagen.no,,35 69 01 00,,False,
813255952,HUDKLINIKK OSLO AS,,,,,False,
813266652,HOPLAND KRAFT AS,,,,936 06 954,False,
813278782,HEYS HOLDING AS,,,,,False,
813278952,HERMILHED AS,,trond@staff.no,,916 24 567,False,
813289962,HOLM-NILSEN HOLDING AS,,,,,False,
813294842,HJELLEBØL BYGG OG BRANNSIKKERHET AS,,,,,False,
813339722,HJERTEROM HILDE ERIKSEN AS,,hilded@live.no,,412 40 932,False,
813360942,HÅPNES EIENDOM AS,,,,,False,
813369702,HILUX AS,,,,,True,
813383942,HULDRESMAK AS,,,,,False,
813405962,HAUG AS,,haugfile@yahoo.com,,916 00 887,False,
813424592,HUSNES MALERSERVICE AS,,,,,False,9.0
813470462,HANKØSUND RESTAURANT AS,,,,,False,5.0
813515652,HAVØYSUND SETTEFISK AS,,robinmikkelsen@hotmail.com,,905 23 588,False,
813519852,HELGELANDSMOEN BIL AS,,,94 00 15 97,940 01 597,False,6.0
813524392,HELGELANDS KYST AS,,,,,False,
813642522,HUNTING ENERGY SERVICES (NORWAY) AS,huntingplc.com,,,99629629,False,
813655292,HADELAND UTELIV AS,,,,,False,
813664852,HELGELAND VAKT OG SERVICE AS,,,,,False,11.0
813694832,HENRIKSEN BYGG AS,,post@henriksenbygg.no,,40077011,False,5.0
813757052,HOSPITALTEKNIKK NORGE AS,,antonio@hospitalteknikk.no,,920 28 766,False,
813772892,HOLMESTRANDSVEIEN EIENDOM AS,,,,,False,
813801612,HARSTAD HAANDTVERKSBRYGGERI AS,www.harstadbryggeri.no,,,,False,
813803232,HINNA VEST UTBYGGING AS,,sin@sinraad.no,,908 24 787,False,
813827042,HANDIMANN AS,,trond@handimann.no,,989 99 777,False,
813855402,HENKE INVEST AS,,,,909 14 523,False,
813860562,HØIÅS INVEST AS,,,,,False,
814017702,HAVREVÅGEN AS,,,,,False,
814036782,HESNESLANDET AS,,preben@aei.no,,950 49 049,False,
814037592,HALLVARD SØNDRÅL AS,,,,,False,
814041352,HOUSE AS,,ahoyer@online.no,,901 81 766,False,
814051692,HÅVARD BELBO AS,,,,,False,
814104532,HOLZWEILER HOLDING AS,,,,,False,
814125432,HAUGESTAD AS,,jorgen@axios.no,,90 07 00 67,False,
814146952,HOLMEGARD AS,,tor@igesund.as,,950 56 156,False,
814163962,H-S EIENDOM AS,,,,,False,
814170152,HESTÅSEN UTVIKLING AS,,,,,False,
814233642,H-2 UTLEIE BERGEN AS,ragde.no,post@ragde.no,22 62 62 20,,False,
814285952,HOWE HALL AS,,,,,False,
814336182,HERKULES HELSEKOST AS,,,,,True,5.0
814385302,HOTELL ØSTRE AS,,,,,False,
814393062,HUNDEBARNEHAGEN AS,hundebarnehagen.no,post@hundebarnehagen.no,97 02 36 35,920 17 508,False,12.0
814461092,HJELLE 61/37 AS,,,,,False,
814467902,HOUSE OF HAIR AS,,joakim@houseofhair.no,,469 30 103,False,
814488152,HALLSJØ AS,,,,909 59 895,False,
814490602,HOVDAL EIENDOM AS,,jon@mn-industriservice.no,,900 91 974,False,
814502112,HUSØY TERMINALEN AS,,,,,False,22.0
814515052,HUMAT AS,,,,,False,
814550192,HBR INVEST AS,,helgebrun@hotmail.com,,,False,
814556492,HAIRCULES FRISØR AS,,,,,False,
814610012,HRM PARTNER AS,www.hrmpartner.no,hansetor@gmail.com,,900 96 652,False,
814633462,HS INVEST AS,,,,,False,
814717402,HAVFRUEN INVEST AS,,,,,False,
814730042,HJERTÅS HOLDING AS,,,,,False,
814730212,HOWIIG INVEST AS,,,,,False,
814735192,HC BIRKEDAL INVEST AS,,hbirkeda@online.no,,415 32 315,False,
814823482,HASLESTAD INVEST AS,,,,,False,
814830292,HELGØY BÅT AS,,,,901 03 555,False,
814850862,HOTEL ZANDER K AS,,,,,False,80.0
814888932,HAGEN TAKLO HOLDING AS,,,,,False,
814892042,HILTON INVEST AS,,,,992 04 884,False,
814907902,HEDDALSVEIEN 15 AS,,,,,True,
814919072,HANTA AS,,,,,False,
814949192,HEGDEHAUGSVEIEN 26 AS,,,23 11 69 00,,False,
814980332,HANESTAD KRO AS,,,,,False,7.0
814983692,HÅKONSGATEN 36 EIENDOM AS,,,,,True,
815002822,HUSK SAFETY AS,,,,,False,
815008502,HIMMELBLÅ BARNEVERN AS,www.himmel-bla.no,gro.drage.evjen@himmel-bla.no,,957 51 622,False,92.0
815011422,HALVORSEN MASKIN AS,,olemohalv@gmail.com,,91684264,False,
815017412,HAVNA DRIFT AS,,,,,False,
815022432,HOPE HARVEST AS,,perarnthope@gmail.com,,952 17 860,False,
815050142,HOFFA INVEST AS,,hoff@hktransport.no,,480 18 700,False,
815118332,HYGEIA HELSE OG KOSMETISKE SENTER AS,,,,,False,
815118782,HOVSLAGER ARNE JOHAN BERG AS,,,,,False,
815123662,HADELANDSPEISEN AS,,post@bute.no,,,False,
815193822,HI NORTH AS,hinorth.no,post@hinorth.no,,989 01 249,False,16.0
815220072,Hamax AS,www.hamax.com,odd.sverre.mathisen@hamax.no,69 23 38 38,,False,12.0
815238982,HATTRICK CONSULTING AS,,smedsrud@start.no,91 86 54 06,918 65 406,False,
815239512,HAVNA RESTAURANTDRIFT AS,,kjetil@havnagjovik.no,,,False,
815263642,HELENE HOLM AS,www.heleneholm.com,info@heleneholm.com,,911 98 966,False,
815279832,HORDALANDSDIAGONALEN AS,,,53 65 40 00,,False,
815301382,HYBRID MINDS AS,,,,,True,
815303202,HOLO DRIFT AS,,sigve@algravedrift.no,,971 61 283,False,
815338502,HERMANSEN GÅRDSDRIFT AS,,havard_hermansen@hotmail.com,,911 54 259,False,
815432932,HAF ENGINEERING AS,,halvor.flatland@hotmail.com,,918 83 210,False,
815479572,HUSPLAN AS,,,,907050800,False,
815488482,HALLINGSKARVET EIENDOM AS,,,,905 15 911,True,
815503392,HAINING AS,,,,,False,
815540182,HAUGÅSSTUBBEN 10 AS,,,,,False,
815552482,HELLERUDLIA AS,,,,,False,
815552652,HELLERUDHAUGEN EIENDOMSUTVIKLING AS,,,,,False,
815580532,HEIDIS TUR & TAXI SERVICE AS,,heidigrande62@hotmail.com,,957 14 123,False,
815583132,HEDMARK UTEMILJØ AS,,,,,False,5.0
815587022,HØNEFOSS EIENDOM AS,,,,,False,
815607872,HKWH HOLDING AS,,,,,False,
815629752,HØGSKOLEN EIENDOM AS,,,,,False,
815654722,HOLTSKOGEN 17 AS,,helge.berger@dynatec.no,,,False,
815664582,HOLDBART AS,,,24 02 24 20,,False,338.0
815672852,HV VII INVEST JULIET II AS,,,,,False,
815679652,HADELAND GJESTEGÅRD AS,,,,996 41 051,False,26.0
815692772,HAUANE HOLDING AS,,asbjorn.hauane@interfrukt.no,,976 73 238,False,
815704622,HINDBERGGATA 32-34 AS,,,,,False,
815731352,HAGSTRØM AS,,,,,False,
815738942,HALEY HOLDING AS,,me@oleandreashaley.com,93 68 09 82,,False,
815795342,HAGSTRØM MOTORSPORT AS,,post@hagstrommotorsport.no,,901 54 495,False,
815847822,HELT RENT TJENESTER AS,,,,910 09 361,False,43.0
815863402,HAGAFOSS AS,,,,,False,
815890442,HOLTANNA AS,,holtanna.as@gmail.com,,,False,
815892232,HOMETOWN AS,,,,91 61 06 01,False,
815894952,HOLA EIGEDOM AS,,,,,False,
815924762,HEFA AS,,,,,False,
815949102,HYAMS 23 AS,,staafos@online.no,,907 76 410,False,
815962362,HELGELAND MASSETRANSPORT AS,,,,,False,
815971582,HAPPY SHIP AS,,,,,False,
815979222,HILDEGARD AS,,,,,False,
816044472,HELGESTAD DRIFT AS,,buckeras@gmail.com,,928 88 859,False,
816062012,HAUGTUN HOLDING AS,,,,,False,
816121612,HOLMLIA APOTEK AS,,,,,False,18.0
816129532,HASSEL EIENDOM AS,,,,,False,
816143462,HKH AS,,,,,False,
816177162,HYGGE LIVING AS,www.hyggeliving.no,firmapost@hyggeliving.no,98 66 20 05,,False,
816190142,HAFJELL SKISKOLE AS,,,,,False,
816195322,HNP 4 AS,,,,,False,
816209242,HARDANGERVEIEN 70 SEKSJON 4 AS,,,,,False,
816213592,HIS BYDELSENTER AS,,,,,False,
816252482,HOLMEN HOLDING & INVEST AS,,,,,False,
816253942,HMSPASS AS,www.byggekort.no,post@byggekort.no,,,False,
816285712,HERO KOMPETANSE AS,,post@herokompetanse.no,,,False,68.0
816297362,HAVNEDATASERVICE AS,www.havnedataservice.com,post@havnedataservice.com,,,False,
816298512,H5 NORGE AS,,,,,False,
816315522,HÅKONSGATEN 24 AS,,christopher@lysverket.no,,908 59 481,False,
816322812,HAMMERHEAD AS,,,,,False,
816351332,HEIMTEX AS,,,75528615,,False,
816390842,HANS KJØSTELSEN HOLDING AS,,,,,True,
816468132,HANNE INVEST AS,,,,,False,
816497752,HAVRE AS,,robin@appfabrikken.no,,,False,
816498562,HAKKA AS,,,,,False,
816498902,HVG HOLDING AS,,,,,False,
816505402,HAREFRØKEN INVEST AS,,,,917 48 234,False,
816537762,HAUGALAND RØRLEGGERTJENESTER AS,,,,,False,
816549582,HUSLY KAFÉ & CATERING AS,,,,,False,19.0
816553792,HALSNE & BÅRDSEN AS,,,,,False,
816554942,HRMC HOLDING AS,,,,,False,
816562112,HEAR IT B2B AS,,,,,False,
816563712,HØR AS,,,,,False,19.0
816572932,HØGEBAKKEN EIENDOM AS,,,,,False,
816586542,HAADEM HOLDING AS,,,,,False,
816602262,HIGH VOLTAGE AUDIO AS,,,,,False,
816642612,HOLTE OG LIA HOLDING AS,,,,,False,
816642752,HELGÅ INVEST AS,,,,,False,
816644712,HØVDING UTVIKLING AS,,,,,True,
816654742,HENTEC NORGE AS,www.hentec.no,lise.larsen@hentec.no,,+358504319010,False,
816658322,HARSTAD VEKST AS,,,,,False,
816666902,HJELMELAND MØBLER AS,,,,,False,
816669162,HANSEN ELEKTRISKE AS,,,,951 50 759,False,
816748992,HOLIDAY AS,,,,,False,
816800692,HESTESKOEN INVEST AS,,,,,False,
816812542,HVOSLEF AS,,,,,False,
816875102,HOVDEN FJELLSTOGE HOTELLBYGG AS,,,,,False,
816876362,HALLVARD OLSEN AS,,,,,False,
816929202,HUS EIENDOM AS,,,,,False,
816941822,HELLSTRÖM UTVIKLING AS,,,,,False,
816947502,HEGNA DRIFT AS,,,,,False,
816975832,HAUGLAND AGRI AS,,,,,False,
816983002,HUSLY STAVANGER AS,,,,,False,
817035752,HENWIC AS,,,,,False,
817039162,HAVSTRILENS KATTEHOTELL AS,,,,,False,
817044042,HESNES KAJA II AS,,,,,False,
817064752,HEGE E AS,,hegeedv@gmail.com,,,False,5.0
817092772,HØYT OG LAVT KLATREPARKER AS,,,,,True,77.0
817097472,HEADPOWER AS,,ksathre@gmail.com,,411 23 696,False,
817119662,HELMAKS HOLDING AS,,mariusku@outlook.com,,470 57 889,False,
817148522,HAUGLAND DEKKSENTER AS,,,,,False,
817235352,HUSTEKNIKK AS,,,,,False,
817238912,HOSEID AS,,,,,False,
817249922,HAMANG NÆRINGSSENTER AS,,,,,True,
817252532,HAVER ADVOKATFIRMA AS,www.haver.no,,51 55 44 10,,False,39.0
817256902,HANDELSHUSET SANDNESSJØEN AS,,,,,False,15.0
817271642,HJ-LARSEN HOLDING AS,,post@harald-larsen.no,72 43 16 15,91558646,False,
817297242,HARKESTAD HOLDING AS,,,,,False,
817326412,HØYT OG LAVT TRONDHEIM AS,www.hoytlavt.no,jorn@hoytlavt.no,,948 70 956,False,28.0
817331572,HUKEN INVEST AS,,,,,False,
817338372,HENRIKSEN SOLUTIONS AS,,jonashenriksen93@gmail.com,,918 59 793,False,
817364462,HELMER LUNDGREENS GATE 2 AS,,,,,False,
817365612,HASSELKNIPPE AS,www.hasselknippe.com,kari@hasselknippe.com,,+4791514673,False,
817384692,HSE SOLUTIONS AS,,,,,True,
817386482,HOPA CONSULTING AS,,,,,False,
817397042,H1 EIENDOM AS,,,,,False,
817403662,HAVØYSUND BUNKER AS,,,,,False,
817404952,HEK UTVIKLING AS,,,,,False,
817426492,HARALD S LIAN TRANSPORT AS,,,,,False,
817496652,HEBNES HOLDING AS,,,,,False,
817545092,H.P. MOE EIENDOM AS,,,55 23 60 60,,False,
817584772,HUMAN CONSULTING AS,,alhumam@gmail.com,,966 91 150,False,
817614442,HEGIVE AS,,,,,False,
817640052,HANDYMANN EIENDOM AS,,,,,False,
817658202,HOLBERG MARINE HOLDING AS,,sindre@holbergshipping.no,,482 38 830,False,
817660452,HOTVEDTVEIEN 6 AS,,,,,True,
817699812,HANDELENS OG SJØFARTENS HUS AS,,,55 55 39 00,,False,
817710662,HØYT & LAVT UTVIKLING AS,,post@hoyt-lavt.no,32 13 02 02,,False,
817719902,HEMJERN AS,,hemjern@online.no,98 82 35 51,,False,
817723632,HAMSTERHJULET INVEST AS,,,,,False,
817740782,H SKJELBRED AS,,,,,False,5.0
817798772,HØSTBAKKEN EIENDOMSSERVICE AS,,,,,False,
817803482,HAVKONSULT AS,,,,,False,
817823122,HERAKLES HOLDING AS,,,,,False,
817840612,HESA INVEST AS,,,,,False,
817851142,HAPPYNORWEGIAN AS,,,,,False,
817855792,HNK HOLDING AS,,,,,False,
817864422,HELLERAKNES HOLDING AS,,,,,False,
817887082,HADELAND VVS AS,,,,918 21 026,False,6.0
817941672,HH EIENDOMSINVEST AS,,,,,False,
817949452,HAUSMANNSGATE 6 AS,,,,,False,
817950892,HYLKJE NÆRINGSBYGG 12 AS,,,,,False,
817950922,HYLKJE NÆRINGSBYGG 14 AS,,ulvestad@gastech.no,,,False,
817961452,HOPSJØ KYST OG KULTURSENTER AS,,,,,False,
817984002,HOKHOLT HOLDING AS,,,,,False,
818002912,HYTTEAVISEN AS,,,,,False,
818003722,HEIMDAL SMART REPAIR AS,,,,,False,
818051212,HELSEHUSET MIDT TROMS AS,,,,,False,
818063652,HAMAR UR OG SMYKKER AS,,,,,False,7.0
818075162,HAHAI AS,,,,,False,
818088132,HAUKANES EIENDOM AS,,haukanes.eiendom@gmail.com,,975 30 987,False,
818097832,HEI31 AS,,,,,False,
818120192,HOSLE INVEST AS,,,,95235265,False,
818143702,HELGELAND KOLONIAL AS,,,,,False,20.0
818149352,HARDING GROUP AS,,,,,False,45.0
818168152,HERLEIKSPLASS EIENDOM AS,,,,,False,
818173652,HONNINGSVÅG TRAFIKKSKOLE AS,,,,,False,
818181302,HERDING HOLDING AS,,mats.herding@gmail.com,,,False,
818264712,HAVNEN HOLDING AS,,,,,False,
818305192,HEBBE SPORT & FASHION AS,,,,,False,
818308132,HANDELSEIENDOM GJØVIK AS,,,,,False,
818311982,HOSAAS INVEST AS,,,,,False,
818314582,HELPADVISOR AS,,bjorn.haugland@gmail.com,,,False,
818322852,HULFJELL GÅRD AS,,,,,False,10.0
818342012,HUGOS HOLDING AS,,,,,True,
818361602,HÅLM AS,,,,,False,
818373872,HEGGELUND UTVIKLING AS,,,,,False,
818376502,HARALD I STRØMME AS,,,,,False,
818398832,HENRIKS VEI UTVIKLING AS,,martin@npas.no,,,False,
818423772,H. M. SADIQ HOLDING AS,,,,,False,
818425252,HARLEM SOLUTIONS AS,,,,,False,183.0
818431082,HAVFISKERI AS,,,,,False,
818457162,HAUGALAND SYKKELVERKSTED AS,,,,,False,
818466072,HELGERUD BYGGTEGNING AS,,,,,False,
818467702,HENNINGSMOEN AS,,,,,False,
818478712,HEIMEKJÆRT AS,,heimekjaert@gmail.com,,992 60 320,False,
818489862,HARESTUA BEGRAVELSESBYRÅ AS,,terjeheggen110@hotmail.com,,916 36 347,False,
818503792,HOLDING OF OILED SLADE AS,,,,,False,
818522622,HOLEN MUR & PUSS AS,,,70 19 24 53,,False,
818532172,HARALD SUNDSDAL INVEST AS,,,,,False,
818569092,HOBBY BOAT AS,,,,,False,
818588712,HAMMER BYGG & GRAVESERVICE AS,,,,,False,
818608152,HISTORISK TEGL AS,,,,,False,
818647522,HELLELAND KONSULENTTJENESTER AS,,,,,False,
818673922,HEIMBERG HOLDING AS,,,,,False,
818705212,HAUGEN ISOLERING AS,,,,,False,8.0
818712022,HÅNDVERKSGRUPPEN VEST AS,,,,,False,
818712332,HØGHØ AS,,,,,False,
818715552,HASTI HOLDING AS,,,,,True,
818738722,HAIRCONCEPT AS,,,,,False,
818762062,HØVIK GÅRD AS,,,,,False,
818790392,H. REINERTSEN AS,,,,,False,
818829612,HALLGEIR DAHL AS,,,,,False,
818835582,HAVSULE AS,,,,,False,
818855192,HOA BEAUTY LASHES AS,,,,,False,
818869592,HMF EIENDOM AS,,,,,False,
818873662,HEBOR AS,,,,,False,
818930232,HÅRAKUTTEN AS,,,,,False,
818930992,HORDALAND BIL- OG UTLEIESERVICE AS,,,,,False,
818932812,HABIL FORVALTNING AS,,,,,False,11.0
818994702,HOTPOT INTERNATIONAL AS,,,,,False,
819026602,HERBRAND HARALDSETH AS,,,,,False,
819042292,HELANDER HOLDING AS,,,,,False,
819047332,HSE TELEMARK AS,,,,,False,
819050902,HOTVET NÆRINGSPARK AS,,,,,False,
819085382,HBV8 AS,,,,,False,
819118442,HAUGSTVEDT INVEST AS,,,,,False,
819137412,HILP INVEST AS,,,,,False,
819156832,HESSELBERGTAK AS,www.hesselbergtak.no,firmapost@hesselbergtak.no,22 88 45 40,,False,55.0
819175292,HEIMLY HOLDING AS,,,,,False,
819189692,HERNES CONSULT AS,,,,,False,
819195552,HEBO-INVEST AS,,,,,False,
819201862,HORDALAND FJELLSPRENGNING AS,,,,,False,
819215022,HAUGERUD SENTER AS,,,,,False,
819215782,HRH GEOLOGY AS,,ojs@hrhgeology.com,51 91 88 00,92666880,False,
819256012,HAGEGATA UTVIKLING II AS,,,,,False,
819298092,HALLEN HOLDING AS,,,,,False,
819330492,HEIMSTADEN BOSTAD INVEST 10 AS,heimstaden.com/no/,,23 29 20 00,,False,
819337802,HOI! AS,,karianne@hoioslo.no,,414 23 431,False,
819365652,H.K.S INVEST AS,,,,,False,
819374732,HATLESTRAND EIGEDOMSUTVIKLING AS,,,,,True,
819411832,HULTRA AS,,,,,False,
819416532,HAAKENSEN AS,,,,,False,
819445532,HYTTEPARTNER AS,,,,,False,
819449562,HENRIETTE SLORER KUNSTPRODUKSJON AS,,,,,False,
819487472,HVERDAGER AS,www.heimfest.no,are@heimfest.no,,902 37 610,False,
819500142,HJELLUP FJORDBO AS,,,,,False,
819509352,HØYDEN OSTEOPATIKLINIKK AS,,,,,False,
819530912,HVIDSTEN INVEST AS,,,,,False,
819558442,HAVGLIMT EIENDOM AS,,post@erviks.no,91 31 37 77,415 75 270,False,
819569762,HELI-ONE LEASING (NORWAY) AS,,hbrigg@chc.ca,,,True,
819584982,HEI SVEIS! AS,,,,,False,
819631042,HAVNEBASE GRUPPEN AS,,,,,False,
819649022,HENDEN HANDEL AS,,,,,False,20.0
819694052,H.P.H HOLDING AS,,,,,False,
819709882,HELT DER OPPE AS,,,,,False,
819731152,HUSEFEST INVEST AS,,,,,False,
819732922,HARALD GRØNVOLD AS,,,,,False,21.0
819759812,HAMLAGRØ HOLDING AS,,,,,False,
819793972,HJØRNET 2 AS,,,,,False,
819819742,HUSTELI HOLDING AS,,,,,False,
819822522,HEI HEI HOLDING AS,,,,,False,
819837732,HAUGLIGÅRDEN AS,,,,,False,
819855072,HALL MONTASJE AS,,,,,False,
819856052,HELLERUD EIENDOM INVEST AS,,,,,False,
819866872,HYDRAULIC PRODUCTION & SERVICES AS,www.hydpro.no,post@hydpro.no,57 62 40 80,,False,9.0
819869812,HAKTOR K AS,,,,,False,
819909032,HOLT PLAN OG TAKST AS,,torgeirholt@hotmail.com,,992 38 849,False,
819909792,HELSESISTA AS,,,,,False,
819915962,HAUSTA INVESTOR AS,,,,,False,
819930112,HAVØRN BOLIGUTVIKLING AS,,,,,False,
819943982,HAUGE FISH FOR HOPE AS,haugeaqua.com,,,,True,
819982082,HOLMESTRAND LAKKERING AS,,,,,False,7.0
819993882,HASLUM FRUKT AS,,,,,False,9.0
820022742,HERMITAGE HOLDING AS,,,,,True,
820029402,HANESETH LOFOTEN AS,,,,,False,20.0
820036352,HARALD ENGERUD AS,,,,,False,
820052072,HERSVIK HOLDING AS,,,,,False,
820062922,HALLINGDAL NÆRINGSEIENDOM AS,,,,,False,
820070852,HUDLEGE ANITA DHIRAD AS,,,,,False,
820127692,HELLENVEGEN 26 AS,,,,,False,
820165292,HOFSTAD NÆRING AS,,,,,False,
820175492,HTV ENTREPRENØR AS,,,,,False,7.0
820176022,HISENI INVESTMENT AS,,hiseniinvestment@gmail.com,45 45 05 65,908 88 019,False,
820215362,HARSTAD SPYLESERVICE HOLDING AS,,,,,False,
820221842,HOB AS,,,,,False,
820227492,HOMELY AS,www.homely.no,post@homely.no,,,False,29.0
820237552,HURDAL TREINDUSTRIOMRÅDE AS,,,,,False,
820248422,HODLA AS,,,,,False,
820256662,HÅKÅ INVEST AS,,,,,False,
820288912,HAIRFORCE AS,,,,,False,10.0
820290232,HELSEBANKEN STOKMARKNES AS,helsebanken.net,post@helsebanken.net,76 15 18 66,976 59 888,False,
820291492,HÅKON ANDREASSEN HA HOLDING AS,,,,,False,
820322312,HJELP I NORGE AS,,,,,False,
820339762,HAUGLI HOLDING AS,,,,,False,
820392442,HAREID LEGESENTER AS,,,,,False,8.0
820398602,HELGHEIM VVS AS,,,,,False,
820399382,HÅNESVEIEN 116 AS,,,,,False,
820408012,HAUGALAND BILVASK AS,,,,,False,
820409132,HARSHIP AS,,,,,False,
